payment_id,loan_id,schedule_id,payment_date,payment_amount_zar,payment_method,payment_status,bank_reference,naedo_run_id
5111,1147,1490,2026-07-18,713.33,Cash Deposit,REVERSED,BANKREF-11082759,
5112,1390,137,2025-07-31,783.04,Debit Order,SUCCESS,BANKREF-96902261,
5113,135,5932,2026-07-29,1217.95,Card,SUCCESS,BANKREF-24548021,NAEDO-531455
5114,1060,5982,2026-06-16,2509.08,debit order,SUCCESS,BANKREF-31587029,
5115,75,3982,2025-02-26,1639.42,debit order,SUCCESS,BANKREF-38077063,NAEDO-549877
5116,1409,8020,2026-05-20,4062.87,Cash Deposit,success,BANKREF-20864266,
5117,1479,,2026-03-09,4607.65,Debit Order,PENDING,BANKREF-07132441,
5118,199,8087,2026-06-13,2854.82,Debit Order,PENDING,BANKREF-79573401,NAEDO-269505
5119,1097,6405,2026-02-27,346.53,Cash Deposit,success,,NAEDO-916378
5120,1749,2322,2026-01-25,952.54,debit order,success,BANKREF-54509405,NAEDO-649676
5121,751,1966,2025-06-02,635.34,Card,success,BANKREF-39883693,
5122,332,2837,2025-08-20,2723.22,debit order,FAILED,BANKREF-55810870,
5123,1763,2525,2025-05-23,3272.86,Card,PENDING,BANKREF-59450565,NAEDO-603559
5124,1549,8222,2025-07-21,4663.06,Debit Order,SUCCESS,BANKREF-07727358,
5125,295,7877,2026-06-15,3237.14,Cash Deposit,PENDING,BANKREF-97987647,
5126,807,7097,2026-05-24,1204.79,Cash Deposit,REVERSED,BANKREF-36953652,NAEDO-231855
5127,417,6831,2026-05-12,2530.02,Manual EFT,failed,BANKREF-86699062,
5128,1612,8617,2026-01-05,3439.54,debit order,SUCCESS,BANKREF-65538670,NAEDO-511084
5129,1610,4439,2025-02-22,4357.42,Debit Order,failed,,
5130,674,4005,2025-09-03,4298.34,Card,success,BANKREF-05473186,NAEDO-401857
5131,476,648,18 Aug 2025,3638.14,Debit Order,failed,BANKREF-67408927,
5132,1629,6131,2025-10-07,1236.15,Cash Deposit,PENDING,BANKREF-07650187,NAEDO-894331
5133,393,8629,26/04/2025,1325.67,Card,FAILED,BANKREF-20737001,
5134,483,4733,2025-11-08,2272.03,Card,SUCCESS,BANKREF-22357452,
5135,218,7132,2026-05-05,612.7,Card,REVERSED,BANKREF-21838316,
5136,1409,8699,19/03/2026,-1650.82,Card,FAILED,BANKREF-97873021,NAEDO-808352
5137,1244,4462,2026-07-24,-1233.14,Card,PENDING,BANKREF-97734665,
5138,707,1785,2025-11-15,1833.3,Debit Order,SUCCESS,BANKREF-16874216,
5139,635,,2026-04-10,3627.78,Cash Deposit,REVERSED,BANKREF-84364236,
5140,148,2229,2025-03-29,1752.1,Card,success,,NAEDO-299106
5141,1163,7277,2025-04-30,1556.27,Cash Deposit,SUCCESS,BANKREF-48041020,
5142,640,6916,20250521,633.3,debit order,success,BANKREF-10040590,
5143,429,8688,2025-03-28,4590.81,Card,FAILED,BANKREF-57643708,NAEDO-554720
5144,465,7320,2026-05-12,329.59,Debit Order,FAILED,BANKREF-72677168,NAEDO-824333
5145,105,2485,2025-09-20,850.58,Cash Deposit,failed,BANKREF-90727424,NAEDO-213446
5146,578,2963,2026-06-20,900.87,Manual EFT,failed,BANKREF-02174098,
5147,53,2736,20260213,1336.71,Cash Deposit,FAILED,BANKREF-92541323,NAEDO-493657
5148,1752,4301,2025-07-08,1479.73,debit order,REVERSED,BANKREF-98324514,
5149,523,3395,2026-06-12,-692.41,debit order,SUCCESS,BANKREF-80613940,
5150,691,277,2026-05-07,2241.15,Manual EFT,SUCCESS,BANKREF-80855892,
5151,1697,643,2025-05-14,4817.78,Debit Order,REVERSED,,
5152,61,4321,2025-03-10,1001.75,Manual EFT,PENDING,BANKREF-75189313,NAEDO-242428
5153,1537,7646,2025-07-20,3971.26,Card,SUCCESS,BANKREF-82439468,
5154,680,1960,2025-10-16,4204.11,Manual EFT,failed,BANKREF-61355362,NAEDO-636240
5155,516,3931,2025-03-17,3040.92,Cash Deposit,SUCCESS,BANKREF-71752737,
5156,711,,2026-06-20,4319.83,Debit Order,PENDING,BANKREF-51600719,NAEDO-831350
5157,1319,5680,2025-03-14,4895.73,Manual EFT,FAILED,,
5158,962,,2026-06-17,2258.35,debit order,SUCCESS,,NAEDO-768159
5159,1132,5312,2025-11-16,3787.32,debit order,FAILED,BANKREF-03994857,NAEDO-282517
5160,292,84,2026-07-25,2207.55,Cash Deposit,REVERSED,BANKREF-15786798,
5161,295,4031,2026-01-26,4163.86,debit order,SUCCESS,BANKREF-17288130,
5162,514,1396,2025-12-03,2645.91,Cash Deposit,success,BANKREF-02806133,
5163,555,8002,20260108,2290.7,debit order,REVERSED,BANKREF-23140200,NAEDO-152808
5164,1165,7195,2025-03-11,3066.25,Debit Order,SUCCESS,BANKREF-55309536,NAEDO-658192
5165,1163,3952,2026-06-14,1562.31,Debit Order,REVERSED,BANKREF-39810115,
5166,1290,7787,2025-03-06,1112.42,Card,success,BANKREF-78960016,NAEDO-597659
5167,1086,,2026-07-11,1573.09,Debit Order,REVERSED,BANKREF-22928953,
5168,1658,4427,2026-05-15,1534.63,Debit Order,REVERSED,BANKREF-18824779,
5169,867,503,2025-05-11,3557.01,debit order,failed,BANKREF-71100630,NAEDO-638939
5170,1576,6304,2026-04-27,2641.0,Debit Order,REVERSED,BANKREF-20614642,NAEDO-699714
5171,134,2023,2025-07-15,3289.01,debit order,success,BANKREF-96186675,
5172,1018,6821,2026-07-13,3402.82,Debit Order,failed,,
5173,953,2294,2025-04-14,4826.44,Card,PENDING,BANKREF-42563496,
5174,415,6063,2025-07-13,4749.2,debit order,FAILED,BANKREF-17817625,NAEDO-238375
5175,554,1778,2025-02-04,4903.68,Manual EFT,SUCCESS,BANKREF-84011856,NAEDO-128761
5176,1439,,2026-01-30,957.16,Manual EFT,failed,BANKREF-54145759,NAEDO-125552
5177,1011,774,2026-07-10,3024.51,debit order,success,BANKREF-71941891,NAEDO-671192
5178,844,3310,2025-10-05,4433.75,Card,success,BANKREF-28145828,NAEDO-480141
5179,1298,8424,2026-05-25,1947.95,Cash Deposit,PENDING,BANKREF-17606156,
5180,948,5627,2025-08-23,3512.88,Debit Order,PENDING,BANKREF-25115795,
5181,393,5712,2025-08-06,1764.28,Manual EFT,failed,BANKREF-49849715,NAEDO-677481
5182,430,,2025-03-22,2646.95,Card,SUCCESS,BANKREF-92037284,
5183,1347,8597,2026-07-08,1314.05,Card,REVERSED,BANKREF-63986233,
5184,613,6657,2026-03-06,1047.92,Card,FAILED,,
5185,1147,2692,2025-02-15,3858.61,Card,failed,,
5186,1267,4114,20260321,2284.57,Manual EFT,SUCCESS,BANKREF-49284624,NAEDO-563313
5187,287,5629,2025-10-27,3029.51,Card,REVERSED,BANKREF-88549798,NAEDO-770134
5188,1380,8918,2026-07-31,4703.88,Debit Order,FAILED,BANKREF-91537102,NAEDO-727311
5189,819,3150,2025-05-02,-1724.91,debit order,PENDING,BANKREF-70654856,
5190,1584,6525,2026-07-06,4212.33,debit order,success,BANKREF-70347096,NAEDO-209654
5191,627,4752,2026-04-14,2706.6,debit order,success,BANKREF-52783680,
5192,1264,4197,19/04/2026,2665.56,Cash Deposit,failed,BANKREF-70822741,
5193,651,3083,2026-11-28,3815.28,Debit Order,success,BANKREF-18124368,
5194,954,5928,2025-03-19,1428.77,Manual EFT,success,BANKREF-24026210,
5195,547,2108,2026-07-24,2960.87,Card,success,BANKREF-80260660,NAEDO-576426
5196,1240,4391,2025-12-17,3383.63,Manual EFT,PENDING,BANKREF-15403248,NAEDO-936862
5197,1725,5858,2025-02-10,3953.04,Card,success,BANKREF-19492053,
5198,754,3543,2025-07-17,607.97,Manual EFT,failed,BANKREF-43701840,
5199,782,7507,2025-05-11,489.64,Debit Order,PENDING,BANKREF-25840063,
5200,1164,5449,20250912,2237.5,Debit Order,REVERSED,BANKREF-40623465,NAEDO-273962
5201,1321,7267,2026-12-16,4968.09,Debit Order,failed,BANKREF-94813082,
5202,199,1264,2025-05-19,3078.72,Manual EFT,failed,BANKREF-28194749,
5203,1631,8027,2025-08-30,2153.27,Cash Deposit,PENDING,BANKREF-58673333,NAEDO-154328
5204,140,8693,2026-04-24,841.85,debit order,FAILED,BANKREF-23165033,NAEDO-660137
5205,266,3312,2026-05-14,4728.91,Card,PENDING,BANKREF-87443819,
5206,1502,3401,2026-02-17,2083.46,Manual EFT,SUCCESS,BANKREF-98236117,
5207,270,3635,2026-05-03,4926.55,Card,failed,BANKREF-54013971,NAEDO-331986
5208,782,2070,2025-02-08,1013.76,Cash Deposit,PENDING,BANKREF-44751571,NAEDO-842892
5209,525,2801,2025-08-28,-4799.83,Card,REVERSED,BANKREF-68947626,
5210,1668,6124,2026-03-15,2473.5,Manual EFT,failed,BANKREF-10338878,NAEDO-125250
5211,181,5756,20250416,1072.91,Card,SUCCESS,BANKREF-12118470,NAEDO-704389
5212,118,4213,18 Jun 2026,2723.52,Card,success,BANKREF-37531156,NAEDO-243891
5213,490,7487,2025-03-01,4815.35,debit order,PENDING,BANKREF-22324355,NAEDO-433242
5214,870,5395,05/01/2026,2075.2,Card,REVERSED,BANKREF-92328675,
5215,329,2804,2026-05-14,1079.67,Manual EFT,REVERSED,BANKREF-42891126,
5216,1698,4947,2026-05-13,4353.98,Debit Order,success,BANKREF-00218929,NAEDO-591756
5217,996,,2025-05-25,4200.36,Manual EFT,SUCCESS,BANKREF-47026959,
5218,1637,524,2026-06-22,4031.65,Cash Deposit,FAILED,BANKREF-92426777,NAEDO-561747
5219,459,5009,07-30-2025,4641.1,Card,PENDING,BANKREF-47884895,
5220,597,230,2025-06-26,2556.21,Cash Deposit,failed,BANKREF-31615266,NAEDO-238860
5221,666,4288,2025-04-22,3067.67,Cash Deposit,SUCCESS,BANKREF-46590083,
5222,359,5904,2025-07-01,2887.83,debit order,REVERSED,BANKREF-16073327,NAEDO-618960
5223,1428,728,2026-06-06,1287.37,Debit Order,SUCCESS,BANKREF-11251031,NAEDO-117709
5224,1195,1808,05-10-2026,3716.92,Debit Order,SUCCESS,BANKREF-14389316,NAEDO-204771
5225,91,1424,2025-07-25,4464.87,Debit Order,success,BANKREF-94029982,NAEDO-251225
5226,816,7105,2025-11-16,399.75,Debit Order,success,BANKREF-15023515,
5227,330,7337,2026-03-12,4827.52,debit order,SUCCESS,BANKREF-50139752,NAEDO-638859
5228,147,2048,2026-02-15,2390.66,Manual EFT,success,,NAEDO-980593
5229,255,6192,2025-07-03,4389.17,Cash Deposit,PENDING,BANKREF-26079878,
5230,1455,1739,2026-07-14,3590.65,Card,PENDING,BANKREF-33005747,
5231,931,3588,2026-01-12,4417.09,debit order,success,BANKREF-03635677,NAEDO-629964
5232,1093,5537,2025-08-09,-2424.9,debit order,PENDING,BANKREF-37082571,NAEDO-786914
5233,202,8297,2026-04-21,4381.92,Debit Order,REVERSED,BANKREF-65014706,
5234,1347,511,2026-05-20,1231.25,Card,FAILED,BANKREF-05038090,
5235,931,4097,2025-08-18,1360.8,Manual EFT,success,BANKREF-74962050,NAEDO-300589
5236,857,2498,2026-04-20,2250.08,Cash Deposit,FAILED,BANKREF-71668026,
5237,384,1627,2026-01-31,1996.46,Manual EFT,REVERSED,BANKREF-27047864,NAEDO-427033
5238,434,589,2025-05-24,3012.91,Cash Deposit,failed,BANKREF-11404097,
5239,1477,2928,2025-12-18,505.97,Cash Deposit,SUCCESS,BANKREF-87180497,NAEDO-208427
5240,1100,712,2025-08-15,2229.47,debit order,PENDING,BANKREF-57937472,
5241,1755,6426,2026-08-29,3732.87,Card,PENDING,BANKREF-78013767,
5242,106,3674,2025-08-01,4367.85,debit order,REVERSED,BANKREF-96404344,
5243,892,4179,20260606,270.09,Card,success,BANKREF-32643440,NAEDO-583184
5244,671,3289,2025-05-12,2324.99,Cash Deposit,failed,BANKREF-09168399,
5245,103,4511,31 May 2026,2867.09,Debit Order,success,BANKREF-63804569,
5246,591,203,2025-12-06,1769.88,Cash Deposit,success,BANKREF-58219611,
5247,1078,7381,2026-01-21,2966.26,Cash Deposit,PENDING,BANKREF-56269814,
5248,692,1414,2025-07-19,665.02,Debit Order,FAILED,BANKREF-40111091,NAEDO-452459
5249,1654,6792,2025-08-12,2317.75,Cash Deposit,SUCCESS,BANKREF-33521919,
5250,1467,388,2025-05-06,3917.36,Cash Deposit,FAILED,BANKREF-54481755,
5251,1547,6789,2026-01-15,3100.21,debit order,FAILED,BANKREF-81744946,
5252,1272,2247,2026-02-14,-4327.37,Card,failed,BANKREF-93504830,
5253,1595,1663,2025-08-15,4092.89,Manual EFT,PENDING,BANKREF-40670579,NAEDO-660738
5254,530,6883,2026-12-21,4079.62,Cash Deposit,PENDING,BANKREF-46768682,NAEDO-907782
5255,864,6884,2026-04-07,2292.17,Manual EFT,success,BANKREF-83329676,NAEDO-156096
5256,1341,3764,2026-01-22,705.98,debit order,REVERSED,BANKREF-41098570,
5257,135,5138,2026-05-22,1913.69,Manual EFT,failed,,
5258,93,5801,20250204,4931.02,Cash Deposit,success,BANKREF-43798018,
5259,1422,,2025-09-21,2070.55,Manual EFT,success,BANKREF-02859149,NAEDO-246696
5260,1775,5376,2026-02-03,2041.77,Debit Order,REVERSED,BANKREF-27689564,NAEDO-773735
5261,1427,1076,2026-06-05,3044.95,Card,REVERSED,BANKREF-44971439,NAEDO-974866
5262,295,2795,03-08-2025,-4110.74,Manual EFT,failed,BANKREF-95820962,NAEDO-722148
5263,1422,5195,2025-06-06,4272.58,Debit Order,SUCCESS,BANKREF-77599481,
5264,430,6823,2025-03-15,2744.8,Debit Order,SUCCESS,BANKREF-21826874,NAEDO-327842
5265,1164,2050,2026-07-12,390.39,Card,failed,BANKREF-44616568,NAEDO-458649
5266,99,7523,2025-03-19,977.04,debit order,REVERSED,,
5267,300,1932,25 May 2026,603.59,Cash Deposit,failed,BANKREF-51635866,
5268,1317,206,2025-11-26,1634.8,Debit Order,SUCCESS,BANKREF-59136691,
5269,98,7482,20250712,3210.18,Debit Order,SUCCESS,BANKREF-55020062,
5270,403,7820,2025-03-04,2617.0,Manual EFT,failed,BANKREF-38708448,
5271,450,3142,2025-04-08,2031.98,Debit Order,failed,BANKREF-51274085,
5272,1397,,2025-10-28,4055.05,Manual EFT,success,BANKREF-45818961,
5273,1375,2169,13/06/2025,2230.04,Card,success,BANKREF-12965870,
5274,764,7561,2025-02-14,1475.73,Card,success,BANKREF-01849701,
5275,924,1028,2025-02-15,4650.79,debit order,FAILED,,NAEDO-401438
5276,753,2157,2026-05-15,735.9,Debit Order,success,BANKREF-46258361,NAEDO-580383
5277,1084,4921,2025-09-04,3265.38,Card,success,BANKREF-35170060,
5278,374,5452,2026-07-16,-4131.03,debit order,failed,BANKREF-55502040,
5279,1343,6378,2026-10-04,558.22,Debit Order,FAILED,BANKREF-88285689,
5280,25,8188,2025-11-18,1289.47,Debit Order,success,BANKREF-38245165,
5281,1760,1224,2025-08-28,2217.5,Card,SUCCESS,BANKREF-96363189,
5282,1225,5916,2025-05-04,878.04,Manual EFT,success,BANKREF-60072146,NAEDO-830615
5283,453,8023,2025-04-02,4187.24,debit order,REVERSED,BANKREF-38615528,NAEDO-949647
5284,1238,2338,06-03-2025,727.4,Card,REVERSED,BANKREF-68647171,
5285,699,1508,2026-05-04,2667.16,Debit Order,failed,,
5286,713,2350,2025-06-30,3993.65,debit order,failed,BANKREF-46274242,
5287,821,2939,2025-02-14,2936.9,debit order,REVERSED,BANKREF-54670995,NAEDO-228087
5288,236,3058,2026-04-22,3701.79,debit order,PENDING,BANKREF-75249279,
5289,1261,6867,2025-05-17,720.47,Debit Order,success,BANKREF-28767563,NAEDO-147810
5290,386,3763,2025-07-21,-4909.4,Cash Deposit,PENDING,,NAEDO-859796
5291,1179,2311,2026-02-03,4596.14,Cash Deposit,REVERSED,BANKREF-19803443,NAEDO-438673
5292,1083,163,2025-07-07,4390.33,debit order,PENDING,BANKREF-06985070,NAEDO-734133
5293,959,3691,08-08-2025,3687.93,Debit Order,REVERSED,BANKREF-20001637,NAEDO-944100
5294,1592,3739,2026-01-23,338.27,Debit Order,REVERSED,BANKREF-24412251,NAEDO-851085
5295,424,3542,2025-05-31,2358.12,Card,FAILED,BANKREF-98435834,
5296,1124,,08 Jan 2026,3801.85,Debit Order,REVERSED,BANKREF-37416746,NAEDO-173464
5297,1135,2811,2025-03-27,3606.7,Card,success,BANKREF-76206955,
5298,435,6837,20260616,1682.85,debit order,success,BANKREF-45888170,
5299,489,2566,2026-06-04,-1551.51,debit order,SUCCESS,BANKREF-61272778,NAEDO-828105
5300,40,6949,2026-12-14,3350.54,Debit Order,REVERSED,BANKREF-93732163,
5301,1462,1232,2025-11-05,2547.88,Cash Deposit,FAILED,BANKREF-10354845,NAEDO-775852
5302,1640,3960,2026-06-12,4365.77,Cash Deposit,PENDING,BANKREF-43351375,NAEDO-331868
5303,510,4846,2025-08-20,958.04,Card,FAILED,BANKREF-11164193,
5304,503,7539,11 Jul 2025,2408.27,Cash Deposit,failed,BANKREF-60524455,
5305,1054,2535,2025-06-03,2175.16,debit order,FAILED,,
5306,1131,8128,2025-11-20,4625.25,debit order,FAILED,BANKREF-20641124,
5307,166,1236,2025-02-11,2829.9,Cash Deposit,REVERSED,BANKREF-21426989,
5308,1357,7718,2026-06-02,1198.14,Card,SUCCESS,BANKREF-87946868,NAEDO-503679
5309,843,,2025-11-03,4325.81,Debit Order,FAILED,BANKREF-22730469,
5310,410,4872,2026-04-12,1241.31,Cash Deposit,success,BANKREF-18136112,
5311,1144,2048,04-02-2025,4105.49,Manual EFT,PENDING,BANKREF-17817774,
5312,1084,2380,2025-08-30,432.63,debit order,SUCCESS,BANKREF-58979393,
5313,1797,2490,2025-08-21,3809.17,debit order,failed,BANKREF-47503771,
5314,781,5199,2025-03-08,274.44,Manual EFT,PENDING,BANKREF-29998572,
5315,1142,4601,2026-06-30,1739.16,Card,FAILED,BANKREF-99059938,
5316,1120,6342,2025-10-18,1187.6,Manual EFT,FAILED,,
5317,1644,624,2025-08-12,-959.35,Card,failed,BANKREF-04905076,
5318,786,1088,2025-09-23,2978.99,Card,FAILED,,
5319,222,1158,2025-10-03,1162.22,Debit Order,failed,,NAEDO-182600
5320,303,2607,2025-12-03,3905.21,Cash Deposit,PENDING,BANKREF-54394385,
5321,224,6938,2025-06-14,4277.2,Debit Order,failed,BANKREF-93816933,
5322,1336,5718,2026-01-10,1936.64,Card,FAILED,BANKREF-99307208,
5323,1160,,2025-12-02,2617.33,Manual EFT,PENDING,BANKREF-16228640,
5324,1670,6269,2025-11-26,3172.4,Card,failed,BANKREF-78059362,
5325,561,7406,2026-01-28,3308.04,Cash Deposit,PENDING,,NAEDO-440263
5326,1479,771,2025-07-17,3611.58,Cash Deposit,FAILED,,
5327,829,,2026-07-22,4461.3,Card,success,BANKREF-23658103,NAEDO-590351
5328,164,7890,2025-06-01,1161.19,Manual EFT,SUCCESS,BANKREF-80149306,
5329,932,,2025-10-30,2890.91,Debit Order,PENDING,BANKREF-86009908,NAEDO-996482
5330,1382,3849,19/01/2026,4494.56,Manual EFT,success,BANKREF-84610618,
5331,707,7726,2025-11-09,4512.37,Manual EFT,SUCCESS,BANKREF-18122999,
5332,1465,6017,2025-02-19,359.38,Debit Order,PENDING,BANKREF-66271812,NAEDO-940691
5333,854,3331,2025-12-14,1642.21,Debit Order,success,BANKREF-67853980,
5334,1780,3089,2025-03-21,831.0,Manual EFT,success,BANKREF-07436690,
5335,56,1087,2025-10-10,3741.23,Card,failed,BANKREF-32114008,NAEDO-747308
5336,991,,2026-05-02,2281.33,Manual EFT,failed,BANKREF-92777707,
5337,595,5094,2025-03-06,1965.29,Cash Deposit,success,BANKREF-57852355,
5338,1189,6220,2025-07-10,3475.93,debit order,FAILED,BANKREF-81521649,
5339,673,5564,2025-09-24,3530.46,Cash Deposit,failed,BANKREF-69446034,NAEDO-322125
5340,1207,8961,2026-06-29,830.23,debit order,PENDING,BANKREF-60439061,
5341,341,139,2025-08-01,3926.1,debit order,SUCCESS,,NAEDO-731562
5342,142,8866,2025-12-30,939.5,Manual EFT,REVERSED,BANKREF-68595809,NAEDO-911332
5343,668,990,2025-09-17,1885.89,Manual EFT,REVERSED,BANKREF-52294072,NAEDO-824851
5344,250,7424,2025-11-15,4296.4,Cash Deposit,failed,BANKREF-19746430,NAEDO-671792
5345,1372,6962,04/02/2025,2884.31,Manual EFT,success,BANKREF-59147102,NAEDO-314603
5346,1130,,2026-02-14,1305.49,Cash Deposit,SUCCESS,BANKREF-80032092,
5347,1693,2098,2025-07-27,679.29,Card,success,BANKREF-62835840,NAEDO-913845
5348,1764,1683,2025-02-12,291.25,Debit Order,SUCCESS,BANKREF-82904445,
5349,1741,7239,2025-11-09,3089.94,Cash Deposit,failed,BANKREF-53862317,NAEDO-876604
5350,1078,5966,2025-03-08,2088.64,Card,PENDING,BANKREF-32878179,
5351,827,3972,24 Sep 2025,999.29,Manual EFT,REVERSED,BANKREF-33176344,
5352,234,7595,2026-08-07,3295.65,Card,success,BANKREF-70875099,
5353,990,4738,2025-12-10,2964.76,debit order,failed,BANKREF-69152933,
5354,857,6470,2025-04-15,1926.65,Cash Deposit,FAILED,BANKREF-02148394,
5355,1391,8778,2025-09-13,3991.61,debit order,SUCCESS,BANKREF-18198130,
5356,369,6832,2025-03-20,3599.42,Cash Deposit,FAILED,,
5357,1272,4,2026-06-26,4040.16,Manual EFT,failed,BANKREF-74105051,
5358,1258,2158,2025-12-28,2698.34,debit order,SUCCESS,BANKREF-89631595,NAEDO-255029
5359,241,8411,2025-08-22,731.08,Card,failed,BANKREF-71598871,
5360,1380,8207,2026-07-25,3970.43,Card,FAILED,BANKREF-75742922,
5361,492,4743,2026-03-18,1768.42,Cash Deposit,SUCCESS,,
5362,1578,1661,2025-06-09,3814.36,Cash Deposit,success,BANKREF-87587084,
5363,145,5769,2026-06-22,2633.71,Card,success,BANKREF-47655111,NAEDO-953542
5364,351,4841,2025-10-10,4373.3,Card,SUCCESS,BANKREF-17480072,
5365,1397,8804,2026-08-28,1125.68,debit order,PENDING,BANKREF-37716363,NAEDO-152832
5366,1009,4726,2025-06-18,2641.05,Cash Deposit,failed,BANKREF-58736673,
5367,714,6095,2025-08-21,2139.96,Debit Order,REVERSED,,
5368,1631,3264,2026-01-07,604.86,Manual EFT,REVERSED,BANKREF-35679428,
5369,1656,2225,2025-05-23,2712.54,Card,REVERSED,BANKREF-70398913,
5370,1587,6558,2026-06-10,3941.71,debit order,REVERSED,BANKREF-01346982,
5371,986,4419,2025-07-01,399.92,debit order,SUCCESS,BANKREF-66965138,
5372,1529,7614,2025-02-23,2199.01,debit order,success,BANKREF-44895576,
5373,515,8565,21/04/2026,4597.11,debit order,failed,BANKREF-90171695,
5374,1020,,2026-02-22,2908.23,Manual EFT,SUCCESS,BANKREF-99678582,
5375,1278,7096,2025-12-24,3307.81,debit order,FAILED,BANKREF-66778726,NAEDO-578040
5376,1405,2554,2025-03-17,3484.46,Card,REVERSED,BANKREF-85290146,
5377,249,2854,2025-06-22,4235.68,Card,success,BANKREF-13528544,
5378,1275,1103,2026-02-27,1450.53,debit order,FAILED,BANKREF-54319210,
5379,279,309,2026-06-01,3127.7,Manual EFT,PENDING,BANKREF-12365483,
5380,360,6043,2025-12-12,1540.93,debit order,PENDING,BANKREF-92769903,
5381,535,3573,2025-12-21,2552.7,Manual EFT,FAILED,BANKREF-84885829,NAEDO-462976
5382,67,,2025-09-15,3191.81,Card,SUCCESS,BANKREF-96709752,
5383,368,3122,2026-10-08,2794.33,debit order,SUCCESS,BANKREF-11674890,
5384,336,4533,2026-04-09,1885.36,Card,SUCCESS,BANKREF-17766509,NAEDO-394556
5385,1517,5407,2025-08-30,3850.45,Cash Deposit,PENDING,BANKREF-88093936,
5386,1348,509,2026-07-10,2738.71,Cash Deposit,SUCCESS,,
5387,318,4178,2025-09-27,1094.81,debit order,REVERSED,BANKREF-21230860,NAEDO-404840
5388,1572,1488,2025-05-28,4278.23,Manual EFT,success,,NAEDO-609465
5389,604,5359,2025-11-02,918.99,Debit Order,FAILED,BANKREF-70825669,
5390,1519,989,06/04/2026,3294.76,Manual EFT,REVERSED,BANKREF-17176975,NAEDO-881375
5391,454,,03-13-2025,2394.43,Debit Order,SUCCESS,BANKREF-73202125,
5392,957,2413,2026-03-06,2687.34,Debit Order,failed,BANKREF-07507180,NAEDO-210286
5393,726,4652,2026-07-01,3158.18,Cash Deposit,PENDING,BANKREF-05133861,
5394,51,6798,2025-08-28,3209.3,debit order,failed,BANKREF-71052787,
5395,27,6914,2025-05-29,658.6,Cash Deposit,failed,BANKREF-00873469,
5396,1740,1583,2025-09-06,4237.76,Manual EFT,PENDING,BANKREF-08399657,NAEDO-722734
5397,999,2235,2026-01-15,3992.2,Manual EFT,PENDING,BANKREF-97699207,NAEDO-553844
5398,668,1176,2026-05-19,2945.82,Debit Order,SUCCESS,BANKREF-61416847,NAEDO-492888
5399,1735,3123,2026-11-13,3531.45,Debit Order,SUCCESS,BANKREF-15416833,
5400,1583,,2026-06-17,1272.17,Card,REVERSED,,
5401,1334,6719,2026-03-27,2637.47,Manual EFT,PENDING,BANKREF-01215376,NAEDO-890916
5402,1693,8438,2026-03-05,3281.33,Cash Deposit,REVERSED,BANKREF-32417003,NAEDO-146406
5403,378,6779,2026-05-03,854.37,Cash Deposit,FAILED,BANKREF-66583721,
5404,542,651,2025-05-27,-319.77,Cash Deposit,REVERSED,BANKREF-62435414,
5405,789,3580,2026-03-06,1454.0,Debit Order,FAILED,BANKREF-64474709,
5406,781,4108,2025-02-28,3171.22,Card,success,BANKREF-16684111,NAEDO-800154
5407,1624,2453,20261128,4183.33,debit order,REVERSED,BANKREF-11629328,NAEDO-452058
5408,1200,3622,2025-05-11,2824.28,Card,SUCCESS,BANKREF-71895965,NAEDO-921169
5409,1642,7370,2025-08-20,3268.56,Card,REVERSED,BANKREF-08150459,
5410,1424,6671,2025-11-29,533.44,Manual EFT,FAILED,BANKREF-84025267,
5411,1254,7876,2025-04-29,3732.62,Card,SUCCESS,BANKREF-16751765,
5412,556,8024,2025-08-27,-3054.44,Cash Deposit,REVERSED,,NAEDO-715682
5413,36,4279,2026-07-22,4427.36,Card,success,BANKREF-64115406,
5414,121,1468,2025-10-11,2144.33,Debit Order,failed,BANKREF-17060573,
