credit_check_id,application_id,bureau_name,credit_score,risk_band,enquiry_result,checked_at,adverse_listings_count,total_open_accounts,total_judgements
2384,1413,Experian,387,VERY_HIGH,PASS,2025-01-09 07:27:53,3,9,2
2385,1275,Compuscan,,low,Fail,2026-01-12 11:28:22,1,3,3
2386,1071,Experian,377,VERY_HIGH,FAIL,2026-05-30 22:23:41,4,4,3
2387,2618,TransUnion,427,HIGH,ERROR,2026-06-13 13:59:17,5,3,1
2388,60,Compuscan,653,low,REFER,2025-11-12 21:39:03,,14,3
2389,18,Experian,319,VERY_HIGH,FAIL,2025-08-27 13:32:35,4,12,3
2390,1334,,327,HIGH,FAIL,2025-09-26 11:57:48,3,10,2
2391,777,Compuscan,719,Low,ERROR,2025-02-18 19:57:19,1,8,
2392,2425,Demo Credit Bureau,607,MEDIUM,FAIL,2026-01-01 12:48:13,1,1,
2393,1165,TransUnion,671,Low,Fail,2025-03-17 11:22:27,2,3,3
2394,2915,TransUnion,673,LOW,pass,2026-04-04 20:25:42,2,10,1
2395,235,Demo Credit Bureau,828,Low,REFER,2026-04-11 11:52:59,3,8,0
2396,3180,,,,FAIL,2026-01-21 11:38:07,4,14,3
2397,3028,Compuscan,633,MEDIUM,pass,2025-06-13 14:46:45,3,4,
2398,1083,Demo Credit Bureau,498,HIGH,Fail,2026-02-15 11:21:09,1,1,3
2399,724,Experian,508,HIGH,PASS,2025-08-03 09:22:21,2,5,
2400,1397,Experian,363,VERY_HIGH,Fail,2025-03-22 15:54:16,1,0,3
2401,1318,TransUnion,536,VERY_HIGH,REFER,2026-01-18 18:19:48,5,15,0
2402,1839,TransUnion,373,VERY_HIGH,PASS,2025-01-19 15:33:16,5,2,0
2403,1885,,347,HIGH,REFER,2025-09-26 08:27:19,,9,0
2404,2510,TransUnion,470,VERY_HIGH,PASS,2025-10-04 21:35:56,3,6,2
2405,904,Demo Credit Bureau,798,low,REFER,2025-05-20 20:58:22,1,14,1
2406,2517,Experian,342,VERY_HIGH,PASS,2025-06-04 07:22:34,,12,
2407,2262,Experian,305,HIGH,Fail,2025-07-21 21:08:44,4,6,1
2408,1326,TransUnion,460,VERY_HIGH,PASS,2025-02-16 13:53:09,,14,3
2409,2135,,306,VERY_HIGH,PASS,2025-08-21 10:46:39,5,0,1
2410,2467,TransUnion,711,Low,ERROR,2026-06-04 09:55:17,0,14,1
2411,1150,Demo Credit Bureau,588,MEDIUM,REFER,2025-06-13 20:15:28,1,2,1
2412,61,Compuscan,732,low,Fail,2025-04-20 17:42:12,2,3,2
2413,919,Compuscan,479,VERY_HIGH,REFER,2026-05-14 08:34:47,4,1,1
2414,1,,314,HIGH,ERROR,2025-08-17 18:18:52,3,15,1
2415,635,Experian,666,LOW,FAIL,2026-03-02 19:20:06,2,5,2
2416,3142,Compuscan,760,LOW,PASS,2026-03-12 19:07:04,4,,2
2417,1293,Compuscan,,low,PASS,2026-02-26 14:56:43,0,4,2
2418,2839,Compuscan,502,HIGH,Fail,2026-01-16 19:24:44,4,,0
2419,2617,TransUnion,807,LOW,FAIL,2025-08-29 14:22:19,2,6,0
2420,2912,Experian,,LOW,ERROR,2025-01-26 22:49:35,3,4,2
2421,101,Demo Credit Bureau,840,LOW,REFER,2025-11-12 07:28:57,2,12,
2422,2794,TransUnion,512,HIGH,ERROR,2025-10-24 15:09:38,3,7,0
2423,1168,Compuscan,436,VERY_HIGH,Fail,2025-04-25 13:47:21,3,10,
2424,776,TransUnion,678,low,ERROR,2025-10-21 11:57:47,2,2,3
2425,2014,Demo Credit Bureau,799,Low,pass,2025-07-19 15:18:29,5,15,2
2426,724,TransUnion,331,VERY_HIGH,FAIL,2026-03-04 19:35:05,4,1,1
2427,1216,Compuscan,359,HIGH,FAIL,2025-08-27 12:53:54,3,14,0
2428,2530,,822,Low,FAIL,2025-12-16 12:36:12,3,12,1
2429,1934,,800,low,PASS,2026-06-03 14:55:34,5,8,0
2430,2804,TransUnion,395,VERY_HIGH,REFER,2025-12-19 07:16:54,,0,2
2431,953,Compuscan,321,HIGH,pass,2025-07-14 14:47:33,5,,0
2432,2754,Experian,,,pass,2026-03-06 14:59:35,0,3,1
2433,3069,,304,VERY_HIGH,PASS,2025-04-20 08:14:01,2,7,0
2434,1139,Demo Credit Bureau,440,HIGH,PASS,2026-04-02 15:16:11,0,4,3
2435,2275,Compuscan,,LOW,FAIL,2025-06-05 11:30:32,1,5,1
2436,2672,TransUnion,611,MEDIUM,PASS,2025-08-07 20:46:58,,1,1
2437,3173,Experian,553,HIGH,Fail,2025-08-10 09:20:03,0,8,1
2438,1140,,567,VERY_HIGH,ERROR,2025-03-10 20:08:05,0,10,
2439,3072,TransUnion,452,HIGH,pass,2025-10-08 08:15:30,3,6,
2440,3037,Compuscan,678,low,REFER,2025-06-18 14:42:43,5,10,0
2441,1683,Experian,551,HIGH,pass,2025-02-02 12:40:35,4,7,1
2442,1428,Experian,765,LOW,ERROR,2025-03-14 13:43:11,0,14,0
2443,1080,Demo Credit Bureau,785,LOW,ERROR,2026-03-19 07:45:31,5,8,2
2444,3125,Experian,534,HIGH,ERROR,2026-04-15 22:21:01,5,5,3
2445,64,TransUnion,646,MEDIUM,Fail,2026-01-01 22:42:12,,14,0
2446,1755,TransUnion,,MEDIUM,Fail,2025-04-08 11:15:38,5,14,3
2447,3014,Demo Credit Bureau,,,pass,2025-05-09 17:49:38,2,12,0
2448,2873,,,,FAIL,2026-04-11 10:09:18,1,14,1
2449,2097,Compuscan,724,low,PASS,2025-02-13 13:43:41,3,6,3
2450,2453,TransUnion,626,MEDIUM,PASS,2025-05-03 08:52:47,0,11,3
2451,441,Experian,476,VERY_HIGH,FAIL,2025-09-21 11:05:04,0,12,1
2452,543,Compuscan,603,MEDIUM,REFER,2025-11-13 16:43:45,0,8,3
2453,1492,Compuscan,376,HIGH,FAIL,2025-02-20 13:15:11,1,15,
2454,155,Demo Credit Bureau,316,VERY_HIGH,Fail,2025-07-23 21:16:17,3,12,2
2455,438,TransUnion,415,HIGH,PASS,2025-06-28 14:18:13,1,14,
2456,3138,,514,VERY_HIGH,pass,2025-01-01 16:29:24,4,3,
2457,2765,Demo Credit Bureau,444,HIGH,pass,2025-10-05 12:17:19,2,,0
2458,2204,Demo Credit Bureau,566,VERY_HIGH,REFER,2026-06-08 11:45:32,3,12,0
2459,531,Compuscan,326,VERY_HIGH,pass,2025-02-12 10:46:37,5,,2
2460,3169,TransUnion,404,VERY_HIGH,PASS,2025-03-04 10:49:29,2,12,1
2461,860,Compuscan,445,VERY_HIGH,REFER,2025-07-26 20:52:35,3,5,3
2462,1646,Demo Credit Bureau,778,Low,ERROR,2025-04-20 11:43:32,4,0,0
2463,2431,,771,low,FAIL,2025-07-18 10:38:51,1,15,3
2464,1548,Compuscan,669,low,Fail,2025-10-07 17:41:32,5,9,
2465,22,Experian,692,Low,FAIL,2026-05-15 09:38:36,5,2,
2466,1156,Experian,396,VERY_HIGH,PASS,2026-02-11 22:31:13,2,14,3
2467,1296,Experian,401,HIGH,PASS,2025-08-20 17:07:13,2,4,3
2468,1487,Compuscan,330,HIGH,ERROR,2026-02-19 08:08:40,4,3,
2469,1646,,384,HIGH,REFER,2025-06-18 10:32:37,5,,2
2470,2325,Experian,383,VERY_HIGH,ERROR,2026-02-05 17:47:13,3,0,1
2471,1553,Experian,422,HIGH,pass,2026-05-18 21:33:14,4,12,1
2472,1304,Demo Credit Bureau,361,HIGH,FAIL,2026-02-19 12:47:37,2,6,
2473,1656,TransUnion,502,HIGH,REFER,2025-10-30 15:16:05,2,9,0
2474,2411,,643,MEDIUM,FAIL,2025-03-29 10:10:54,1,9,0
2475,2890,,760,Low,PASS,2026-05-15 19:19:28,5,4,3
2476,248,Experian,776,LOW,PASS,2025-03-04 07:45:25,,1,
2477,2531,Compuscan,841,Low,ERROR,2025-12-31 18:00:11,,5,2
2478,2756,Experian,571,VERY_HIGH,pass,2025-07-05 16:01:56,3,11,1
2479,1652,Compuscan,506,HIGH,PASS,2026-02-05 16:17:13,1,6,0
2480,246,Demo Credit Bureau,828,Low,REFER,2025-10-17 15:42:03,0,0,2
2481,518,TransUnion,519,HIGH,Fail,2025-07-19 17:33:34,,0,3
2482,392,,686,low,REFER,2025-06-22 10:12:33,3,14,
2483,958,Compuscan,628,MEDIUM,PASS,2025-08-09 08:49:01,2,7,1
2484,2333,Demo Credit Bureau,,,Fail,2026-04-19 20:00:18,1,11,0
2485,2682,TransUnion,768,Low,PASS,2025-06-07 17:05:04,5,14,1
2486,2726,,665,Low,Fail,2026-02-09 16:37:30,4,4,1
2487,1787,Demo Credit Bureau,353,VERY_HIGH,ERROR,2026-06-12 15:29:36,0,4,
2488,3049,TransUnion,622,MEDIUM,REFER,2025-12-06 21:57:21,1,1,1
2489,235,TransUnion,688,LOW,pass,2026-04-06 21:33:48,0,5,
2490,2422,Demo Credit Bureau,552,HIGH,REFER,2025-06-21 22:52:19,5,14,1
2491,245,Compuscan,833,Low,REFER,2026-06-01 09:10:41,2,13,3
2492,2278,Experian,845,low,PASS,2025-09-14 17:39:50,0,,3
2493,2521,Experian,802,Low,Fail,2025-10-17 19:08:10,0,9,0
2494,312,,589,MEDIUM,PASS,2026-05-31 16:58:29,0,0,0
2495,372,TransUnion,684,Low,ERROR,2025-03-28 19:16:54,1,3,1
2496,2871,Compuscan,423,HIGH,FAIL,2025-12-10 19:07:32,3,11,2
2497,990,Compuscan,549,HIGH,Fail,2025-05-05 20:01:22,1,8,2
2498,1417,,337,VERY_HIGH,FAIL,2026-01-21 07:45:21,,,1
2499,1306,Experian,384,VERY_HIGH,REFER,2026-04-29 19:50:15,,2,
2500,1226,,812,LOW,Fail,2026-04-12 17:34:23,2,4,1
2501,2975,Compuscan,743,low,ERROR,2026-03-02 15:43:22,,8,
2502,2410,TransUnion,794,Low,REFER,2025-09-10 07:17:11,1,14,1
2503,1145,,764,LOW,Fail,2025-01-15 18:20:43,4,4,2
2504,879,TransUnion,569,HIGH,Fail,2026-05-23 20:12:42,,,1
2505,815,Demo Credit Bureau,824,low,REFER,2025-08-26 09:16:39,3,6,1
2506,1215,TransUnion,548,HIGH,ERROR,2025-02-09 22:46:56,4,,
2507,1513,Compuscan,765,Low,pass,2025-11-29 19:00:14,5,6,
2508,459,,630,MEDIUM,REFER,2026-03-21 21:40:25,0,5,0
2509,193,Compuscan,416,VERY_HIGH,REFER,2025-01-16 21:14:23,1,0,0
2510,1482,Experian,552,HIGH,ERROR,2025-07-27 08:22:21,1,15,3
2511,18,Experian,779,LOW,ERROR,2025-03-12 21:28:38,2,13,2
2512,1146,Demo Credit Bureau,519,VERY_HIGH,pass,2025-01-12 17:51:32,3,12,1
2513,1235,Demo Credit Bureau,342,HIGH,pass,2026-05-31 16:03:18,3,7,0
2514,2209,Experian,551,HIGH,PASS,2025-08-09 19:24:11,5,1,
2515,818,Demo Credit Bureau,651,Low,PASS,2025-12-24 22:23:53,4,6,
2516,787,Compuscan,332,VERY_HIGH,PASS,2025-11-09 22:56:58,4,5,0
2517,1561,Demo Credit Bureau,389,VERY_HIGH,pass,2026-04-21 21:17:34,3,7,1
2518,2482,TransUnion,568,HIGH,PASS,2025-12-03 07:26:57,4,2,2
2519,207,TransUnion,582,MEDIUM,FAIL,2025-11-15 12:01:31,2,11,1
2520,343,TransUnion,553,VERY_HIGH,FAIL,2025-03-29 08:30:05,5,6,3
2521,2199,,776,Low,ERROR,2025-02-21 20:43:51,5,0,2
2522,1900,,329,HIGH,Fail,2025-09-28 19:43:39,0,10,3
2523,482,TransUnion,494,HIGH,REFER,2025-12-24 14:53:13,5,6,3
2524,1558,Experian,737,low,REFER,2025-12-15 15:50:27,0,6,3
2525,2140,,585,MEDIUM,ERROR,2026-05-22 13:45:24,2,1,
2526,1731,,573,HIGH,PASS,2025-09-17 14:06:46,0,11,3
2527,1786,Demo Credit Bureau,558,HIGH,REFER,2025-01-07 18:13:44,2,0,1
2528,3030,TransUnion,637,MEDIUM,PASS,2026-03-21 14:02:21,5,9,
2529,1173,TransUnion,785,low,Fail,2025-01-21 07:30:37,2,5,1
2530,924,Demo Credit Bureau,619,MEDIUM,Fail,2025-05-23 16:32:20,2,0,
2531,728,Compuscan,811,low,pass,2025-12-17 18:09:24,4,10,
2532,565,TransUnion,689,Low,PASS,2026-03-15 08:29:32,,,2
2533,2740,Demo Credit Bureau,437,VERY_HIGH,Fail,2026-02-01 09:09:20,3,12,3
2534,1582,Demo Credit Bureau,731,LOW,PASS,2025-06-16 09:25:31,1,,3
2535,1530,Experian,734,LOW,REFER,2026-05-04 16:52:15,2,7,2
2536,2125,,636,MEDIUM,FAIL,2025-09-16 12:08:50,,3,1
2537,533,Experian,526,HIGH,REFER,2025-08-29 15:22:56,5,4,0
2538,104,TransUnion,591,MEDIUM,pass,2025-08-23 10:21:39,2,,2
2539,3008,Demo Credit Bureau,437,HIGH,pass,2025-12-17 22:03:24,4,5,0
2540,2206,,793,low,PASS,2026-05-15 11:53:49,5,8,
2541,419,TransUnion,827,Low,ERROR,2025-02-05 22:34:00,0,3,3
2542,2859,,534,HIGH,pass,2025-05-06 09:14:26,0,0,3
2543,1495,Demo Credit Bureau,826,LOW,pass,2025-07-28 14:26:44,2,6,
2544,2740,Demo Credit Bureau,316,HIGH,REFER,2025-12-15 14:38:17,,7,0
2545,2296,Demo Credit Bureau,658,Low,pass,2025-04-29 13:00:23,2,6,2
2546,667,Experian,732,Low,FAIL,2025-04-20 07:18:56,1,4,
2547,2617,,708,low,FAIL,2026-04-25 13:49:08,,14,2
2548,1321,,,HIGH,FAIL,2025-03-03 19:21:35,0,,
2549,451,TransUnion,449,HIGH,PASS,2025-08-12 13:51:49,2,13,0
2550,2671,TransUnion,,MEDIUM,Fail,2026-01-27 21:15:49,2,14,1
2551,2891,Compuscan,829,LOW,ERROR,2025-09-16 18:50:24,,4,1
2552,1599,Experian,544,VERY_HIGH,ERROR,2025-01-09 11:37:29,1,12,0
2553,3151,Compuscan,344,VERY_HIGH,pass,2025-05-13 20:32:15,3,,1
2554,2978,,836,LOW,REFER,2025-08-02 16:44:07,0,4,2
2555,2517,,721,Low,REFER,2025-03-22 22:14:40,2,,0
2556,1016,Compuscan,746,low,Fail,2025-06-08 12:07:45,0,12,2
2557,2963,Compuscan,806,LOW,Fail,2025-01-28 21:46:13,1,2,0
2558,2071,,401,HIGH,ERROR,2025-11-27 09:12:30,,2,0
2559,273,Demo Credit Bureau,502,VERY_HIGH,ERROR,2025-08-13 07:29:30,5,4,1
2560,95,,743,low,FAIL,2025-02-09 14:40:51,0,8,2
2561,2584,Compuscan,439,VERY_HIGH,REFER,2025-03-19 16:44:28,2,13,3
2562,1524,Compuscan,501,VERY_HIGH,Fail,2025-10-29 12:55:12,3,5,
2563,2100,Experian,319,VERY_HIGH,PASS,2025-11-17 19:33:21,1,7,3
2564,2528,Experian,701,Low,ERROR,2025-04-13 20:45:56,5,11,1
2565,2889,TransUnion,406,HIGH,FAIL,2025-05-02 09:46:24,,12,0
2566,2014,Experian,791,LOW,pass,2025-07-06 19:44:34,3,11,
2567,2815,Compuscan,672,low,Fail,2026-06-11 18:01:47,4,14,2
2568,1280,Demo Credit Bureau,396,HIGH,pass,2026-05-13 15:44:31,0,0,1
2569,89,,651,Low,REFER,2025-06-08 09:04:28,2,13,2
2570,2802,,460,VERY_HIGH,pass,2026-04-18 09:52:25,3,11,3
2571,2629,Experian,487,HIGH,PASS,2025-10-06 14:05:35,,12,
2572,3145,Demo Credit Bureau,300,HIGH,Fail,2025-05-02 08:36:06,1,2,2
2573,288,,,Low,pass,2025-08-20 19:21:02,1,4,2
2574,3070,Experian,536,HIGH,Fail,2026-04-23 14:42:03,5,8,1
2575,2847,Demo Credit Bureau,547,HIGH,FAIL,2025-04-02 07:13:50,1,3,0
2576,1627,Experian,653,Low,FAIL,2025-02-12 09:52:41,0,7,3
2577,2563,Experian,,Low,PASS,2025-05-30 12:49:41,2,0,0
2578,670,,451,VERY_HIGH,PASS,2025-04-27 15:10:00,1,8,
2579,3,,348,HIGH,pass,2025-07-11 12:32:55,2,8,2
2580,2259,Demo Credit Bureau,454,VERY_HIGH,FAIL,2025-08-21 20:58:23,4,2,3
2581,2672,Compuscan,366,VERY_HIGH,Fail,2026-06-04 15:57:46,4,8,2
2582,3082,Compuscan,,LOW,REFER,2025-01-15 07:07:45,2,10,1
2583,2579,Demo Credit Bureau,,MEDIUM,REFER,2025-12-11 14:26:50,2,4,1
2584,2038,Compuscan,517,HIGH,pass,2026-02-13 07:29:23,4,13,3
2585,1148,,511,HIGH,FAIL,2026-04-11 19:34:42,0,14,1
2586,1935,Demo Credit Bureau,579,HIGH,ERROR,2025-03-29 20:32:48,3,8,
2587,2450,Compuscan,788,LOW,REFER,2025-06-14 19:58:31,3,11,0
2588,2016,Demo Credit Bureau,385,HIGH,ERROR,2025-06-14 21:32:58,,7,
2589,196,Compuscan,393,HIGH,pass,2025-08-10 14:35:46,1,6,1
2590,1891,Compuscan,832,LOW,Fail,2026-06-14 11:15:56,3,15,1
2591,895,Experian,336,HIGH,PASS,2025-10-31 20:53:56,,13,1
2592,1347,Compuscan,499,VERY_HIGH,pass,2025-05-15 08:55:47,,0,1
2593,2693,Compuscan,758,LOW,ERROR,2026-04-05 14:35:56,4,5,3
2594,1239,Compuscan,553,HIGH,ERROR,2026-04-20 11:53:20,5,12,3
2595,318,Experian,680,LOW,Fail,2026-04-11 13:03:38,0,10,
2596,2675,TransUnion,572,HIGH,ERROR,2025-03-09 17:36:58,3,15,2
2597,3150,Compuscan,446,VERY_HIGH,pass,2025-06-26 17:17:06,3,,3
2598,2034,Compuscan,499,HIGH,ERROR,2025-01-13 09:38:57,2,11,
2599,1918,,760,LOW,pass,2026-04-10 12:17:05,0,12,1
2600,1895,,641,MEDIUM,PASS,2025-08-10 10:49:43,0,13,2
2601,1515,,787,LOW,FAIL,2025-01-30 13:55:52,0,4,2
2602,4,TransUnion,447,HIGH,REFER,2025-10-05 08:52:27,,7,2
2603,162,Compuscan,502,HIGH,pass,2025-02-28 07:41:38,2,13,3
2604,1842,,352,HIGH,FAIL,2026-03-13 11:39:37,2,10,2
2605,188,,378,VERY_HIGH,pass,2026-06-12 12:28:43,5,0,
2606,145,,651,LOW,ERROR,2026-06-03 09:37:34,1,12,3
2607,2210,TransUnion,495,VERY_HIGH,Fail,2025-05-27 10:08:08,,9,0
2608,1579,,734,Low,ERROR,2025-05-07 20:45:07,5,12,1
2609,790,,441,VERY_HIGH,FAIL,2026-03-23 19:27:22,2,11,
2610,148,,431,HIGH,FAIL,2026-01-10 08:22:30,1,,3
2611,1908,Compuscan,533,HIGH,Fail,2025-02-28 13:45:14,5,2,3
2612,1677,Compuscan,,,pass,2026-04-22 14:38:40,2,,0
2613,994,TransUnion,,MEDIUM,REFER,2025-05-19 07:22:26,2,,1
2614,1454,Experian,363,VERY_HIGH,FAIL,2025-08-13 08:43:13,2,15,2
2615,653,Demo Credit Bureau,834,LOW,ERROR,2026-05-20 12:33:21,1,3,2
2616,443,Experian,323,VERY_HIGH,ERROR,2026-02-26 10:12:51,2,10,2
2617,2900,,430,HIGH,PASS,2025-06-20 21:30:14,0,12,
2618,821,,726,Low,PASS,2025-02-08 09:49:40,4,,3
2619,2215,,793,LOW,ERROR,2026-03-07 17:44:08,4,10,1
2620,505,,734,Low,pass,2026-04-11 15:49:25,3,12,1
2621,1854,TransUnion,644,MEDIUM,Fail,2025-12-28 08:18:48,5,14,
2622,419,,308,VERY_HIGH,REFER,2025-12-27 18:23:04,5,,2
2623,2850,,458,HIGH,ERROR,2026-05-08 21:14:48,2,3,2
2624,1782,Compuscan,610,MEDIUM,Fail,2025-09-01 19:56:05,2,,3
2625,2599,Demo Credit Bureau,696,LOW,Fail,2025-01-09 17:20:34,0,4,2
2626,1622,Experian,767,LOW,pass,2025-12-31 20:39:40,2,6,3
2627,550,TransUnion,323,HIGH,PASS,2025-03-07 09:54:18,0,7,2
2628,3180,,442,HIGH,PASS,2025-08-13 08:59:36,1,,2
2629,1799,Experian,370,HIGH,Fail,2026-01-15 17:52:08,3,14,0
2630,2233,Experian,590,MEDIUM,pass,2026-02-02 20:41:16,0,11,3
2631,735,Experian,850,LOW,REFER,2025-09-28 08:13:25,3,9,0
2632,1448,Compuscan,328,HIGH,pass,2025-06-07 07:01:32,5,15,1
2633,321,Demo Credit Bureau,749,Low,pass,2025-07-01 12:28:26,,0,0
2634,831,Demo Credit Bureau,315,VERY_HIGH,ERROR,2026-04-05 07:07:51,1,14,2
2635,2143,Compuscan,743,Low,PASS,2025-05-19 16:03:11,0,13,0
2636,903,Demo Credit Bureau,,,FAIL,2026-02-08 17:34:51,4,3,3
2637,1753,Demo Credit Bureau,339,VERY_HIGH,REFER,2026-04-24 16:56:32,0,1,1
2638,2287,Experian,562,HIGH,PASS,2025-06-21 13:02:55,4,11,3
2639,1166,Compuscan,791,Low,FAIL,2025-08-15 22:53:22,3,13,1
2640,1450,Compuscan,791,LOW,pass,2026-05-13 13:38:37,3,12,
2641,2612,Compuscan,562,VERY_HIGH,FAIL,2025-09-21 15:13:52,3,0,0
2642,879,Demo Credit Bureau,513,VERY_HIGH,ERROR,2025-03-30 10:30:02,3,5,1
2643,2446,Demo Credit Bureau,586,MEDIUM,REFER,2025-04-23 22:02:13,2,1,2
2644,742,,706,LOW,REFER,2026-02-09 12:49:22,5,9,0
2645,1693,Demo Credit Bureau,793,Low,Fail,2025-09-22 18:53:13,1,7,2
2646,487,TransUnion,386,HIGH,ERROR,2025-07-24 11:09:55,3,14,3
2647,1160,TransUnion,607,MEDIUM,REFER,2026-01-10 15:18:50,3,,1
2648,2979,,379,HIGH,REFER,2025-02-19 17:21:08,1,6,3
2649,2970,,838,Low,ERROR,2026-03-14 08:32:54,0,14,3
2650,3028,TransUnion,782,Low,PASS,2025-06-23 17:43:17,,15,
2651,878,Compuscan,356,HIGH,Fail,2025-01-15 20:18:20,3,2,2
2652,2105,Demo Credit Bureau,625,MEDIUM,ERROR,2026-02-16 07:01:12,3,7,1
2653,711,TransUnion,401,VERY_HIGH,Fail,2026-02-23 09:46:20,2,11,3
2654,2475,TransUnion,457,VERY_HIGH,Fail,2026-03-23 16:04:58,1,6,1
2655,3131,Experian,550,VERY_HIGH,ERROR,2026-05-02 14:43:55,2,5,
2656,390,,757,LOW,PASS,2025-12-06 18:26:44,4,,3
2657,404,Experian,580,MEDIUM,PASS,2025-07-23 07:04:17,3,14,1
2658,2736,Compuscan,,,REFER,2025-07-29 14:21:37,3,5,1
2659,549,Experian,323,HIGH,Fail,2025-02-13 13:47:59,3,13,
2660,1917,TransUnion,699,low,pass,2025-05-04 09:28:15,2,2,1
2661,1944,,667,Low,Fail,2026-02-11 08:02:28,4,6,
2662,1334,Demo Credit Bureau,495,VERY_HIGH,PASS,2026-02-24 12:01:09,4,4,2
2663,2568,Compuscan,,Low,Fail,2025-08-06 14:25:14,,,1
2664,2368,Experian,586,MEDIUM,pass,2025-07-02 09:14:38,,2,2
2665,2052,Compuscan,599,MEDIUM,pass,2025-12-14 18:47:06,2,,3
2666,1288,Compuscan,631,MEDIUM,Fail,2025-12-31 13:00:15,1,2,2
2667,963,,446,HIGH,PASS,2025-11-16 12:02:42,0,10,3
2668,2731,Experian,364,HIGH,Fail,2025-05-19 09:23:42,5,3,0
2669,836,Compuscan,317,VERY_HIGH,ERROR,2025-06-25 08:32:50,2,2,2
2670,412,Compuscan,350,VERY_HIGH,PASS,2026-05-19 20:42:34,1,15,
2671,663,Demo Credit Bureau,762,low,Fail,2025-08-02 15:07:35,5,12,2
2672,3069,Demo Credit Bureau,748,low,ERROR,2025-06-07 16:53:41,,14,3
2673,751,TransUnion,399,VERY_HIGH,Fail,2025-05-03 10:46:46,2,15,3
2674,2784,Experian,542,VERY_HIGH,ERROR,2025-10-12 16:00:43,1,14,2
2675,2292,Compuscan,,HIGH,ERROR,2025-06-09 09:17:15,2,15,2
2676,1872,Demo Credit Bureau,727,Low,PASS,2026-05-01 16:16:37,2,3,3
2677,1849,TransUnion,842,LOW,Fail,2025-01-08 12:59:21,4,4,
2678,1546,,763,Low,Fail,2025-02-24 13:20:40,0,1,2
2679,2705,Compuscan,445,HIGH,pass,2026-05-12 19:36:29,,,1
2680,1711,Experian,443,VERY_HIGH,REFER,2025-11-03 20:54:22,5,13,3
2681,696,Compuscan,525,HIGH,REFER,2025-09-17 17:46:18,3,11,
2682,1571,Experian,688,LOW,PASS,2026-03-02 13:46:35,2,2,
2683,1772,,730,LOW,Fail,2026-01-07 10:43:14,5,13,3
2684,363,Experian,831,low,PASS,2025-06-03 17:25:45,5,10,0
2685,839,Compuscan,,LOW,Fail,2025-08-30 18:40:26,3,10,
2686,2494,Experian,,,REFER,2025-11-17 22:08:23,1,10,2
2687,2246,Compuscan,397,VERY_HIGH,PASS,2025-06-22 14:55:21,0,2,
2688,2404,Compuscan,368,HIGH,FAIL,2026-02-09 13:41:30,2,0,1
2689,1066,Compuscan,415,HIGH,PASS,2025-09-27 19:38:17,4,0,
2690,3140,,303,VERY_HIGH,FAIL,2025-12-14 22:35:04,2,0,0
2691,2766,TransUnion,,Low,Fail,2025-03-30 08:31:55,4,3,2
2692,3197,,625,MEDIUM,pass,2025-03-11 11:51:27,0,10,2
2693,2669,TransUnion,668,low,FAIL,2026-01-16 18:43:33,3,15,1
2694,761,,607,MEDIUM,ERROR,2025-02-18 09:50:09,1,,0
2695,1759,TransUnion,308,VERY_HIGH,PASS,2025-07-16 13:42:22,2,3,3
2696,1806,Demo Credit Bureau,497,VERY_HIGH,Fail,2025-01-06 17:00:05,4,0,2
2697,1628,,774,low,FAIL,2025-06-17 18:20:46,1,2,2
2698,657,Demo Credit Bureau,435,VERY_HIGH,pass,2025-10-15 17:31:05,1,0,0
2699,419,,408,VERY_HIGH,Fail,2026-03-23 16:43:16,3,11,2
2700,1927,TransUnion,671,Low,Fail,2025-05-25 19:14:41,,8,1
2701,2719,Demo Credit Bureau,562,HIGH,PASS,2025-01-01 22:25:00,,5,2
2702,187,Compuscan,409,VERY_HIGH,REFER,2025-10-23 13:13:29,2,10,1
2703,1054,Compuscan,359,HIGH,Fail,2025-05-10 18:17:25,2,10,2
2704,1641,Experian,307,HIGH,FAIL,2025-08-16 07:33:34,,2,
2705,1887,Compuscan,808,LOW,REFER,2026-04-30 18:07:37,2,10,2
2706,1327,TransUnion,697,LOW,pass,2025-06-20 13:51:44,3,7,2
2707,3019,Demo Credit Bureau,573,HIGH,Fail,2025-02-03 18:35:10,3,9,0
2708,67,TransUnion,495,VERY_HIGH,pass,2026-01-08 18:23:04,0,2,0
2709,1177,TransUnion,361,VERY_HIGH,ERROR,2025-06-10 21:15:16,4,2,2
2710,1965,Demo Credit Bureau,331,HIGH,REFER,2025-05-29 11:23:11,5,1,3
2711,949,TransUnion,530,VERY_HIGH,pass,2025-03-13 22:18:10,3,10,
2712,2827,Compuscan,712,Low,ERROR,2025-07-06 17:51:42,4,,1
2713,154,Compuscan,645,MEDIUM,ERROR,2026-05-29 11:18:05,1,15,3
2714,2987,,459,HIGH,Fail,2026-02-06 15:38:29,0,8,0
2715,2175,Compuscan,357,VERY_HIGH,FAIL,2025-01-24 20:08:55,3,8,1
2716,662,TransUnion,317,VERY_HIGH,pass,2026-04-25 11:20:53,2,5,2
2717,2849,Experian,633,MEDIUM,pass,2025-04-07 10:16:54,5,8,0
2718,3053,Compuscan,309,HIGH,Fail,2026-03-14 07:51:24,2,,1
2719,2877,Demo Credit Bureau,741,LOW,PASS,2025-02-19 11:56:29,1,2,
2720,3125,TransUnion,827,low,pass,2025-12-03 21:23:54,4,3,1
2721,701,,541,HIGH,ERROR,2026-04-07 15:22:51,,10,3
