application_id,quote_id,customer_id,application_submitted_at,application_status,sa_id_captured_flag,mobile_captured_flag,online_banking_captured_flag,decline_reason,channel_name,agent_code,processing_minutes
2801,1621,935,2025-11-01 14:40:31,APPROVED,1,0,1,,Google Sponsored Search,,99
2802,570,917,2025-11-21 16:17:11,DECLINED,1,1,0,NCA compliance block,Organic Search,,89
2803,1908,1654,2025-03-28 13:00:25,APPROVED,1,1,1,,Direct,AGT544,41
2804,2585,1744,2025-10-21 16:35:20,APPROVED,1,1,0,,Direct,AGT998,
2805,328,562,2026-01-23 15:00:59,APPROVED,1,1,1,,Organic Search,,122
2806,3671,284,2025-07-31 13:24:29,APPROVED,1,1,1,,Google Sponsored Search,,162
2807,1049,853,2026-01-29 13:46:38,STARTED,0,0,1,,Facebook,,41
2808,2431,1750,2026-03-08 18:04:01,submitted,0,1,1,,Email,,156
2809,3034,1158,2026-03-03 20:42:08,submitted,0,1,0,,,,
2810,2510,311,2025-01-18 14:30:50,APPROVED,1,1,1,,,,104
2811,2251,1097,2025-11-16 13:06:52,DISBURSED,0,0,0,,Facebook,,29
2812,2276,336,2025-04-08 17:03:35,DISBURSED,1,1,1,,Google Sponsored Search,,123
2813,337,1990,2025-05-09 10:44:39,DISBURSED,1,0,0,,Facebook,AGT284,156
2814,1873,543,2025-05-29 15:30:38,submitted,1,1,1,,Email,,15
2815,3345,1797,2026-02-09 22:37:43,SUBMITTED,1,1,0,,,,36
2816,386,1233,2025-01-17 09:30:57,DECLINED,1,1,1,Income verification failed,Email,,58
2817,1344,133,2025-03-22 10:25:21,submitted,1,1,0,,,,86
2818,3315,965,2025-03-01 11:31:44,WITHDRAWN,1,1,1,,Direct,,31
2819,3774,484,2025-05-29 21:53:35,STARTED,1,1,1,,Organic Search,,132
2820,3552,791,2026-05-18 13:47:12,SUBMITTED,0,0,0,,Facebook,AGT377,171
2821,507,1678,2025-09-17 14:50:27,Approved,1,1,1,,Direct,AGT531,138
2822,2715,1008,2025-01-22 09:04:57,submitted,0,0,0,,,,78
2823,2546,670,2025-10-12 07:26:41,SUBMITTED,1,1,1,,Organic Search,,55
2824,1880,1077,2025-04-22 15:37:17,SUBMITTED,1,0,1,,Organic Search,,58
2825,43,1765,2025-01-01 12:15:20,SUBMITTED,1,1,0,,,AGT185,40
2826,1573,562,2025-06-07 12:23:42,STARTED,1,1,1,,unknown,AGT597,153
2827,109,351,2026-06-06 20:56:29,WITHDRAWN,1,1,1,,Facebook,,159
2828,2592,306,2025-11-06 09:20:21,DISBURSED,0,1,1,,Organic Search,AGT315,175
2829,2874,1824,2025-08-11 08:38:46,STARTED,1,0,1,,Organic Search,,23
2830,893,1897,2025-02-23 18:24:09,WITHDRAWN,1,0,1,,Email,,90
2831,3648,361,2025-12-06 07:17:27,Approved,1,1,1,,Facebook,,146
2832,2123,1,2026-03-31 07:20:18,APPROVED,0,0,0,,Organic Search,AGT436,48
2833,3113,1167,2025-02-27 18:02:23,WITHDRAWN,0,0,1,,,AGT910,
2834,1968,530,2025-06-10 14:11:33,WITHDRAWN,1,0,0,,unknown,AGT706,
2835,728,1377,2025-03-12 07:33:19,DISBURSED,1,0,0,,Direct,AGT774,14
2836,2361,266,2025-06-18 20:13:46,DISBURSED,1,1,0,,unknown,,
2837,3776,677,2025-11-21 08:01:11,STARTED,1,0,1,,Organic Search,,8
2838,3057,1970,2025-03-30 15:18:44,submitted,0,1,0,,Google Sponsored Search,AGT233,56
2839,1397,578,2025-11-01 09:28:30,submitted,1,1,0,,,AGT735,107
2840,574,833,2025-09-11 13:47:01,APPROVED,0,1,1,,unknown,,
2841,3457,1798,2025-04-17 21:36:05,WITHDRAWN,1,1,1,,Google Sponsored Search,,
2842,92,1321,2026-05-11 15:09:01,SUBMITTED,1,1,0,,Email,,109
2843,2700,712,2026-02-27 18:28:53,DECLINED,1,1,0,Income verification failed,unknown,,168
2844,1654,1291,2025-08-01 07:55:57,APPROVED,1,1,1,,,,43
2845,1618,518,2026-02-07 18:50:33,SUBMITTED,1,0,1,,WhatsApp,,129
2846,513,1946,2025-06-17 18:15:04,submitted,1,1,1,,Email,AGT244,23
2847,1019,1105,2025-12-22 19:02:58,Approved,1,1,0,,Direct,,
2848,1831,938,2025-04-19 11:40:25,SUBMITTED,0,1,0,,Email,AGT787,176
2849,147,9,2025-07-14 10:13:18,SUBMITTED,1,0,1,,Organic Search,,56
2850,3028,1739,2025-01-28 17:33:20,submitted,1,1,1,,Organic Search,AGT479,12
2851,2089,1927,2025-02-27 18:58:06,SUBMITTED,1,1,1,,Google Sponsored Search,,163
2852,2070,1827,2026-05-09 17:00:27,Approved,1,1,1,,Direct,AGT166,179
2853,382,1351,2026-03-05 08:13:22,APPROVED,1,1,1,,unknown,AGT769,163
2854,571,1696,2025-09-09 09:43:36,DECLINED,0,1,1,,,AGT259,
2855,2023,703,2026-04-15 10:18:16,APPROVED,1,1,0,,Direct,AGT819,126
2856,3674,849,2025-08-05 22:49:58,Approved,1,1,0,,WhatsApp,,74
2857,1039,528,2026-05-06 12:29:30,SUBMITTED,1,1,0,,unknown,AGT746,
2858,3395,1323,2026-06-04 22:23:29,DECLINED,0,1,0,Duplicate application,unknown,,30
2859,3589,1266,2025-12-11 15:27:51,Approved,1,1,1,,Direct,,137
2860,2676,1157,2026-04-27 18:07:03,SUBMITTED,0,1,0,,Email,,14
2861,482,1026,2025-09-03 16:13:36,DECLINED,1,1,1,Affordability failed,Organic Search,,139
2862,1582,1890,2025-12-29 15:09:55,Approved,1,1,0,,Organic Search,,162
2863,881,1184,2026-06-16 11:53:05,STARTED,0,1,1,,Organic Search,AGT414,137
2864,735,925,2026-04-13 20:06:26,STARTED,1,1,1,,,,28
2865,657,1408,2025-05-01 17:33:21,DECLINED,1,1,1,,unknown,,86
2866,2211,1355,2025-03-05 09:07:00,submitted,1,1,1,,Facebook,AGT494,20
2867,1581,563,2025-09-16 21:48:23,DISBURSED,0,1,1,,,,159
2868,977,1286,2025-09-11 08:11:23,DISBURSED,1,1,1,,Email,AGT843,63
2869,936,1690,2025-09-13 11:39:41,APPROVED,0,1,0,,WhatsApp,,101
2870,231,88,2025-12-21 11:11:20,WITHDRAWN,1,1,1,,Google Sponsored Search,,62
2871,1757,940,2025-08-28 22:13:44,STARTED,1,1,1,,,,163
2872,2026,1351,2025-05-17 08:17:57,STARTED,1,1,1,,unknown,,
2873,1657,616,2025-07-11 09:30:56,APPROVED,1,1,0,,WhatsApp,,
2874,1850,928,2025-06-30 08:59:59,APPROVED,1,1,1,,Email,AGT926,63
2875,1942,722,2025-12-24 08:34:13,DISBURSED,1,1,1,,Facebook,,83
2876,61,1394,2026-05-16 08:06:26,DISBURSED,1,1,1,,unknown,,47
2877,1923,362,2025-04-01 17:10:40,submitted,0,1,0,,WhatsApp,,174
2878,1120,1882,2025-02-16 10:46:22,SUBMITTED,0,1,0,,WhatsApp,,35
2879,1192,1711,2025-02-23 07:37:25,SUBMITTED,0,0,1,,Direct,AGT584,119
2880,314,377,2026-03-29 17:32:29,APPROVED,1,1,0,,,,
2881,411,577,2025-03-14 18:05:01,STARTED,1,1,1,,Facebook,,148
2882,411,1657,2026-05-13 21:48:26,WITHDRAWN,1,1,1,,,,128
2883,1975,1035,2025-10-11 11:37:23,DISBURSED,0,1,1,,,AGT465,108
2884,2876,1083,2026-06-10 22:29:07,DECLINED,1,1,1,Affordability failed,Google Sponsored Search,,
2885,1508,1594,2026-02-26 15:21:28,WITHDRAWN,1,0,1,,WhatsApp,,158
2886,3074,434,2026-02-28 08:27:41,APPROVED,1,1,1,,Organic Search,,39
2887,3921,460,2025-11-27 19:26:52,submitted,1,1,1,,Organic Search,,
2888,2728,1994,2025-01-21 10:53:11,Approved,1,1,0,,Organic Search,AGT229,25
2889,2986,953,2025-02-06 14:17:29,APPROVED,1,1,0,,Google Sponsored Search,,112
2890,1674,231,2026-01-19 15:29:20,DISBURSED,1,1,1,,Google Sponsored Search,,1
2891,1994,1010,2026-05-16 10:05:51,WITHDRAWN,0,1,1,,WhatsApp,,148
2892,2556,1034,2025-11-08 11:38:33,APPROVED,1,1,0,,Direct,,99
2893,2740,521,2025-12-09 10:32:42,submitted,1,0,1,,unknown,,92
2894,3374,998,2025-09-12 16:43:30,DISBURSED,1,1,1,,Email,AGT488,174
2895,2965,955,2026-01-23 20:04:55,STARTED,1,1,1,,WhatsApp,,17
2896,3255,992,2025-02-11 19:12:47,STARTED,1,1,0,,,,
2897,3087,1024,2025-03-14 19:51:22,WITHDRAWN,0,0,1,,Direct,,128
2898,3130,885,2025-05-05 11:47:37,DECLINED,0,1,1,Credit score below threshold,WhatsApp,,119
2899,3271,1658,2025-07-03 13:19:46,DISBURSED,0,1,1,,,AGT665,99
2900,1906,1406,2025-12-02 16:41:03,DISBURSED,0,1,1,,Organic Search,,13
2901,1981,1831,2025-11-06 10:00:41,SUBMITTED,1,0,0,,Organic Search,AGT158,42
2902,3693,1205,2025-09-26 14:50:16,Approved,1,1,1,,unknown,,4
2903,2575,141,2026-03-01 15:49:04,SUBMITTED,1,1,1,,Organic Search,,120
2904,1285,1394,2025-06-18 19:32:55,STARTED,0,0,1,,WhatsApp,,144
2905,245,756,2026-04-20 21:12:14,WITHDRAWN,1,1,1,,Facebook,,116
2906,574,573,2025-01-29 14:04:35,SUBMITTED,1,0,1,,WhatsApp,AGT832,165
2907,708,237,2025-11-30 16:23:39,APPROVED,1,1,0,,,,55
2908,336,714,2025-05-29 18:36:49,SUBMITTED,1,1,1,,unknown,,60
2909,3360,1684,2025-12-18 20:49:19,WITHDRAWN,1,1,0,,Direct,,92
2910,316,1582,2025-10-15 16:38:35,Approved,0,1,1,,unknown,AGT817,
2911,3519,1922,2025-04-18 16:32:16,submitted,0,1,1,,Direct,AGT216,168
2912,1543,1577,2025-09-15 09:27:18,WITHDRAWN,1,0,1,,Google Sponsored Search,AGT956,98
2913,2032,1236,2025-10-28 09:55:43,STARTED,1,1,0,,Google Sponsored Search,,80
2914,2023,1027,2025-10-30 18:59:43,DECLINED,1,1,0,NCA compliance block,,AGT725,180
2915,3548,1120,2025-10-02 07:17:54,DISBURSED,0,1,1,,Facebook,,20
2916,3791,79,2025-11-08 07:32:34,Approved,0,1,1,,Direct,AGT390,173
2917,1206,1263,2025-05-15 08:55:55,WITHDRAWN,1,1,1,,Facebook,,154
2918,1187,98,2025-01-20 09:29:49,DECLINED,1,0,1,Credit score below threshold,WhatsApp,AGT248,143
2919,2663,1156,2025-06-27 07:52:52,submitted,1,1,1,,,,158
2920,551,1728,2025-09-19 11:06:39,Approved,0,0,1,,Organic Search,,15
2921,1780,1770,2026-06-12 20:04:23,SUBMITTED,1,1,0,,unknown,,51
2922,2398,751,2025-11-29 10:06:58,DISBURSED,0,1,0,,Direct,,48
2923,3370,895,2025-09-07 08:16:28,STARTED,1,0,1,,Google Sponsored Search,,134
2924,3555,801,2025-09-05 13:06:49,SUBMITTED,1,0,0,,Facebook,AGT764,
2925,2857,1686,2025-03-24 09:16:06,SUBMITTED,1,0,1,,Facebook,,146
2926,1871,1656,2025-03-03 18:53:45,APPROVED,1,1,1,,Google Sponsored Search,,149
2927,3728,1799,2025-08-30 09:35:45,DECLINED,1,1,1,Income verification failed,WhatsApp,,103
2928,2807,1500,2026-04-25 16:35:07,APPROVED,0,0,1,,Facebook,AGT923,63
2929,2765,1238,2026-01-01 07:36:43,submitted,1,1,1,,Organic Search,AGT675,
2930,1848,7,2026-01-02 14:01:41,APPROVED,0,1,1,,WhatsApp,AGT180,43
2931,2696,147,2025-02-11 09:28:53,Approved,1,1,1,,Facebook,,3
2932,846,399,2025-09-09 15:01:02,APPROVED,1,1,0,,WhatsApp,,37
2933,3903,1131,2026-03-26 11:24:54,DECLINED,1,1,1,Duplicate application,unknown,,83
2934,32,612,2025-01-30 16:40:30,APPROVED,0,1,1,,WhatsApp,,155
2935,1575,354,2025-01-05 14:13:31,WITHDRAWN,1,1,0,,unknown,AGT864,6
2936,2828,748,2026-05-26 09:36:07,DECLINED,0,1,1,NCA compliance block,Organic Search,,56
2937,1440,813,2025-01-30 07:14:12,submitted,0,1,0,,Google Sponsored Search,,3
2938,84,1450,2025-10-30 20:29:51,WITHDRAWN,1,1,1,,Email,AGT877,86
2939,3389,730,2025-05-15 15:52:48,WITHDRAWN,0,1,1,,unknown,,60
2940,470,1798,2025-07-18 16:59:30,WITHDRAWN,0,0,1,,Facebook,,33
2941,3908,1688,2025-03-29 21:25:23,WITHDRAWN,1,1,1,,Organic Search,AGT537,161
2942,3502,502,2025-10-02 20:57:18,submitted,0,1,1,,WhatsApp,AGT121,55
2943,3232,1440,2025-01-12 22:09:39,WITHDRAWN,1,1,1,,,AGT308,69
2944,1658,1142,2026-01-04 07:41:14,APPROVED,1,1,1,,,,92
2945,2929,1348,2025-11-18 12:04:52,SUBMITTED,1,1,1,,Direct,,171
2946,341,477,2026-04-23 21:52:20,DECLINED,0,1,1,NCA compliance block,Facebook,,13
2947,2146,745,2025-02-17 16:21:31,Approved,1,0,1,,,,98
2948,3261,976,2025-01-03 10:19:17,DISBURSED,1,1,1,,,,140
2949,256,1453,2026-04-11 11:32:32,submitted,0,1,0,,Facebook,,131
2950,233,609,2026-03-31 09:09:06,STARTED,1,1,1,,Direct,,40
2951,149,795,2026-06-13 19:46:50,DISBURSED,1,1,1,,Facebook,,20
2952,155,234,2025-12-01 22:15:45,STARTED,1,1,0,,Direct,AGT894,82
2953,1566,372,2025-03-01 15:32:48,WITHDRAWN,0,0,1,,Facebook,,83
2954,2818,1186,2026-03-21 15:47:32,DECLINED,1,1,1,Income verification failed,Facebook,,36
2955,3774,1035,2026-01-09 17:32:37,SUBMITTED,1,0,1,,Direct,,133
2956,354,1632,2025-09-30 10:48:25,DECLINED,1,1,1,Adverse credit listing,Facebook,AGT841,127
2957,3763,264,2025-03-17 08:12:24,submitted,1,1,0,,WhatsApp,,100
2958,3822,1961,2025-02-28 08:32:41,STARTED,0,1,1,,Email,,29
2959,2482,604,2025-06-28 08:13:49,STARTED,1,1,0,,Facebook,,137
2960,3335,1674,2025-02-04 19:13:46,DISBURSED,0,1,1,,Google Sponsored Search,,18
2961,1867,372,2025-08-13 11:20:50,DECLINED,1,0,1,Credit score below threshold,Direct,,161
2962,394,1853,2025-03-21 19:34:16,submitted,1,1,1,,WhatsApp,,140
2963,3293,1611,2025-03-31 18:30:19,WITHDRAWN,0,0,1,,,AGT329,109
2964,3476,609,2025-10-15 08:18:20,APPROVED,0,1,1,,Email,,67
2965,3895,230,2026-03-24 12:07:31,SUBMITTED,1,0,1,,Email,,112
2966,715,1563,2025-11-16 08:49:01,APPROVED,0,0,1,,Organic Search,,55
2967,3200,1917,2025-01-11 10:13:57,SUBMITTED,1,0,1,,Google Sponsored Search,,39
2968,262,732,2025-04-29 18:01:58,WITHDRAWN,1,1,1,,Email,,89
2969,2419,1518,2025-05-18 22:06:48,STARTED,1,1,1,,,,129
2970,639,32,2025-08-29 10:58:59,WITHDRAWN,1,1,1,,,,170
2971,1810,1067,2025-07-08 19:48:07,DISBURSED,0,1,0,,unknown,,51
2972,3233,862,2025-06-02 12:52:30,DECLINED,1,1,0,Duplicate application,Organic Search,,
2973,3676,118,2026-02-16 15:55:11,DISBURSED,0,0,1,,Organic Search,,150
2974,2598,785,2025-10-18 22:04:33,DISBURSED,1,1,1,,unknown,,10
2975,3070,287,2025-12-20 17:49:45,DISBURSED,1,0,1,,unknown,,42
2976,280,215,2025-12-13 12:41:57,STARTED,1,1,1,,WhatsApp,,162
2977,3108,912,2025-03-23 16:23:59,WITHDRAWN,0,1,1,,Google Sponsored Search,,47
2978,2206,1557,2025-03-10 11:28:18,Approved,1,1,1,,,AGT468,
2979,1808,1079,2026-01-29 09:20:53,SUBMITTED,0,1,0,,Direct,,146
2980,358,1866,2025-11-11 08:50:05,APPROVED,0,1,1,,Organic Search,,
2981,3841,169,2025-01-20 19:15:32,STARTED,0,1,1,,Organic Search,,54
2982,571,1682,2026-04-16 22:20:19,DISBURSED,0,0,1,,Organic Search,,103
2983,2687,667,2025-06-20 20:57:05,STARTED,1,1,1,,Organic Search,,164
2984,2437,72,2026-05-13 07:53:33,SUBMITTED,0,1,0,,Direct,,148
2985,439,1773,2025-12-30 12:10:27,submitted,1,0,0,,Facebook,,41
2986,3368,140,2026-01-06 20:26:57,submitted,0,0,1,,Organic Search,,46
2987,2557,1102,2026-05-25 10:53:52,DISBURSED,1,1,0,,,,69
2988,346,1500,2025-09-12 07:07:44,SUBMITTED,1,1,0,,WhatsApp,,71
2989,1451,358,2025-05-13 20:20:08,WITHDRAWN,0,1,0,,Google Sponsored Search,,138
2990,257,1578,2025-07-14 08:41:14,SUBMITTED,1,0,1,,unknown,,62
2991,4000,156,2026-05-25 09:36:15,DECLINED,1,1,1,Duplicate application,unknown,,
2992,1662,1330,2025-09-28 14:39:13,Approved,0,1,0,,Google Sponsored Search,,18
2993,3296,1637,2026-04-05 11:19:47,APPROVED,1,0,1,,Facebook,,2
2994,957,1347,2026-04-29 18:42:50,APPROVED,1,0,1,,Email,,179
2995,594,1386,2026-04-05 07:25:42,SUBMITTED,1,1,1,,Organic Search,,54
2996,1811,1693,2025-08-23 15:06:35,DECLINED,0,0,1,Credit score below threshold,WhatsApp,,153
2997,2528,1662,2025-06-14 07:03:21,SUBMITTED,1,0,1,,unknown,AGT750,161
2998,2060,1547,2025-09-07 11:18:01,DISBURSED,0,0,0,,,,1
2999,3633,852,2025-12-15 08:28:36,Approved,0,0,1,,WhatsApp,AGT304,33
3000,1704,1227,2025-09-01 08:08:32,DISBURSED,0,1,0,,Email,,154
3001,290,1870,2026-01-03 13:01:57,DISBURSED,0,1,1,,WhatsApp,,15
3002,1046,422,2025-02-06 16:24:10,APPROVED,0,1,0,,WhatsApp,,
3003,365,50,2026-01-23 08:16:50,STARTED,1,1,1,,WhatsApp,AGT851,106
3004,2030,1368,2026-03-11 14:48:42,submitted,1,1,1,,Email,AGT623,78
3005,917,780,2025-12-17 15:48:38,DISBURSED,1,1,0,,Email,AGT682,171
3006,2094,1437,2025-01-15 18:22:54,SUBMITTED,1,1,1,,WhatsApp,AGT423,29
3007,2854,559,2025-08-26 12:15:59,SUBMITTED,1,1,0,,,,97
3008,1581,9,2026-04-12 09:05:26,APPROVED,1,1,1,,Email,,114
3009,1669,508,2025-06-16 07:42:26,APPROVED,1,1,1,,Direct,,16
3010,3955,922,2025-05-25 15:40:58,SUBMITTED,0,1,1,,,AGT816,
3011,1339,1028,2025-07-22 21:10:26,SUBMITTED,1,1,1,,,,15
3012,2732,1758,2025-05-16 13:58:01,STARTED,0,1,0,,,,1
3013,2699,811,2025-11-17 10:08:04,DISBURSED,1,1,1,,Google Sponsored Search,,85
3014,1407,252,2025-12-11 07:28:36,WITHDRAWN,1,1,1,,Google Sponsored Search,AGT337,136
3015,2223,250,2025-06-08 19:58:51,DECLINED,1,1,0,NCA compliance block,Email,,136
3016,576,1103,2025-02-12 10:49:54,DECLINED,1,1,1,NCA compliance block,,,78
3017,1906,540,2026-06-09 07:58:45,WITHDRAWN,0,1,1,,,,133
3018,394,987,2025-03-20 19:48:20,SUBMITTED,1,1,1,,Direct,,148
3019,1133,1571,2025-06-20 09:25:15,STARTED,1,1,1,,Email,,
3020,23,1696,2026-01-17 21:54:03,DISBURSED,0,0,0,,Email,,2
3021,3333,760,2025-03-14 22:14:12,submitted,1,1,0,,,AGT115,145
3022,3738,818,2025-05-23 09:25:27,APPROVED,1,1,0,,Direct,,9
3023,1521,1560,2025-11-12 22:47:24,SUBMITTED,0,1,1,,unknown,,57
3024,478,1184,2026-02-12 09:31:24,Approved,1,1,1,,,,67
3025,1541,595,2025-06-13 07:36:45,submitted,0,1,0,,WhatsApp,AGT190,90
3026,3544,71,2025-04-12 17:21:42,WITHDRAWN,1,1,1,,,AGT641,137
3027,117,1689,2025-11-08 10:49:56,DECLINED,1,1,0,Duplicate application,Facebook,AGT241,85
3028,2188,1197,2026-04-05 14:50:48,Approved,1,1,1,,WhatsApp,AGT412,41
3029,2114,1174,2026-04-17 19:39:52,DISBURSED,1,1,0,,WhatsApp,AGT512,129
3030,386,571,2025-04-18 18:58:48,Approved,1,1,0,,,AGT215,98
3031,1755,1687,2025-03-17 11:06:27,DECLINED,1,1,1,Duplicate application,Google Sponsored Search,,
3032,1664,881,2025-09-20 16:25:12,SUBMITTED,0,1,1,,Email,,135
3033,3613,615,2026-06-08 15:53:08,submitted,1,1,1,,Organic Search,AGT770,86
3034,3206,1434,2025-02-13 21:54:44,Approved,1,1,1,,,,68
3035,1464,1493,2025-05-03 12:58:18,WITHDRAWN,1,1,1,,WhatsApp,AGT654,93
3036,1137,1043,2025-09-09 18:18:49,Approved,1,1,1,,,,11
3037,2770,1145,2026-04-12 12:16:43,SUBMITTED,1,1,1,,WhatsApp,,74
3038,3814,1699,2025-03-29 12:43:11,DECLINED,1,1,1,,Email,,65
3039,2688,1744,2025-03-19 13:02:49,APPROVED,1,1,1,,WhatsApp,,123
3040,211,1280,2025-08-26 19:21:53,Approved,1,0,1,,Email,,54
3041,1450,1420,2025-07-05 12:41:26,APPROVED,1,1,1,,Google Sponsored Search,,6
3042,2778,830,2025-12-27 21:04:37,WITHDRAWN,0,0,0,,Facebook,AGT301,105
3043,873,1608,2026-04-05 20:08:41,DECLINED,1,1,1,NCA compliance block,Organic Search,AGT215,55
3044,3904,775,2025-03-13 18:41:26,STARTED,0,1,1,,unknown,,16
3045,2655,1875,2025-06-01 19:14:32,SUBMITTED,1,1,1,,,,20
3046,2918,726,2026-04-10 08:28:21,submitted,1,0,0,,Direct,,119
3047,1726,1370,2025-06-22 09:28:38,submitted,0,0,0,,Google Sponsored Search,,180
3048,2456,600,2025-05-14 22:04:37,submitted,1,0,0,,Email,,157
3049,1337,1647,2025-01-23 13:28:36,STARTED,0,1,1,,Google Sponsored Search,,5
3050,12,1356,2025-03-03 07:03:33,submitted,1,0,1,,Direct,AGT803,24
3051,2497,923,2025-03-24 20:51:48,STARTED,0,0,0,,Email,AGT746,53
3052,1012,1690,2025-02-18 22:34:25,DISBURSED,1,0,1,,,,25
3053,3184,811,2026-06-11 18:46:00,DECLINED,0,1,1,Credit score below threshold,,,21
3054,1141,1425,2025-10-11 21:10:43,DISBURSED,0,1,1,,Facebook,,153
3055,181,1816,2025-05-24 08:53:35,WITHDRAWN,1,0,1,,Organic Search,AGT603,139
3056,1219,508,2025-02-01 08:54:07,APPROVED,1,1,0,,WhatsApp,,137
3057,3416,1330,2026-02-07 16:52:24,DISBURSED,1,1,0,,Email,,79
3058,2409,930,2026-04-24 13:20:13,WITHDRAWN,1,1,1,,unknown,AGT564,144
3059,489,1364,2025-05-23 13:10:17,submitted,1,1,0,,unknown,,4
3060,3757,524,2025-05-19 15:01:49,DISBURSED,1,1,0,,Facebook,AGT525,14
3061,2372,490,2025-03-12 20:39:32,DECLINED,0,1,1,,Google Sponsored Search,AGT596,94
3062,3086,1301,2025-01-16 22:21:01,SUBMITTED,1,1,0,,Direct,,65
3063,2327,1443,2025-09-15 11:46:40,DECLINED,1,1,1,Income verification failed,Organic Search,AGT698,38
3064,190,849,2025-01-09 16:31:09,STARTED,1,1,1,,Email,,
3065,115,500,2026-02-06 10:22:50,Approved,0,1,1,,,,161
3066,3640,1165,2025-12-27 12:53:37,Approved,1,1,0,,unknown,,123
3067,2770,1515,2025-03-11 14:03:40,APPROVED,0,1,1,,Facebook,,41
3068,2552,1344,2025-03-03 15:01:40,DECLINED,1,1,0,Income verification failed,Google Sponsored Search,AGT662,120
3069,2900,1693,2026-01-17 13:23:15,DISBURSED,0,0,1,,Facebook,,152
3070,1435,629,2025-08-10 14:51:46,Approved,1,0,1,,unknown,,170
3071,304,273,2026-01-14 07:26:37,DISBURSED,0,1,1,,Email,,47
3072,848,943,2025-02-13 09:07:32,DECLINED,1,1,0,Duplicate application,,,65
3073,2459,385,2026-05-02 18:42:58,Approved,1,1,0,,Facebook,,45
3074,65,235,2026-03-11 20:59:18,SUBMITTED,1,0,1,,Facebook,AGT526,132
3075,2841,1037,2026-01-25 11:47:30,DISBURSED,1,0,1,,Google Sponsored Search,AGT763,
3076,1916,1917,2026-02-01 14:02:01,Approved,1,1,0,,unknown,,7
3077,1508,1821,2026-04-04 09:03:16,STARTED,1,1,1,,Facebook,,57
3078,3323,1202,2025-12-12 20:03:03,APPROVED,0,1,0,,Organic Search,,58
3079,2769,415,2025-06-19 12:22:04,submitted,1,0,1,,Google Sponsored Search,,47
3080,380,1703,2025-08-31 09:11:32,Approved,0,0,0,,Google Sponsored Search,AGT247,24
3081,1351,541,2025-08-19 22:27:06,APPROVED,1,1,1,,,,
3082,3333,1471,2025-12-30 07:08:42,WITHDRAWN,1,0,1,,WhatsApp,,116
3083,1334,817,2025-04-20 16:55:10,submitted,0,0,1,,Direct,,104
3084,611,5,2025-11-27 08:05:36,DECLINED,1,1,1,Duplicate application,WhatsApp,,29
3085,446,1091,2026-02-13 22:03:17,DECLINED,1,0,1,Adverse credit listing,Google Sponsored Search,,
3086,51,1876,2025-12-01 19:29:36,DECLINED,1,1,1,Credit score below threshold,Email,,164
3087,984,1159,2026-02-08 11:39:30,DISBURSED,1,1,1,,unknown,,73
3088,2217,57,2026-05-04 15:13:34,DISBURSED,1,1,0,,,AGT614,36
3089,476,693,2025-05-15 17:43:16,APPROVED,1,1,0,,Email,,69
3090,3567,1164,2025-10-07 20:14:45,submitted,0,0,0,,Email,,40
3091,2861,1342,2026-01-06 22:51:49,SUBMITTED,1,0,1,,Email,AGT771,161
3092,2300,1472,2025-08-21 17:47:23,APPROVED,0,1,0,,Email,,73
3093,3965,1965,2025-03-31 17:16:44,STARTED,0,0,0,,Organic Search,,109
3094,1314,1326,2025-10-28 07:06:34,Approved,1,0,0,,Organic Search,,143
3095,2012,1451,2026-04-27 17:25:25,DECLINED,1,1,1,Income verification failed,Email,,178
3096,1990,1966,2025-04-06 13:29:22,SUBMITTED,1,1,1,,Google Sponsored Search,,12
3097,1837,1674,2025-08-13 14:39:15,APPROVED,0,1,1,,Organic Search,AGT460,140
3098,1311,88,2025-08-24 14:51:57,DECLINED,1,1,1,Affordability failed,Organic Search,AGT934,39
3099,1857,348,2026-04-15 16:29:10,DISBURSED,0,0,1,,,AGT485,132
3100,1434,340,2025-01-14 15:41:41,APPROVED,1,1,0,,,,160
3101,84,1447,2026-02-12 09:26:17,WITHDRAWN,1,1,0,,WhatsApp,,156
3102,192,1763,2026-06-16 19:47:16,DECLINED,1,1,1,Affordability failed,Email,,21
3103,252,836,2025-08-25 08:51:13,APPROVED,0,1,1,,,,127
3104,2458,212,2025-09-15 15:03:50,DISBURSED,1,1,1,,,AGT290,105
3105,1059,1497,2025-02-20 16:06:26,DISBURSED,0,1,1,,,AGT410,104
3106,492,1409,2025-10-28 12:50:46,DISBURSED,0,1,1,,Google Sponsored Search,AGT544,
3107,2367,636,2025-09-14 20:17:58,submitted,1,1,1,,unknown,AGT150,22
3108,846,480,2025-04-19 12:05:11,Approved,1,0,0,,Direct,,86
3109,3467,1742,2026-01-24 16:59:43,DISBURSED,0,1,1,,,,112
3110,1967,1542,2025-05-31 16:35:49,STARTED,0,1,1,,WhatsApp,,136
3111,2120,1637,2025-06-20 08:45:46,DECLINED,1,1,1,Income verification failed,unknown,,78
3112,1163,1985,2026-05-25 17:13:07,STARTED,1,0,0,,,,57
3113,3022,1027,2025-11-15 09:15:39,STARTED,1,0,1,,Email,,76
3114,156,733,2025-07-31 16:48:37,STARTED,1,1,1,,Organic Search,,123
3115,1035,49,2025-07-21 07:33:37,WITHDRAWN,1,0,1,,unknown,,
3116,994,696,2025-09-28 20:48:21,STARTED,1,1,0,,WhatsApp,AGT711,
