ticket_id,customer_id,brand_name,channel_name,opened_at,closed_at,topic,priority,ticket_status,first_response_minutes,csat_score,nps_score
1727,863,DebtBusters,Phone,2026-03-16 18:10:46,2026-03-18 19:20:46,Financial Health Query,High,Closed,215,1.9,2
1728,1332,JustMoney,Email,2026-03-10 21:59:04,2026-03-12 14:51:04,Payment Query,High,OPEN,,2.7,
1729,1730,JustMoney,WhatsApp,2025-03-02 21:31:07,2025-03-05 05:56:07,Decline Explanation,Critical,open,,,1
1730,1620,JustMoney,Phone,2026-03-20 14:43:25,2026-03-23 08:49:25,Application Help,Critical,PENDING_CUSTOMER,84,1.8,3
1731,1350,JustMoney,Email,2025-10-26 09:24:22,2025-10-27 18:29:22,Statement Request,Critical,RESOLVED,30,3.8,
1732,544,JustMoney,Chat,2026-05-06 07:35:14,2026-05-07 13:10:14,Application Help,Critical,RESOLVED,,4.4,2
1733,1963,JustMoney,Email,2026-04-03 14:51:19,2026-04-05 19:08:19,Statement Request,Low,open,18,,
1734,1859,JustMoney,Email,2025-01-26 16:16:26,2025-01-29 01:22:26,Financial Health Query,HIGH,open,60,1.1,2
1735,1554,JustMoney,Facebook,2026-03-17 15:51:39,2026-03-19 01:04:39,Financial Health Query,Low,PENDING_CUSTOMER,81,2.7,
1736,226,DebtBusters,WhatsApp,2026-03-25 14:31:08,2026-03-26 20:49:08,Statement Request,low,OPEN,240,2.7,1
1737,,JustMoney,Chat,2025-09-16 21:56:11,,Technical Issue,High,CLOSED,,,10
1738,216,FASTA,WhatsApp,2025-07-29 18:45:07,,Application Help,High,Closed,44,5.0,4
1739,,DebtBusters,Facebook,2025-01-29 11:14:24,,Decline Explanation,low,CLOSED,223,,
1740,914,DebtBusters,Chat,2025-02-05 20:34:58,,Financial Health Query,Medium,open,,,0
1741,71,JustMoney,Facebook,2025-04-04 15:21:17,,Financial Health Query,HIGH,CLOSED,151,,6
1742,1672,FASTA,WhatsApp,2025-04-12 11:28:45,2025-04-15 02:01:45,Application Help,HIGH,OPEN,208,2.9,
1743,1850,DebtBusters,Facebook,2026-05-23 19:20:57,,Financial Health Query,High,open,184,2.2,0
1744,925,DebtBusters,Chat,2026-03-27 22:44:24,2026-03-30 17:17:24,Application Help,Critical,CLOSED,10,1.5,2
1745,541,FASTA,Email,2026-04-07 22:20:55,2026-04-09 03:19:55,Application Help,low,Closed,100,2.5,7
1746,789,DebtBusters,Phone,2025-09-11 09:39:28,2025-09-13 01:38:28,Payment Query,low,RESOLVED,134,3.3,
1747,1009,DebtBusters,Phone,2025-01-10 22:32:23,2025-01-11 06:13:23,Application Help,Medium,CLOSED,81,4.1,5
1748,1346,JustMoney,Email,2025-10-09 18:12:09,,Decline Explanation,HIGH,CLOSED,41,3.1,10
1749,1717,FASTA,Chat,2025-03-05 17:21:01,2025-03-06 13:00:01,Statement Request,low,open,7,,8
1750,752,JustMoney,Email,2025-10-01 11:44:30,2025-10-01 18:13:30,Decline Explanation,HIGH,PENDING_CUSTOMER,181,,5
1751,584,JustMoney,WhatsApp,2026-05-13 20:31:37,2026-05-15 03:07:37,Fee Dispute,Low,PENDING_CUSTOMER,,4.1,9
1752,898,JustMoney,Phone,2025-11-29 08:14:22,2025-11-29 23:18:22,Financial Health Query,low,open,92,,7
1753,620,DebtBusters,Chat,2025-04-12 17:32:28,,Fraud Report,HIGH,OPEN,89,2.9,1
1754,966,JustMoney,Chat,2025-01-17 09:28:40,,Fee Dispute,Medium,PENDING_CUSTOMER,113,1.9,9
1755,1786,DebtBusters,Phone,2025-11-28 09:41:16,2025-11-28 14:42:16,Decline Explanation,High,OPEN,,3.3,8
1756,947,FASTA,Phone,2025-02-10 20:10:12,2025-02-13 10:19:12,Complaint,HIGH,open,65,3.7,1
1757,811,JustMoney,Phone,2025-12-17 18:02:46,2025-12-20 10:49:46,Statement Request,High,Closed,7,,2
1758,1633,JustMoney,Phone,2025-09-17 14:39:37,2025-09-20 10:42:37,Fraud Report,Medium,OPEN,222,1.4,1
1759,287,JustMoney,WhatsApp,2025-12-04 09:38:01,,Application Help,Medium,RESOLVED,56,,
1760,7,DebtBusters,Phone,2026-06-12 18:55:32,2026-06-14 11:45:32,Fee Dispute,Medium,open,158,,3
1761,453,DebtBusters,Phone,2026-02-13 18:04:12,2026-02-15 17:08:12,Payment Query,Medium,CLOSED,104,1.0,4
1762,652,FASTA,Phone,2026-05-18 07:01:42,2026-05-19 14:41:42,Fee Dispute,High,OPEN,72,,5
1763,1759,FASTA,Facebook,2025-04-06 15:31:43,,Application Help,Critical,OPEN,26,,
1764,1922,FASTA,Facebook,2025-05-09 21:44:30,2025-05-11 18:10:30,Application Help,Critical,Closed,222,1.4,5
1765,1854,DebtBusters,Facebook,2025-10-28 21:39:31,2025-10-31 20:45:31,Decline Explanation,Medium,PENDING_CUSTOMER,157,4.9,6
1766,569,FASTA,Chat,2025-12-16 13:51:55,2025-12-18 05:42:55,Technical Issue,HIGH,CLOSED,88,1.2,
1767,363,JustMoney,Chat,2025-06-01 17:44:30,2025-06-04 13:31:30,Payment Query,High,open,29,4.1,
1768,11,FASTA,Phone,2026-05-22 22:31:19,,Application Help,low,RESOLVED,70,,8
1769,1985,DebtBusters,Phone,2025-02-17 22:34:33,2025-02-20 15:17:33,Complaint,Low,RESOLVED,,1.0,
1770,671,JustMoney,Email,2025-10-23 15:05:26,2025-10-24 03:21:26,Payment Query,Medium,PENDING_CUSTOMER,218,3.2,0
1771,1374,FASTA,Email,2025-08-28 17:26:03,,Fraud Report,Critical,PENDING_CUSTOMER,115,,8
1772,461,FASTA,Email,2025-07-27 08:28:49,2025-07-28 11:36:49,Fraud Report,Medium,PENDING_CUSTOMER,215,1.1,5
1773,1449,FASTA,Facebook,2025-02-14 14:31:30,,Financial Health Query,Critical,CLOSED,238,3.0,
1774,469,FASTA,Phone,2025-10-23 10:10:36,2025-10-26 08:31:36,Fraud Report,low,OPEN,37,,7
1775,1069,JustMoney,Phone,2025-12-19 11:53:58,,Complaint,Low,open,197,1.4,
1776,1373,FASTA,Email,2026-04-01 19:33:25,2026-04-03 21:34:25,Complaint,Medium,PENDING_CUSTOMER,16,,1
1777,295,DebtBusters,Email,2026-02-07 11:17:04,2026-02-07 23:26:04,Payment Query,HIGH,PENDING_CUSTOMER,64,2.3,0
1778,1107,JustMoney,WhatsApp,2025-02-23 16:54:23,2025-02-24 17:29:23,Fraud Report,High,open,184,,0
1779,,FASTA,Chat,2025-10-05 15:15:52,,Payment Query,Critical,RESOLVED,81,3.5,
1780,,JustMoney,Facebook,2026-03-05 17:37:33,2026-03-06 00:44:33,Application Help,Low,OPEN,195,3.2,
1781,390,JustMoney,Phone,2025-08-03 16:10:46,2025-08-06 07:59:46,Decline Explanation,Critical,RESOLVED,189,,0
1782,721,DebtBusters,Email,2026-03-05 15:38:12,2026-03-07 01:04:12,Fee Dispute,Low,Closed,200,3.0,
1783,447,FASTA,Phone,2025-03-12 14:25:58,,Payment Query,High,open,90,3.3,4
1784,1870,DebtBusters,Chat,2026-02-28 18:48:02,2026-03-03 15:26:02,Application Help,High,open,97,,5
1785,608,FASTA,WhatsApp,2025-03-27 13:40:35,2025-03-30 12:12:35,Application Help,Low,Closed,120,4.6,
1786,,DebtBusters,Email,2025-09-11 13:06:58,,Fraud Report,Low,RESOLVED,238,,
1787,1553,DebtBusters,Email,2025-12-17 16:50:34,2025-12-19 09:33:34,Financial Health Query,High,OPEN,145,,10
1788,1064,JustMoney,Phone,2026-06-04 21:43:24,2026-06-07 15:59:24,Fraud Report,Low,open,128,,
1789,960,FASTA,Chat,2026-03-11 09:46:46,,Financial Health Query,low,Closed,101,,
1790,1889,JustMoney,Chat,2025-06-16 08:26:23,,Application Help,low,CLOSED,90,1.1,
1791,1137,DebtBusters,WhatsApp,2025-03-15 08:25:59,2025-03-16 22:47:59,Payment Query,HIGH,PENDING_CUSTOMER,63,2.6,
1792,406,JustMoney,Facebook,2025-02-05 15:04:38,,Financial Health Query,Low,CLOSED,165,,1
1793,1314,FASTA,Phone,2026-04-06 10:36:12,2026-04-07 20:22:12,Financial Health Query,Medium,CLOSED,229,,6
1794,1027,JustMoney,Email,2025-06-29 13:07:44,,Complaint,HIGH,OPEN,153,,
1795,506,DebtBusters,Email,2025-08-28 14:20:00,2025-08-30 22:40:00,Payment Query,Low,RESOLVED,205,,5
1796,1006,JustMoney,Facebook,2025-09-17 21:44:23,2025-09-19 23:18:23,Fraud Report,HIGH,open,39,2.9,8
1797,593,JustMoney,Facebook,2026-03-25 15:36:55,2026-03-26 10:48:55,Technical Issue,HIGH,CLOSED,206,3.9,1
1798,,FASTA,WhatsApp,2025-07-29 18:07:12,2025-07-30 22:48:12,Financial Health Query,Low,RESOLVED,102,2.6,6
1799,1068,FASTA,WhatsApp,2025-11-23 20:56:09,,Decline Explanation,Low,OPEN,217,2.8,4
1800,1440,JustMoney,Phone,2025-12-11 20:08:34,,Application Help,Low,RESOLVED,,3.9,7
1801,1403,FASTA,Email,2026-01-18 16:54:08,2026-01-19 11:21:08,Application Help,Medium,Closed,39,2.3,3
1802,306,DebtBusters,Facebook,2025-03-23 10:49:04,2025-03-26 04:55:04,Application Help,Medium,CLOSED,198,,
1803,1768,DebtBusters,Phone,2025-06-16 09:37:05,,Payment Query,Medium,CLOSED,1,4.5,
1804,1503,FASTA,WhatsApp,2025-05-29 13:07:04,2025-05-29 17:46:04,Technical Issue,Medium,RESOLVED,18,2.6,0
1805,1826,DebtBusters,Chat,2025-12-22 22:48:21,,Technical Issue,High,CLOSED,221,3.4,0
1806,647,FASTA,Phone,2025-03-03 09:13:57,,Fee Dispute,low,CLOSED,17,1.8,9
1807,858,FASTA,Chat,2025-03-08 22:24:47,2025-03-09 18:02:47,Fraud Report,Medium,Closed,25,,
1808,1775,DebtBusters,Facebook,2025-03-05 07:12:32,2025-03-06 19:23:32,Complaint,High,Closed,233,4.4,6
1809,1488,DebtBusters,Email,2026-02-12 22:03:55,2026-02-14 16:46:55,Fraud Report,low,Closed,,,
1810,808,DebtBusters,WhatsApp,2025-01-01 18:07:29,,Technical Issue,Medium,RESOLVED,,2.2,3
1811,856,DebtBusters,Facebook,2025-08-03 07:23:15,2025-08-05 13:45:15,Statement Request,low,OPEN,190,1.1,
1812,1438,DebtBusters,Phone,2026-03-26 18:33:24,2026-03-28 15:14:24,Fraud Report,low,open,125,,7
1813,1814,DebtBusters,WhatsApp,2025-11-07 17:04:27,2025-11-09 03:05:27,Application Help,low,CLOSED,127,3.1,2
1814,1764,DebtBusters,WhatsApp,2025-02-10 07:56:14,,Statement Request,low,PENDING_CUSTOMER,225,,5
1815,1850,FASTA,Facebook,2025-10-07 20:37:56,2025-10-09 16:55:56,Application Help,High,RESOLVED,217,2.8,
1816,1520,DebtBusters,WhatsApp,2025-04-11 11:54:19,2025-04-12 09:44:19,Application Help,low,RESOLVED,185,,4
1817,12,JustMoney,Email,2026-03-09 13:24:32,2026-03-11 09:07:32,Financial Health Query,High,PENDING_CUSTOMER,,,
1818,1289,FASTA,Email,2026-03-20 14:38:49,2026-03-22 21:18:49,Technical Issue,low,RESOLVED,169,,0
1819,221,FASTA,Chat,2026-03-05 19:04:43,2026-03-08 07:39:43,Fee Dispute,Critical,PENDING_CUSTOMER,17,2.2,9
1820,,FASTA,Email,2025-05-22 21:37:47,2025-05-23 22:37:47,Statement Request,High,CLOSED,140,,
1821,1544,FASTA,Chat,2025-02-22 17:27:17,2025-02-24 05:19:17,Payment Query,Medium,Closed,3,2.0,7
1822,373,DebtBusters,WhatsApp,2025-03-21 13:02:48,2025-03-24 10:40:48,Fee Dispute,HIGH,RESOLVED,212,,
1823,1606,JustMoney,Email,2025-05-31 12:37:27,2025-06-03 01:21:27,Technical Issue,HIGH,OPEN,228,,8
1824,1683,JustMoney,Chat,2026-01-12 09:44:19,2026-01-12 19:44:19,Fee Dispute,low,open,,3.8,
1825,1930,FASTA,Chat,2025-08-02 16:22:38,2025-08-04 19:58:38,Application Help,low,CLOSED,133,1.9,2
1826,572,JustMoney,Phone,2026-05-13 14:47:22,2026-05-15 07:01:22,Complaint,High,OPEN,15,,7
1827,1962,FASTA,Email,2025-04-29 20:10:34,2025-04-30 04:31:34,Fee Dispute,High,open,161,,
1828,1238,FASTA,Chat,2025-06-24 10:54:09,,Financial Health Query,High,RESOLVED,,4.9,3
1829,1599,JustMoney,Phone,2026-06-14 11:45:20,2026-06-17 09:22:20,Statement Request,Medium,CLOSED,214,4.8,10
1830,1756,JustMoney,Facebook,2026-02-21 20:12:57,2026-02-23 17:27:57,Decline Explanation,Medium,RESOLVED,12,,0
1831,1460,JustMoney,Chat,2026-01-02 11:12:51,2026-01-03 07:29:51,Fraud Report,Medium,PENDING_CUSTOMER,178,1.3,7
1832,436,FASTA,WhatsApp,2025-08-16 15:59:31,2025-08-18 00:22:31,Technical Issue,HIGH,PENDING_CUSTOMER,42,,
1833,1142,JustMoney,Facebook,2026-01-18 14:00:41,2026-01-18 15:12:41,Application Help,High,open,19,,1
1834,1023,JustMoney,Email,2026-05-13 09:24:35,2026-05-14 01:00:35,Financial Health Query,Critical,Closed,108,1.7,
1835,1519,FASTA,Chat,2025-04-08 21:04:20,2025-04-10 20:00:20,Statement Request,Critical,PENDING_CUSTOMER,200,4.0,1
1836,1252,DebtBusters,Chat,2025-10-18 16:15:26,,Complaint,low,Closed,60,3.4,1
1837,366,DebtBusters,Phone,2025-10-07 18:27:00,2025-10-10 11:20:00,Statement Request,Low,PENDING_CUSTOMER,98,1.8,
1838,956,DebtBusters,Chat,2025-03-03 21:16:52,,Payment Query,Medium,open,164,1.0,0
1839,1798,DebtBusters,Email,2025-03-22 13:06:19,2025-03-24 14:36:19,Fee Dispute,HIGH,CLOSED,113,,
1840,1713,DebtBusters,WhatsApp,2026-02-03 20:19:48,,Complaint,low,Closed,77,,
1841,1726,JustMoney,Email,2025-09-30 09:41:19,2025-10-02 12:50:19,Application Help,HIGH,CLOSED,,2.5,
1842,199,DebtBusters,Email,2025-12-09 14:19:04,2025-12-11 09:39:04,Statement Request,Low,open,17,4.6,6
1843,1474,DebtBusters,Phone,2025-10-14 19:34:48,,Statement Request,High,RESOLVED,142,4.5,
1844,13,FASTA,Phone,2025-06-07 12:57:33,2025-06-08 00:55:33,Complaint,Low,Closed,187,2.9,
1845,326,FASTA,Email,2026-05-05 13:55:54,2026-05-07 06:40:54,Technical Issue,HIGH,PENDING_CUSTOMER,231,2.6,0
1846,1986,FASTA,Email,2025-09-26 19:46:54,2025-09-27 23:21:54,Technical Issue,HIGH,RESOLVED,2,1.2,
1847,194,DebtBusters,WhatsApp,2025-10-15 20:50:57,2025-10-17 04:56:57,Complaint,HIGH,CLOSED,190,,5
1848,302,DebtBusters,Email,2025-08-16 08:59:29,2025-08-19 07:53:29,Financial Health Query,HIGH,PENDING_CUSTOMER,6,2.9,0
1849,398,JustMoney,Facebook,2026-03-18 08:53:52,2026-03-19 23:06:52,Decline Explanation,low,open,187,1.8,
1850,1032,JustMoney,Facebook,2025-07-29 18:03:15,2025-07-29 20:25:15,Financial Health Query,Critical,CLOSED,216,4.8,
1851,1570,DebtBusters,WhatsApp,2026-01-18 11:35:27,2026-01-18 13:35:27,Financial Health Query,Low,Closed,89,4.7,6
1852,1002,FASTA,Facebook,2025-02-23 11:42:36,2025-02-23 16:32:36,Complaint,Low,OPEN,108,1.7,
1853,91,FASTA,WhatsApp,2025-06-26 07:42:56,2025-06-29 06:47:56,Decline Explanation,Low,OPEN,,4.5,
1854,1159,FASTA,WhatsApp,2025-04-10 11:43:34,2025-04-13 03:04:34,Complaint,High,PENDING_CUSTOMER,191,,
1855,7,DebtBusters,Email,2026-05-17 14:42:51,2026-05-19 13:12:51,Technical Issue,low,Closed,,4.9,7
1856,562,JustMoney,WhatsApp,2025-04-12 08:28:42,,Fee Dispute,Medium,Closed,223,3.9,
1857,635,FASTA,Email,2025-03-07 19:37:18,2025-03-09 08:04:18,Fraud Report,High,Closed,70,,
1858,169,DebtBusters,WhatsApp,2025-01-18 16:58:08,2025-01-21 15:18:08,Financial Health Query,Critical,OPEN,26,1.5,
1859,1650,DebtBusters,Chat,2026-03-08 10:43:45,2026-03-09 14:11:45,Technical Issue,low,open,,,1
1860,,FASTA,WhatsApp,2025-02-21 14:34:02,2025-02-22 04:06:02,Technical Issue,HIGH,open,231,2.0,9
1861,1609,JustMoney,Chat,2026-01-10 15:13:12,,Payment Query,low,open,28,,
1862,951,DebtBusters,Phone,2026-06-14 11:16:41,2026-06-17 06:28:41,Fee Dispute,High,Closed,31,3.6,4
1863,929,DebtBusters,WhatsApp,2025-05-28 10:43:26,2025-05-29 08:04:26,Statement Request,High,RESOLVED,235,4.6,
1864,1492,FASTA,Facebook,2026-05-08 13:16:43,2026-05-11 04:14:43,Financial Health Query,low,CLOSED,197,2.7,0
1865,1970,DebtBusters,WhatsApp,2025-03-26 14:07:00,2025-03-26 16:28:00,Payment Query,High,OPEN,125,1.4,4
1866,1278,DebtBusters,Email,2025-12-27 11:52:11,,Statement Request,Low,open,27,1.1,7
1867,937,DebtBusters,Chat,2025-05-01 13:57:49,2025-05-03 03:07:49,Complaint,Low,RESOLVED,218,,
1868,,JustMoney,Facebook,2025-05-02 20:59:08,2025-05-04 18:45:08,Decline Explanation,HIGH,RESOLVED,168,,0
1869,1263,DebtBusters,Facebook,2025-03-19 10:12:26,2025-03-20 22:36:26,Statement Request,HIGH,RESOLVED,7,,0
1870,642,JustMoney,Facebook,2025-09-13 16:18:23,,Statement Request,Low,OPEN,30,1.9,0
1871,1622,JustMoney,Email,2025-07-15 07:20:48,2025-07-16 07:51:48,Payment Query,High,open,97,,2
1872,1642,FASTA,Email,2025-09-29 18:35:21,2025-10-02 03:29:21,Application Help,High,open,100,,
1873,982,DebtBusters,Email,2025-08-04 16:09:32,2025-08-07 08:43:32,Statement Request,low,open,9,2.0,5
1874,1868,JustMoney,WhatsApp,2025-03-07 12:12:31,2025-03-08 16:41:31,Fee Dispute,Critical,RESOLVED,49,1.1,3
1875,758,FASTA,Chat,2025-12-29 14:42:46,,Application Help,HIGH,CLOSED,116,2.3,9
1876,1503,DebtBusters,Phone,2025-09-24 14:46:13,,Financial Health Query,Low,PENDING_CUSTOMER,214,3.9,
1877,462,FASTA,Email,2025-11-11 20:21:01,2025-11-12 08:47:01,Fraud Report,Critical,PENDING_CUSTOMER,30,2.9,10
1878,1032,JustMoney,WhatsApp,2025-06-11 08:38:51,2025-06-12 04:45:51,Decline Explanation,Medium,PENDING_CUSTOMER,80,2.7,8
1879,1700,DebtBusters,Facebook,2026-05-14 11:22:34,2026-05-14 18:00:34,Financial Health Query,HIGH,Closed,167,4.9,6
1880,1333,FASTA,Chat,2026-05-17 07:01:50,2026-05-19 02:45:50,Payment Query,Critical,OPEN,,2.4,6
1881,1374,JustMoney,Email,2025-01-27 15:32:00,2025-01-30 12:09:00,Statement Request,Medium,open,214,,
1882,1542,DebtBusters,WhatsApp,2025-04-09 21:16:39,,Complaint,High,open,1,,6
1883,1487,DebtBusters,Facebook,2026-01-17 07:26:58,2026-01-17 23:39:58,Payment Query,Low,open,191,1.4,1
1884,144,JustMoney,Chat,2025-12-22 19:16:39,2025-12-23 02:08:39,Financial Health Query,Medium,open,171,,1
1885,902,JustMoney,Email,2025-07-10 19:47:22,,Technical Issue,Critical,open,31,3.6,3
1886,1771,FASTA,WhatsApp,2025-08-04 22:50:22,2025-08-06 20:52:22,Fee Dispute,Critical,RESOLVED,188,,
1887,874,DebtBusters,Chat,2025-12-31 19:52:16,,Complaint,low,CLOSED,8,,
1888,186,JustMoney,Email,2026-02-18 12:07:28,,Application Help,HIGH,OPEN,214,2.1,
1889,947,FASTA,Phone,2025-10-07 18:25:53,2025-10-09 09:58:53,Statement Request,HIGH,CLOSED,34,4.8,
1890,316,DebtBusters,Facebook,2025-08-02 21:01:33,2025-08-05 15:41:33,Fee Dispute,HIGH,Closed,,,0
1891,599,JustMoney,Email,2026-04-08 19:48:06,2026-04-11 08:13:06,Payment Query,Low,RESOLVED,76,1.2,8
1892,1048,FASTA,Facebook,2026-05-24 13:08:46,2026-05-24 20:23:46,Fraud Report,High,OPEN,238,4.7,2
1893,1125,DebtBusters,Email,2026-04-02 09:46:04,2026-04-04 07:17:04,Payment Query,Medium,OPEN,106,,
1894,1228,FASTA,WhatsApp,2025-05-07 11:19:24,2025-05-09 23:42:24,Fee Dispute,Low,PENDING_CUSTOMER,156,2.5,4
1895,1427,JustMoney,Facebook,2025-07-21 22:22:47,2025-07-23 17:55:47,Complaint,Critical,RESOLVED,187,,0
1896,1430,JustMoney,Facebook,2025-10-22 16:08:02,,Fee Dispute,High,RESOLVED,,4.4,
1897,1420,JustMoney,Email,2026-05-29 13:53:36,2026-05-29 16:27:36,Application Help,HIGH,OPEN,111,,1
1898,1723,FASTA,WhatsApp,2025-12-22 22:30:29,2025-12-24 13:18:29,Fee Dispute,Medium,PENDING_CUSTOMER,,1.2,4
1899,415,JustMoney,Facebook,2026-01-13 15:04:31,2026-01-14 08:54:31,Payment Query,Medium,OPEN,173,1.2,7
1900,1925,DebtBusters,Email,2026-01-03 13:36:54,,Application Help,High,PENDING_CUSTOMER,142,,
1901,1963,JustMoney,Phone,2025-08-13 11:18:39,2025-08-16 08:04:39,Fraud Report,Low,OPEN,231,4.4,0
1902,557,DebtBusters,Chat,2025-08-18 16:23:52,2025-08-20 19:50:52,Application Help,HIGH,PENDING_CUSTOMER,209,1.5,1
1903,919,FASTA,Facebook,2025-06-11 15:41:59,2025-06-14 10:03:59,Complaint,Critical,CLOSED,155,,4
1904,1002,FASTA,Chat,2025-04-06 14:53:45,2025-04-06 20:46:45,Fee Dispute,low,CLOSED,,4.0,5
1905,333,JustMoney,WhatsApp,2025-03-03 20:18:40,,Fraud Report,low,RESOLVED,11,,6
1906,807,DebtBusters,Email,2025-03-14 10:29:48,2025-03-14 17:47:48,Complaint,low,CLOSED,1,2.9,
1907,752,DebtBusters,Email,2026-04-19 17:32:51,,Statement Request,Low,open,,2.7,2
1908,1000,DebtBusters,Email,2025-04-04 17:48:42,2025-04-06 01:00:42,Statement Request,Low,CLOSED,74,4.7,5
1909,382,DebtBusters,Facebook,2025-11-30 08:36:30,,Decline Explanation,Low,OPEN,84,2.6,7
1910,1359,FASTA,Chat,2025-10-26 08:26:31,2025-10-27 04:33:31,Technical Issue,Low,CLOSED,45,2.6,8
1911,,DebtBusters,WhatsApp,2026-04-01 17:17:54,2026-04-02 05:16:54,Complaint,low,Closed,141,2.9,10
1912,1695,DebtBusters,Phone,2025-02-19 11:43:14,2025-02-22 07:48:14,Fee Dispute,HIGH,PENDING_CUSTOMER,,4.7,10
1913,419,FASTA,Phone,2025-07-05 16:22:52,,Payment Query,Critical,RESOLVED,75,2.4,
1914,1874,DebtBusters,Chat,2025-09-20 17:54:45,,Technical Issue,Medium,RESOLVED,24,4.4,0
1915,1902,JustMoney,Email,2025-02-25 16:25:00,,Decline Explanation,low,OPEN,,,
1916,3,DebtBusters,Email,2025-06-10 22:20:46,2025-06-11 16:36:46,Application Help,Low,CLOSED,229,4.6,8
1917,1834,JustMoney,Facebook,2026-03-12 15:56:07,2026-03-12 17:14:07,Payment Query,Low,Closed,76,4.7,4
1918,1406,DebtBusters,Facebook,2025-12-21 15:08:01,2025-12-22 03:15:01,Complaint,low,RESOLVED,126,,
1919,1952,FASTA,WhatsApp,2026-02-09 18:46:02,2026-02-12 01:20:02,Application Help,Critical,OPEN,158,1.4,8
1920,1444,FASTA,Chat,2025-03-26 14:04:04,,Statement Request,Critical,Closed,216,,
1921,151,JustMoney,Chat,2025-06-23 10:40:54,2025-06-25 03:34:54,Fee Dispute,Critical,CLOSED,60,4.9,
1922,1243,DebtBusters,Chat,2025-07-20 11:54:27,,Financial Health Query,High,open,160,2.4,2
1923,286,DebtBusters,Chat,2025-03-19 10:29:30,2025-03-20 03:49:30,Decline Explanation,HIGH,open,192,,0
1924,1923,JustMoney,Chat,2025-08-24 18:00:01,,Decline Explanation,Critical,PENDING_CUSTOMER,2,1.0,1
1925,626,FASTA,Facebook,2025-01-05 12:28:47,,Decline Explanation,HIGH,OPEN,,3.4,5
1926,483,DebtBusters,Email,2026-06-08 21:29:06,,Technical Issue,Low,CLOSED,130,4.0,9
1927,980,FASTA,Chat,2026-03-13 07:31:25,2026-03-14 18:52:25,Financial Health Query,Critical,Closed,190,3.2,8
1928,1345,FASTA,Email,2026-06-10 10:50:09,2026-06-12 21:07:09,Statement Request,High,OPEN,148,2.6,0
1929,1550,JustMoney,Facebook,2025-04-30 16:58:41,2025-05-01 00:02:41,Financial Health Query,High,Closed,63,3.4,
1930,815,DebtBusters,Phone,2025-05-14 22:12:14,2025-05-17 11:50:14,Application Help,Low,RESOLVED,34,3.9,4
1931,1388,FASTA,Email,2025-09-27 22:22:56,2025-09-28 04:29:56,Decline Explanation,High,open,6,,9
1932,522,FASTA,Phone,2025-05-28 14:57:41,2025-05-29 03:27:41,Application Help,Critical,open,1,2.0,1
1933,1688,JustMoney,Facebook,2026-04-08 20:00:29,2026-04-09 08:56:29,Fee Dispute,Critical,Closed,75,4.2,0
1934,1787,FASTA,WhatsApp,2026-04-26 16:29:11,2026-04-28 13:25:11,Statement Request,Low,PENDING_CUSTOMER,,1.4,8
1935,1890,FASTA,Phone,2025-09-20 17:34:30,2025-09-22 08:45:30,Financial Health Query,HIGH,open,,,
1936,1818,FASTA,Phone,2025-02-15 20:52:55,2025-02-16 16:26:55,Complaint,Low,RESOLVED,161,,
1937,1622,DebtBusters,Phone,2025-03-22 16:15:02,2025-03-23 04:22:02,Complaint,High,RESOLVED,137,1.8,5
1938,,DebtBusters,WhatsApp,2025-04-23 13:20:16,2025-04-24 13:47:16,Decline Explanation,High,PENDING_CUSTOMER,122,3.5,
1939,983,DebtBusters,Facebook,2025-11-18 07:00:30,2025-11-19 14:11:30,Statement Request,low,Closed,50,,4
1940,1963,FASTA,Chat,2025-05-02 22:00:27,2025-05-03 12:12:27,Application Help,Medium,CLOSED,35,4.7,0
1941,1251,DebtBusters,Phone,2026-01-27 07:54:30,2026-01-30 07:25:30,Fraud Report,Low,RESOLVED,38,,
1942,1860,DebtBusters,WhatsApp,2025-10-05 14:26:43,,Decline Explanation,Low,Closed,195,1.3,10
1943,226,JustMoney,Facebook,2025-11-10 22:57:36,,Fee Dispute,HIGH,PENDING_CUSTOMER,110,1.0,
1944,1283,DebtBusters,Chat,2026-01-16 20:25:31,2026-01-18 13:00:31,Application Help,High,OPEN,,4.6,
1945,,DebtBusters,Email,2025-08-03 07:20:10,2025-08-06 01:08:10,Fraud Report,High,Closed,170,3.2,
1946,592,DebtBusters,Phone,2025-07-20 17:33:53,2025-07-20 19:39:53,Payment Query,Low,OPEN,,1.9,
1947,115,FASTA,Email,2025-08-08 22:47:16,2025-08-09 01:35:16,Application Help,Low,Closed,,3.6,0
1948,,FASTA,Facebook,2025-12-05 09:21:48,2025-12-06 11:38:48,Decline Explanation,Critical,OPEN,140,3.6,2
1949,1754,FASTA,Phone,2025-02-27 11:01:02,2025-03-01 14:23:02,Decline Explanation,Medium,CLOSED,47,1.4,4
1950,622,FASTA,WhatsApp,2025-05-24 20:48:05,2025-05-27 13:18:05,Technical Issue,Critical,open,238,,
1951,572,DebtBusters,Facebook,2025-02-13 13:48:24,2025-02-16 02:02:24,Financial Health Query,Critical,open,54,3.5,
1952,1963,JustMoney,Facebook,2026-04-15 18:29:47,2026-04-16 16:57:47,Payment Query,low,OPEN,146,,6
1953,1066,DebtBusters,Facebook,2026-04-02 21:39:27,2026-04-03 15:17:27,Complaint,Critical,CLOSED,110,,5
