schedule_id,loan_id,instalment_number,due_date,instalment_amount_zar,principal_component_zar,fee_interest_component_zar,schedule_status
5522,1592,1,2025-12-10,3330.36,2331.25,,PAID
5523,1592,2,20260109,3330.36,2331.25,999.11,OVERDUE
5524,1593,1,08 Aug 2025,1486.05,1040.23,445.81,PENDING
5525,1593,2,2025-09-07,1486.05,1040.23,445.81,Overdue
5526,1593,3,2025-10-07,1486.05,1040.23,,PART_PAID
5527,1593,4,2025-11-06,1486.05,,445.81,Overdue
5528,1594,1,2025-04-23,1717.08,1201.96,515.12,PART_PAID
5529,1594,2,2025-05-23,1717.08,1201.96,515.12,Overdue
5530,1595,1,2026-02-22,1066.38,746.47,319.91,paid
5531,1595,2,2026-03-24,1066.38,746.47,319.91,OVERDUE
5532,1596,1,2026-03-03,1666.87,1166.81,500.06,PART_PAID
5533,1596,2,2026-04-02,1666.87,1166.81,500.06,OVERDUE
5534,1596,3,2026-05-02,1666.87,1166.81,500.06,
5535,1596,4,2026-06-01,1666.87,1166.81,500.06,Overdue
5536,1597,1,2025-11-12,2852.07,1996.45,855.62,OVERDUE
5537,1597,2,2025-12-12,2852.07,1996.45,855.62,PAID
5538,1597,3,2026-01-11,2852.07,1996.45,855.62,
5539,1597,4,2026-02-10,2852.07,1996.45,855.62,PART_PAID
5540,1598,1,2026-01-13,1609.8,1126.86,482.94,paid
5541,1598,2,2026-02-12,1609.8,1126.86,482.94,PAID
5542,1599,1,2026-03-09,2888.68,2022.08,866.6,Overdue
5543,1599,2,2026-04-08,2888.68,2022.08,866.6,Overdue
5544,1600,1,2025-04-25,1405.7,983.99,421.71,paid
5545,1600,2,2025-05-25,1405.7,983.99,421.71,PAID
5546,1601,1,23 Jun 2025,3944.27,2760.99,1183.28,PAID
5547,1601,2,2025-07-23,3944.27,2760.99,1183.28,PART_PAID
5548,1601,3,2025-08-22,3944.27,2760.99,1183.28,PENDING
5549,1601,4,2025-09-21,3944.27,2760.99,1183.28,OVERDUE
5550,1601,5,2025-10-21,3944.27,2760.99,1183.28,OVERDUE
5551,1601,6,2025-11-20,3944.27,2760.99,1183.28,OVERDUE
5552,1602,1,06 Jun 2026,2340.84,1638.59,702.25,paid
5553,1602,2,2026-07-06,2340.84,1638.59,702.25,paid
5554,1603,1,2026-02-28,,2559.48,1096.92,paid
5555,1603,2,2026-03-30,3656.4,2559.48,1096.92,PENDING
5556,1603,3,2026-04-29,3656.4,2559.48,1096.92,
5557,1603,4,2026-05-29,3656.4,2559.48,1096.92,PENDING
5558,1603,5,2026-06-28,3656.4,2559.48,1096.92,PART_PAID
5559,1603,6,2026-07-28,3656.4,2559.48,1096.92,Overdue
5560,1604,1,2025-11-15,1643.42,1150.39,493.03,Overdue
5561,1604,2,2025-12-15,1643.42,1150.39,493.03,PAID
5562,1605,1,20250331,2672.77,1870.94,801.83,PAID
5563,1605,2,2025-04-30,2672.77,1870.94,801.83,paid
5564,1605,3,2025-05-30,2672.77,1870.94,801.83,PENDING
5565,1605,4,2025-06-29,2672.77,1870.94,801.83,PART_PAID
5566,1606,1,2025-07-15,,1799.52,771.23,paid
5567,1606,2,2025-08-14,2570.75,1799.52,771.23,paid
5568,1606,3,2025-09-13,2570.75,1799.52,771.23,PART_PAID
5569,1607,1,2026-03-02,1782.41,,534.72,PART_PAID
5570,1607,2,2026-04-01,1782.41,1247.69,534.72,Overdue
5571,1607,3,2026-05-01,1782.41,,534.72,OVERDUE
5572,1607,4,2026-05-31,-1782.41,1247.69,534.72,PENDING
5573,1608,1,2026-06-01,3615.45,2530.81,1084.63,PAID
5574,1608,2,2026-07-01,3615.45,2530.81,1084.63,OVERDUE
5575,1608,3,2026-07-31,3615.45,2530.81,1084.63,Overdue
5576,1608,4,2026-08-30,3615.45,2530.81,1084.63,Overdue
5577,1609,1,2025-05-17,936.4,655.48,280.92,Overdue
5578,1609,2,2025-06-16,936.4,655.48,280.92,paid
5579,1609,3,2025-07-16,936.4,655.48,280.92,paid
5580,1609,4,2025-08-15,936.4,655.48,280.92,PART_PAID
5581,1610,1,2025-03-14,3723.65,2606.55,1117.1,Overdue
5582,1611,1,2026-05-06,3772.14,2640.5,1131.64,
5583,1612,1,2025-12-03,2032.75,1422.92,609.82,PAID
5584,1613,1,2026-01-06,2356.93,1649.85,707.08,PENDING
5585,1613,2,2026-02-05,2356.93,1649.85,707.08,PENDING
5586,1614,1,2026-07-08,3614.35,2530.04,1084.3,PENDING
5587,1614,2,2026-08-07,3614.35,2530.04,1084.3,PENDING
5588,1614,3,2026-09-06,3614.35,2530.04,1084.3,PAID
5589,1615,1,2026-07-29,1995.0,1396.5,598.5,PART_PAID
5590,1615,2,2026-08-28,,1396.5,598.5,PAID
5591,1615,3,2026-09-27,1995.0,,598.5,paid
5592,1615,4,2026-10-27,1995.0,1396.5,598.5,paid
5593,1615,5,2026-11-26,1995.0,1396.5,598.5,PART_PAID
5594,1616,1,06-06-2025,3487.77,2441.44,1046.33,paid
5595,1616,2,2025-07-06,3487.77,2441.44,1046.33,Overdue
5596,1616,3,2025-08-05,3487.77,2441.44,1046.33,PENDING
5597,1616,4,2025-09-04,3487.77,2441.44,1046.33,paid
5598,1616,5,2025-10-04,3487.77,2441.44,1046.33,PART_PAID
5599,1616,6,03 Nov 2025,3487.77,2441.44,1046.33,Overdue
5600,1617,1,2025-12-21,,1713.64,734.42,OVERDUE
5601,1617,2,2026-01-20,2448.06,1713.64,734.42,paid
5602,1618,1,2026-01-21,1790.32,1253.22,537.1,PAID
5603,1619,1,2025-08-13,3754.17,2627.92,1126.25,PAID
5604,1619,2,2025-09-12,3754.17,2627.92,,PAID
5605,1619,3,2025-10-12,-3754.17,2627.92,1126.25,PAID
5606,1619,4,2025-11-11,3754.17,,1126.25,Overdue
5607,1620,1,2026-06-29,2854.92,1998.44,856.48,Overdue
5608,1620,2,2026-07-29,2854.92,1998.44,,PART_PAID
5609,1620,3,28/08/2026,2854.92,1998.44,856.48,PAID
5610,1620,4,2026-09-27,,,856.48,PAID
5611,1621,1,2026-07-29,1994.57,1396.2,598.37,Overdue
5612,1621,2,2026-08-28,,1396.2,598.37,OVERDUE
5613,1621,3,2026-09-27,1994.57,1396.2,598.37,paid
5614,1621,4,2026-10-27,1994.57,1396.2,598.37,Overdue
5615,1621,5,2026-11-26,1994.57,,598.37,OVERDUE
5616,1622,1,2025-12-08,2515.51,1760.86,754.65,OVERDUE
5617,1622,2,2026-01-07,2515.51,1760.86,754.65,PAID
5618,1622,3,2026-02-06,2515.51,1760.86,754.65,PART_PAID
5619,1623,1,2025-12-20,-1194.2,835.94,358.26,OVERDUE
5620,1623,2,2026-01-19,1194.2,835.94,358.26,PENDING
5621,1623,3,18/02/2026,1194.2,835.94,358.26,PAID
5622,1623,4,2026-03-20,-1194.2,835.94,358.26,OVERDUE
5623,1623,5,2026-04-19,1194.2,835.94,358.26,PENDING
5624,1623,6,2026-05-19,1194.2,835.94,358.26,paid
5625,1624,1,2025-06-13,1188.38,831.87,356.51,PENDING
5626,1624,2,2025-07-13,1188.38,831.87,,Overdue
5627,1625,1,2026-05-15,3287.6,2301.32,986.28,PAID
5628,1626,1,05-30-2026,1105.51,773.86,331.65,OVERDUE
5629,1626,2,2026-06-29,1105.51,773.86,331.65,PART_PAID
5630,1626,3,2026-07-29,1105.51,773.86,331.65,PAID
5631,1626,4,2026-08-28,1105.51,773.86,331.65,PAID
5632,1626,5,2026-09-27,1105.51,773.86,331.65,paid
5633,1626,6,2026-10-27,1105.51,773.86,331.65,Overdue
5634,1627,1,2025-08-25,1001.14,700.8,300.34,PENDING
5635,1627,2,2025-09-24,1001.14,700.8,300.34,PENDING
5636,1627,3,2025-10-24,1001.14,,300.34,OVERDUE
5637,1628,1,2026-06-28,2166.67,1516.67,,paid
5638,1629,1,2026-04-01,944.74,661.32,283.42,PAID
5639,1630,1,2026-02-05,865.64,605.95,259.69,
5640,1630,2,2026-03-07,865.64,605.95,259.69,Overdue
5641,1630,3,2026-04-06,865.64,605.95,259.69,PART_PAID
5642,1631,1,2025-06-27,3936.14,2755.3,1180.84,PENDING
5643,1631,2,2025-07-27,3936.14,2755.3,1180.84,paid
5644,1632,1,05-01-2026,1108.57,776.0,332.57,PART_PAID
5645,1632,2,05-31-2026,1108.57,776.0,332.57,PART_PAID
5646,1632,3,2026-06-30,1108.57,776.0,332.57,Overdue
5647,1632,4,2026-07-30,1108.57,776.0,332.57,PAID
5648,1632,5,2026-08-29,1108.57,776.0,332.57,paid
5649,1633,1,2025-11-09,1957.11,1369.98,587.13,OVERDUE
5650,1633,2,2025-12-09,1957.11,1369.98,587.13,Overdue
5651,1633,3,2026-01-08,1957.11,1369.98,587.13,paid
5652,1633,4,2026-02-07,1957.11,1369.98,587.13,Overdue
5653,1634,1,2026-01-12,2350.85,1645.59,705.25,PENDING
5654,1634,2,11 Feb 2026,2350.85,1645.59,705.25,PART_PAID
5655,1634,3,2026-03-13,2350.85,1645.59,705.25,PAID
5656,1635,1,2025-07-23,3970.62,2779.43,1191.19,
5657,1635,2,2025-08-22,3970.62,2779.43,1191.19,PENDING
5658,1635,3,2025-09-21,3970.62,2779.43,1191.19,paid
5659,1635,4,2025-10-21,3970.62,2779.43,1191.19,PART_PAID
5660,1635,5,2025-11-20,3970.62,2779.43,1191.19,PART_PAID
5661,1635,6,2025-12-20,3970.62,2779.43,1191.19,PART_PAID
5662,1636,1,2025-08-19,3716.56,2601.59,1114.97,PART_PAID
5663,1636,2,2025-09-18,3716.56,2601.59,1114.97,PART_PAID
5664,1636,3,2025-10-18,3716.56,2601.59,1114.97,PAID
5665,1637,1,2025-07-16,2928.61,,878.58,PENDING
5666,1637,2,2025-08-15,2928.61,2050.03,878.58,PART_PAID
5667,1637,3,2025-09-14,2928.61,2050.03,878.58,PART_PAID
5668,1638,1,20260717,3295.33,2306.73,988.6,Overdue
5669,1638,2,2026-08-16,3295.33,2306.73,988.6,OVERDUE
5670,1638,3,2026-09-15,3295.33,2306.73,988.6,OVERDUE
5671,1638,4,2026-10-15,3295.33,2306.73,988.6,paid
5672,1639,1,2025-10-18,1652.29,1156.6,495.69,PART_PAID
5673,1640,1,2025-05-16,3236.48,2265.54,970.94,paid
5674,1641,1,09 Mar 2026,3913.56,2739.49,1174.07,OVERDUE
5675,1642,1,2025-10-28,3789.89,2652.92,1136.97,PART_PAID
5676,1642,2,2025-11-27,3789.89,2652.92,1136.97,PART_PAID
5677,1642,3,2025-12-27,3789.89,2652.92,1136.97,paid
5678,1642,4,26 Jan 2026,3789.89,2652.92,1136.97,OVERDUE
5679,1642,5,2026-02-25,3789.89,2652.92,1136.97,Overdue
5680,1642,6,2026-03-27,3789.89,,1136.97,Overdue
5681,1643,1,2026-04-26,1631.97,1142.38,489.59,paid
5682,1643,2,2026-05-26,1631.97,1142.38,489.59,paid
5683,1643,3,2026-06-25,1631.97,1142.38,489.59,PART_PAID
5684,1643,4,2026-07-25,1631.97,1142.38,489.59,PAID
5685,1644,1,2025-04-16,932.42,652.69,279.73,PAID
5686,1644,2,2025-05-16,932.42,652.69,279.73,OVERDUE
5687,1645,1,2025-04-07,2934.19,2053.93,880.26,PENDING
5688,1645,2,2025-05-07,2934.19,2053.93,880.26,Overdue
5689,1646,1,2025-11-04,3979.57,2785.7,1193.87,paid
5690,1646,2,2025-12-04,3979.57,2785.7,1193.87,PENDING
5691,1646,3,2026-01-03,3979.57,2785.7,1193.87,paid
5692,1646,4,20260202,3979.57,2785.7,1193.87,PENDING
5693,1646,5,04 Mar 2026,3979.57,2785.7,1193.87,PART_PAID
5694,1647,1,2025-12-07,3004.8,2103.36,901.44,OVERDUE
5695,1647,2,2026-01-06,3004.8,2103.36,901.44,Overdue
5696,1647,3,2026-02-05,3004.8,2103.36,901.44,
5697,1647,4,2026-03-07,3004.8,2103.36,,paid
5698,1647,5,2026-04-06,3004.8,2103.36,901.44,Overdue
5699,1648,1,2026-06-27,3333.58,2333.51,1000.07,
5700,1648,2,2026-07-27,3333.58,2333.51,1000.07,paid
5701,1649,1,2025-03-13,3795.53,2656.87,1138.66,PART_PAID
5702,1649,2,2025-04-12,3795.53,2656.87,1138.66,PENDING
5703,1649,3,2025-05-12,3795.53,2656.87,1138.66,paid
5704,1649,4,2025-06-11,3795.53,2656.87,1138.66,paid
5705,1649,5,2025-07-11,3795.53,2656.87,1138.66,OVERDUE
5706,1649,6,2025-08-10,3795.53,2656.87,1138.66,PAID
5707,1650,1,2025-04-11,2131.86,1492.3,639.56,PART_PAID
5708,1650,2,2025-05-11,2131.86,1492.3,639.56,PENDING
5709,1650,3,2025-06-10,2131.86,1492.3,639.56,OVERDUE
5710,1650,4,2025-07-10,2131.86,1492.3,639.56,Overdue
5711,1650,5,2025-08-09,2131.86,1492.3,639.56,PAID
5712,1651,1,14/08/2025,2393.0,1675.1,717.9,PAID
5713,1651,2,2025-09-13,2393.0,1675.1,717.9,PART_PAID
5714,1651,3,2025-10-13,2393.0,1675.1,717.9,paid
5715,1651,4,2025-11-12,2393.0,1675.1,717.9,Overdue
5716,1652,1,2025-04-27,2574.89,1802.42,772.47,OVERDUE
5717,1652,2,2025-05-27,2574.89,1802.42,772.47,OVERDUE
5718,1652,3,2025-06-26,2574.89,1802.42,772.47,paid
5719,1653,1,2025-10-13,1688.6,1182.02,506.58,PENDING
5720,1653,2,2025-11-12,1688.6,1182.02,506.58,Overdue
5721,1654,1,2025-11-30,3486.51,2440.56,1045.95,OVERDUE
5722,1654,2,2025-12-30,3486.51,2440.56,1045.95,paid
5723,1654,3,2026-01-29,3486.51,2440.56,1045.95,PART_PAID
5724,1654,4,2026-02-28,3486.51,2440.56,1045.95,PART_PAID
5725,1654,5,2026-03-30,3486.51,2440.56,1045.95,Overdue
5726,1654,6,2026-04-29,3486.51,2440.56,1045.95,Overdue
5727,1655,1,2025-08-10,1615.08,1130.56,484.52,PART_PAID
5728,1655,2,2025-09-09,1615.08,1130.56,484.52,OVERDUE
5729,1656,1,2025-07-04,3416.95,2391.86,,PENDING
5730,1656,2,2025-08-03,3416.95,2391.86,1025.08,PART_PAID
5731,1656,3,2025-09-02,3416.95,2391.86,1025.08,PAID
5732,1657,1,2026-03-07,2029.4,1420.58,608.82,paid
5733,1657,2,2026-04-06,2029.4,1420.58,608.82,paid
5734,1657,3,2026-05-06,2029.4,1420.58,608.82,paid
5735,1657,4,2026-06-05,-2029.4,1420.58,608.82,paid
5736,1657,5,2026-07-05,2029.4,1420.58,608.82,OVERDUE
5737,1657,6,2026-08-04,2029.4,1420.58,608.82,paid
5738,1658,1,2025-10-14,3204.76,2243.33,961.43,paid
5739,1658,2,2025-11-13,3204.76,2243.33,961.43,paid
5740,1658,3,2025-12-13,3204.76,2243.33,961.43,PAID
5741,1658,4,2026-01-12,3204.76,2243.33,961.43,PENDING
5742,1658,5,2026-02-11,3204.76,2243.33,961.43,OVERDUE
5743,1658,6,2026-03-13,3204.76,2243.33,961.43,PENDING
5744,1659,1,2026-03-25,3917.41,2742.19,1175.22,
5745,1659,2,2026-04-24,3917.41,2742.19,1175.22,PENDING
5746,1660,1,2026-07-10,3591.78,2514.25,1077.53,paid
5747,1660,2,2026-08-09,3591.78,2514.25,1077.53,PENDING
5748,1660,3,2026-09-08,3591.78,,,Overdue
5749,1660,4,2026-10-08,3591.78,2514.25,1077.53,Overdue
5750,1660,5,2026-11-07,3591.78,2514.25,1077.53,PART_PAID
5751,1661,1,2025-07-16,1894.44,1326.11,,paid
5752,1661,2,2025-08-15,1894.44,1326.11,568.33,OVERDUE
5753,1661,3,2025-09-14,1894.44,1326.11,568.33,OVERDUE
5754,1661,4,2025-10-14,1894.44,1326.11,568.33,OVERDUE
5755,1662,1,2025-03-29,3234.69,2264.28,970.41,OVERDUE
5756,1662,2,2025-04-28,3234.69,2264.28,970.41,Overdue
5757,1662,3,2025-05-28,3234.69,2264.28,,PENDING
5758,1662,4,2025-06-27,3234.69,2264.28,970.41,OVERDUE
5759,1663,1,2025-10-04,2189.46,1532.62,656.84,PART_PAID
5760,1663,2,2025-11-03,2189.46,1532.62,656.84,PART_PAID
5761,1663,3,2025-12-03,2189.46,1532.62,656.84,Overdue
5762,1663,4,2026-01-02,2189.46,1532.62,656.84,PART_PAID
5763,1663,5,2026-02-01,2189.46,1532.62,656.84,Overdue
5764,1663,6,2026-03-03,2189.46,1532.62,656.84,paid
5765,1664,1,2025-10-07,1274.4,892.08,382.32,OVERDUE
5766,1664,2,2025-11-06,-1274.4,892.08,382.32,Overdue
5767,1665,1,2025-06-21,3427.8,2399.46,1028.34,PART_PAID
5768,1665,2,21 Jul 2025,3427.8,2399.46,,PENDING
5769,1666,1,2026-05-08,2395.57,1676.9,718.67,PAID
5770,1666,2,2026-06-07,2395.57,1676.9,718.67,PAID
5771,1666,3,07 Jul 2026,2395.57,1676.9,718.67,PENDING
5772,1667,1,2025-05-16,1809.47,1266.63,542.84,Overdue
5773,1667,2,2025-06-15,1809.47,1266.63,542.84,PAID
5774,1667,3,20250715,1809.47,1266.63,542.84,PART_PAID
5775,1667,4,14/08/2025,1809.47,1266.63,542.84,OVERDUE
5776,1667,5,13/09/2025,1809.47,1266.63,542.84,PART_PAID
5777,1668,1,2025-06-11,1274.49,,382.35,PART_PAID
5778,1668,2,2025-07-11,1274.49,892.14,382.35,PENDING
5779,1668,3,2025-08-10,1274.49,892.14,382.35,Overdue
5780,1668,4,2025-09-09,1274.49,892.14,382.35,paid
5781,1668,5,2025-10-09,1274.49,892.14,382.35,PART_PAID
5782,1669,1,01 Mar 2026,2196.95,1537.86,659.08,PART_PAID
5783,1669,2,2026-03-31,2196.95,1537.86,659.08,PAID
5784,1669,3,2026-04-30,-2196.95,1537.86,659.08,PART_PAID
5785,1669,4,2026-05-30,2196.95,1537.86,659.08,OVERDUE
5786,1670,1,2025-11-25,-3260.94,2282.66,978.28,OVERDUE
5787,1670,2,2025-12-25,3260.94,2282.66,978.28,PART_PAID
5788,1671,1,2025-08-16,3378.83,2365.18,1013.65,PAID
5789,1671,2,2025-09-15,3378.83,2365.18,1013.65,PAID
5790,1671,3,2025-10-15,3378.83,2365.18,1013.65,PENDING
5791,1672,1,13/05/2025,1305.25,913.67,391.57,
5792,1672,2,2025-06-12,1305.25,913.67,391.57,PAID
5793,1672,3,2025-07-12,1305.25,913.67,391.57,PART_PAID
5794,1672,4,2025-08-11,1305.25,913.67,391.57,PAID
5795,1672,5,2025-09-10,1305.25,913.67,391.57,PAID
5796,1673,1,2025-05-01,3385.98,2370.19,1015.79,PAID
5797,1673,2,31 May 2025,3385.98,2370.19,1015.79,PENDING
5798,1673,3,2025-06-30,3385.98,2370.19,1015.79,Overdue
5799,1673,4,2025-07-30,3385.98,2370.19,1015.79,PAID
5800,1673,5,2025-08-29,3385.98,2370.19,1015.79,OVERDUE
5801,1673,6,2025-09-28,3385.98,2370.19,1015.79,OVERDUE
5802,1674,1,03-14-2026,1151.58,806.11,345.47,PENDING
5803,1674,2,2026-04-13,1151.58,806.11,345.47,PART_PAID
5804,1675,1,24 May 2025,3430.1,,1029.03,Overdue
5805,1675,2,2025-06-23,3430.1,2401.07,1029.03,OVERDUE
5806,1675,3,2025-07-23,3430.1,2401.07,1029.03,OVERDUE
5807,1675,4,2025-08-22,3430.1,2401.07,1029.03,paid
5808,1675,5,2025-09-21,3430.1,2401.07,1029.03,Overdue
5809,1676,1,2025-12-07,3870.15,2709.11,1161.05,PAID
5810,1676,2,2026-01-06,3870.15,2709.11,1161.05,PART_PAID
5811,1676,3,2026-02-05,3870.15,2709.11,1161.05,PENDING
5812,1676,4,2026-03-07,3870.15,2709.11,1161.05,OVERDUE
5813,1676,5,2026-04-06,3870.15,2709.11,1161.05,Overdue
5814,1676,6,2026-05-06,3870.15,2709.11,1161.05,PAID
5815,1677,1,2026-06-17,887.91,621.54,266.37,PAID
5816,1677,2,2026-07-17,887.91,621.54,266.37,OVERDUE
5817,1677,3,2026-08-16,887.91,621.54,266.37,paid
5818,1678,1,2025-05-30,2958.94,2071.26,887.68,paid
5819,1679,1,2026-04-12,813.6,569.52,244.08,PART_PAID
5820,1679,2,2026-05-12,813.6,569.52,244.08,OVERDUE
5821,1679,3,11 Jun 2026,813.6,569.52,244.08,PAID
5822,1679,4,2026-07-11,813.6,569.52,244.08,PART_PAID
5823,1680,1,2026-05-15,2323.14,,696.94,PENDING
5824,1681,1,2026-07-04,3007.68,2105.38,902.3,PENDING
5825,1681,2,2026-08-03,3007.68,,902.3,PART_PAID
5826,1681,3,2026-09-02,3007.68,2105.38,902.3,PENDING
5827,1682,1,2026-05-06,3503.91,2452.74,1051.17,PART_PAID
5828,1682,2,2026-06-05,3503.91,2452.74,1051.17,PAID
5829,1682,3,2026-07-05,3503.91,2452.74,1051.17,Overdue
5830,1683,1,2025-10-13,2057.1,1439.97,617.13,OVERDUE
5831,1683,2,2025-11-12,2057.1,1439.97,617.13,Overdue
5832,1683,3,2025-12-12,2057.1,1439.97,617.13,Overdue
5833,1683,4,11 Jan 2026,2057.1,1439.97,617.13,PART_PAID
5834,1683,5,10 Feb 2026,2057.1,1439.97,617.13,PENDING
5835,1683,6,2026-03-12,2057.1,1439.97,617.13,PART_PAID
5836,1684,1,2026-06-06,,1598.14,684.92,Overdue
5837,1684,2,2026-07-06,2283.06,1598.14,684.92,PART_PAID
5838,1684,3,2026-08-05,2283.06,1598.14,684.92,PENDING
5839,1684,4,20260904,2283.06,,684.92,Overdue
5840,1684,5,2026-10-04,2283.06,1598.14,684.92,Overdue
5841,1684,6,2026-11-03,2283.06,1598.14,684.92,PAID
5842,1685,1,18/05/2025,,1913.22,819.95,OVERDUE
5843,1685,2,2025-06-17,-2733.17,1913.22,819.95,OVERDUE
5844,1685,3,2025-07-17,2733.17,1913.22,819.95,PART_PAID
5845,1685,4,2025-08-16,2733.17,1913.22,819.95,PAID
5846,1685,5,2025-09-15,2733.17,1913.22,819.95,PAID
5847,1685,6,2025-10-15,2733.17,1913.22,819.95,PAID
5848,1686,1,2025-07-07,2333.96,1633.77,700.19,paid
5849,1686,2,2025-08-06,2333.96,1633.77,700.19,PAID
5850,1687,1,2025-04-26,1973.73,1381.61,592.12,paid
5851,1687,2,2025-05-26,1973.73,1381.61,592.12,Overdue
5852,1687,3,2025-06-25,1973.73,1381.61,592.12,OVERDUE
5853,1687,4,2025-07-25,1973.73,,592.12,paid
5854,1688,1,2025-09-21,2175.41,1522.79,652.62,OVERDUE
5855,1688,2,2025-10-21,2175.41,1522.79,652.62,paid
5856,1688,3,2025-11-20,2175.41,1522.79,652.62,OVERDUE
5857,1688,4,2025-12-20,2175.41,1522.79,652.62,Overdue
5858,1689,1,2025-06-27,1357.99,950.59,407.4,PART_PAID
5859,1689,2,2025-07-27,1357.99,950.59,407.4,PART_PAID
5860,1689,3,2025-08-26,1357.99,950.59,407.4,PENDING
5861,1690,1,2025-12-25,2321.07,1624.75,696.32,PENDING
5862,1690,2,2026-01-24,2321.07,1624.75,696.32,OVERDUE
5863,1690,3,2026-02-23,2321.07,1624.75,696.32,PENDING
5864,1690,4,2026-03-25,2321.07,1624.75,696.32,PART_PAID
5865,1690,5,2026-04-24,2321.07,1624.75,696.32,PART_PAID
5866,1691,1,12-26-2025,2161.77,1513.24,648.53,PART_PAID
5867,1691,2,2026-01-25,2161.77,1513.24,648.53,OVERDUE
5868,1692,1,2026-01-14,2246.4,1572.48,673.92,PENDING
5869,1692,2,2026-02-13,2246.4,1572.48,673.92,OVERDUE
5870,1692,3,2026-03-15,2246.4,1572.48,673.92,PAID
5871,1693,1,2026-05-11,2141.45,1499.01,642.43,PAID
5872,1693,2,2026-06-10,2141.45,1499.01,,PAID
5873,1693,3,2026-07-10,2141.45,1499.01,642.43,PAID
5874,1693,4,2026-08-09,2141.45,1499.01,642.43,PART_PAID
5875,1693,5,2026-09-08,2141.45,1499.01,642.43,PART_PAID
5876,1694,1,2026-05-21,1577.41,1104.19,473.22,PAID
5877,1695,1,2026-01-03,1852.33,1296.63,555.7,OVERDUE
5878,1695,2,2026-02-02,1852.33,1296.63,555.7,OVERDUE
5879,1695,3,03-04-2026,1852.33,1296.63,555.7,Overdue
5880,1695,4,2026-04-03,1852.33,1296.63,555.7,PART_PAID
5881,1696,1,2025-11-26,2986.01,2090.21,895.8,PENDING
5882,1696,2,2025-12-26,2986.01,2090.21,895.8,PART_PAID
5883,1696,3,2026-01-25,2986.01,2090.21,895.8,PENDING
5884,1696,4,2026-02-24,-2986.01,2090.21,895.8,OVERDUE
5885,1697,1,2026-02-20,2619.27,1833.49,785.78,PART_PAID
5886,1697,2,2026-03-22,2619.27,,785.78,PAID
5887,1697,3,2026-04-21,2619.27,1833.49,785.78,PENDING
5888,1697,4,2026-05-21,2619.27,1833.49,785.78,PAID
5889,1697,5,2026-06-20,2619.27,1833.49,785.78,paid
5890,1697,6,2026-07-20,2619.27,1833.49,785.78,
5891,1698,1,2026-04-16,879.95,615.97,263.99,PART_PAID
5892,1698,2,16/05/2026,879.95,615.97,263.99,PAID
5893,1698,3,2026-06-15,879.95,615.97,263.99,PAID
5894,1698,4,2026-07-15,879.95,615.97,263.99,PENDING
5895,1698,5,2026-08-14,879.95,615.97,263.99,paid
5896,1698,6,2026-09-13,879.95,615.97,263.99,OVERDUE
5897,1699,1,05-03-2025,3205.01,2243.51,961.5,paid
5898,1699,2,02/06/2025,3205.01,2243.51,961.5,OVERDUE
5899,1699,3,2025-07-02,3205.01,2243.51,961.5,PENDING
5900,1700,1,2025-06-02,1703.95,1192.76,511.19,OVERDUE
5901,1700,2,2025-07-02,1703.95,1192.76,511.19,PAID
5902,1700,3,2025-08-01,1703.95,1192.76,511.19,PART_PAID
5903,1700,4,2025-08-31,1703.95,1192.76,511.19,PENDING
5904,1700,5,2025-09-30,1703.95,1192.76,511.19,paid
5905,1701,1,2025-04-19,886.55,620.58,265.96,PART_PAID
5906,1702,1,2026-07-31,1762.71,1233.9,528.81,PENDING
5907,1703,1,2026-07-31,2530.88,1771.62,759.26,PART_PAID
5908,1703,2,2026-08-30,2530.88,1771.62,759.26,PENDING
5909,1703,3,2026-09-29,2530.88,1771.62,759.26,Overdue
5910,1703,4,2026-10-29,2530.88,1771.62,759.26,PENDING
5911,1704,1,2025-06-06,2352.03,1646.42,705.61,PAID
5912,1704,2,2025-07-06,-2352.03,1646.42,,OVERDUE
5913,1704,3,2025-08-05,2352.03,1646.42,705.61,PAID
5914,1704,4,2025-09-04,,1646.42,705.61,Overdue
5915,1704,5,2025-10-04,2352.03,1646.42,705.61,PENDING
5916,1704,6,2025-11-03,2352.03,1646.42,705.61,PENDING
5917,1705,1,22/08/2025,3131.49,2192.04,939.45,Overdue
5918,1705,2,09-21-2025,3131.49,2192.04,939.45,PART_PAID
5919,1705,3,2025-10-21,3131.49,2192.04,939.45,paid
5920,1705,4,2025-11-20,3131.49,2192.04,939.45,PENDING
5921,1705,5,2025-12-20,3131.49,2192.04,939.45,OVERDUE
5922,1706,1,2025-09-02,2944.22,2060.95,,Overdue
5923,1706,2,02/10/2025,2944.22,2060.95,883.27,PAID
5924,1706,3,2025-11-01,2944.22,2060.95,883.27,PAID
5925,1706,4,2025-12-01,2944.22,2060.95,883.27,PENDING
5926,1707,1,2025-10-23,814.33,570.03,244.3,paid
5927,1707,2,2025-11-22,814.33,570.03,244.3,PART_PAID
5928,1707,3,2025-12-22,814.33,570.03,244.3,Overdue
5929,1708,1,10-15-2025,1374.96,962.47,412.49,OVERDUE
5930,1708,2,2025-11-14,1374.96,962.47,,Overdue
5931,1708,3,2025-12-14,1374.96,962.47,412.49,PENDING
5932,1708,4,2026-01-13,1374.96,962.47,412.49,Overdue
5933,1708,5,2026-02-12,1374.96,962.47,412.49,PAID
