assessment_id,application_id,net_income_zar,monthly_expenses_zar,existing_debt_zar,affordability_amount_zar,assessment_result,assessed_at,dsr_ratio
2273,45,64171.68,53068.11,11653.97,-550.4,,2026-03-05 18:00:13,0.1816
2274,2022,87580.68,59281.71,36084.43,-7785.46,PASS,2025-05-01 19:54:54,0.412
2275,1478,35194.93,21927.41,17176.77,-3909.25,pass,2026-03-03 09:16:06,
2276,1972,39276.56,21546.74,541.77,17188.05,pass,2025-01-28 18:37:36,0.0138
2277,2240,46880.32,21285.96,16543.72,9050.64,pass,2025-07-18 18:08:43,0.3529
2278,1598,86924.39,63538.74,41257.86,-17872.21,pass,2026-02-22 09:26:38,0.4746
2279,2402,68357.56,60503.85,14244.4,-6390.69,,2025-02-18 07:19:26,0.2084
2280,2257,83371.57,54770.56,12852.21,15748.8,Fail,2026-01-20 12:02:47,0.1542
2281,262,29764.92,20038.25,13375.65,,pass,2025-09-10 10:20:02,0.4494
2282,1134,16110.07,9481.85,3527.83,3100.39,Fail,2025-10-28 19:04:27,0.219
2283,224,20494.19,15256.1,8934.53,-3696.44,PASS,2026-05-25 21:27:54,
2284,969,55931.23,51724.47,5164.48,-957.72,Fail,2025-04-17 11:11:57,0.0923
2285,2083,8245.14,4103.9,,2462.51,pass,2026-04-03 19:59:40,0.2036
2286,458,77016.3,46337.44,24663.27,6015.59,REFER,2025-11-22 08:06:47,0.3202
2287,271,33904.69,,14926.94,-6786.37,Fail,2026-05-12 13:04:15,0.4403
2288,1221,44459.03,35168.01,1841.86,7449.16,FAIL,2026-06-01 08:34:30,0.0414
2289,2318,58312.53,30540.46,20562.85,7209.22,Fail,2026-05-26 10:28:47,0.3526
2290,1277,32234.11,29035.25,13122.75,-9923.89,Fail,2025-07-29 21:35:46,0.4071
2291,340,5552.93,4791.04,427.68,334.21,FAIL,2025-07-21 18:48:57,
2292,1466,75821.41,31171.3,3429.16,41220.95,REFER,2025-09-21 09:11:33,0.0452
2293,1932,5901.66,4124.04,2900.0,-1122.38,PASS,2025-02-06 07:06:19,0.4914
2294,31,63887.54,57510.8,20352.38,-13975.64,REFER,2026-02-01 21:57:28,0.3186
2295,2570,54548.24,30694.66,21654.01,2199.57,FAIL,2026-02-04 09:19:01,0.397
2296,2273,38907.08,29580.66,,6949.82,FAIL,2025-10-06 08:50:03,0.0611
2297,604,5472.79,2352.18,367.88,2752.73,FAIL,2026-02-25 18:34:09,0.0672
2298,2910,68612.24,48363.35,7704.94,12543.95,FAIL,2025-08-10 13:39:22,0.1123
2299,232,-31488.83,21494.1,8072.58,1922.15,pass,2026-03-12 13:22:44,
2300,1022,56455.3,29738.84,3408.47,23307.99,FAIL,2025-04-14 08:49:46,0.0604
2301,2154,40549.8,37750.11,19092.85,-16293.16,Fail,2026-01-02 13:58:03,0.4708
2302,2820,56011.28,41798.13,,,pass,2026-05-26 10:56:04,0.0241
2303,1513,22738.76,13061.11,4264.41,5413.24,pass,2025-05-27 08:15:43,0.1875
2304,1267,76913.96,37222.12,26544.57,13147.27,FAIL,2025-03-28 12:05:33,
2305,375,72126.1,35837.05,16292.37,19996.68,PASS,2025-11-11 13:41:39,0.2259
2306,3200,71093.66,60849.23,25936.67,-15692.24,FAIL,2025-06-08 19:28:15,0.3648
2307,1777,59302.41,53000.54,4037.15,2264.72,pass,2025-02-28 09:27:21,0.0681
2308,1460,89317.56,,22446.03,-24286.43,PASS,2025-08-29 10:04:43,0.2513
2309,3191,20979.51,19503.25,2273.4,-797.14,pass,2026-03-21 07:25:00,0.1084
2310,2919,48397.87,21962.79,11586.26,,PASS,2026-01-14 11:23:40,0.2394
2311,2467,39350.0,19673.01,,4608.73,Fail,2025-05-26 12:14:33,0.3829
2312,1520,,53181.29,30638.04,-7853.02,REFER,2025-12-29 13:11:55,0.4033
2313,1147,14734.88,5963.9,6931.47,1839.51,FAIL,2026-02-22 21:55:08,0.4704
2314,2695,35694.44,30098.97,7826.69,-2231.22,Fail,2025-01-23 09:31:31,0.2193
2315,1082,50409.6,38974.34,16085.46,-4650.2,REFER,2025-12-28 18:46:46,0.3191
2316,1391,27476.67,24521.68,1319.79,1635.2,,2025-08-17 07:56:54,0.048
2317,291,42146.19,30212.38,12380.5,-446.69,Fail,2025-02-18 14:01:24,0.2938
2318,485,12241.88,9648.28,3778.95,-1185.35,PASS,2025-06-13 07:24:21,0.3087
2319,3100,,32534.36,21800.81,26394.84,,2025-04-30 09:54:13,0.27
2320,2749,50555.47,38561.91,16874.77,-4881.21,FAIL,2025-11-04 13:43:20,0.3338
2321,1508,43834.06,33867.19,5898.92,4067.95,Fail,2026-04-18 22:33:39,0.1346
2322,852,18881.36,10889.2,5573.6,2418.56,REFER,2026-01-03 07:04:36,0.2952
2323,2951,75734.6,52804.51,11815.75,11114.34,pass,2025-12-17 10:55:37,0.156
2324,516,60887.81,38644.78,15628.71,6614.32,REFER,2026-02-11 22:54:08,0.2567
2325,299,23962.01,,11897.11,-8186.3,PASS,2026-02-03 22:28:56,0.4965
2326,694,52920.7,37924.86,,-7836.79,Fail,2025-07-30 12:42:46,0.4314
2327,2304,,3396.54,,3135.77,pass,2025-04-29 08:28:17,0.0354
2328,1096,63726.7,43775.17,9718.47,10233.06,pass,2026-05-31 16:11:33,0.1525
2329,2665,86016.56,73890.68,18020.04,,REFER,2025-06-09 20:26:59,0.2095
2330,2691,50856.08,45489.6,22928.68,-17562.2,REFER,2025-12-12 10:46:54,0.4509
2331,705,66816.8,48464.3,4664.46,13688.04,Fail,2025-05-04 22:43:07,0.0698
2332,2221,76864.17,57539.82,966.1,18358.25,pass,2025-04-25 19:06:29,0.0126
2333,542,44316.28,24806.79,8357.44,11152.05,Fail,2025-12-06 18:27:07,0.1886
2334,679,75712.14,44178.05,37331.3,-5797.21,REFER,2026-01-29 15:56:13,
2335,1310,82086.61,69560.97,38238.0,-25712.36,FAIL,2025-08-07 19:54:04,0.4658
2336,481,4797.48,2884.24,1240.59,672.65,pass,2025-08-24 18:33:51,0.2586
2337,1545,47312.04,40098.28,20163.74,-12949.98,Fail,2026-06-16 22:27:28,0.4262
2338,2343,80585.99,32622.18,3702.41,44261.4,pass,2025-04-28 20:22:26,0.0459
2339,646,61711.48,57607.0,4777.89,-673.41,FAIL,2026-02-07 14:19:22,0.0774
2340,2070,89253.37,44328.09,1769.21,43156.07,pass,2025-07-18 10:21:23,0.0198
2341,2586,,2902.64,1844.04,1773.11,pass,2025-06-07 08:28:34,0.2828
2342,1609,43833.97,20132.79,21393.28,2307.9,FAIL,2025-08-18 19:50:56,0.4881
2343,1510,53350.65,36498.2,14400.73,2451.72,PASS,2026-05-11 18:08:38,0.2699
2344,3072,7367.26,3269.14,2850.11,1248.01,FAIL,2025-05-13 14:01:01,0.3869
2345,974,40244.28,29229.23,5144.99,5870.06,REFER,2025-04-08 11:56:17,0.1278
2346,2570,9330.9,4235.15,4594.25,501.5,pass,2026-02-28 09:02:47,0.4924
2347,1315,42662.94,32852.92,7076.67,2733.35,REFER,2025-11-15 14:58:21,0.1659
2348,2872,55845.02,23538.39,8681.22,23625.41,REFER,2025-10-03 11:32:20,0.1555
2349,3120,65921.33,57512.23,23580.99,-15171.89,Fail,2026-05-30 08:34:57,
2350,680,31678.51,26820.41,249.83,4608.27,pass,2026-05-28 15:06:04,0.0079
2351,924,32219.98,29166.67,3461.66,-408.35,pass,2025-03-02 16:32:19,
2352,568,79922.11,55432.7,39129.45,-14640.04,pass,2026-03-05 15:41:34,0.4896
2353,394,40737.74,18829.41,4994.64,16913.69,pass,2025-06-11 08:49:30,0.1226
2354,2337,63459.32,51942.06,15210.45,-3693.19,FAIL,2025-10-07 12:58:30,0.2397
2355,1962,19089.82,12489.96,,,PASS,2025-05-01 12:51:24,
2356,1043,60885.0,34292.54,427.65,26164.81,Fail,2025-06-23 20:18:57,
2357,1538,16023.22,11320.81,3560.66,1141.75,FAIL,2025-10-27 14:52:41,0.2222
2358,2073,13208.33,9215.8,1107.55,2884.98,FAIL,2026-01-07 12:50:59,0.0839
2359,2614,57486.07,31015.45,6681.98,19788.64,REFER,2025-10-27 09:57:17,0.1162
2360,425,40651.67,32309.42,12046.41,-3704.16,FAIL,2025-06-05 07:32:32,
2361,585,85032.73,,9562.44,6709.18,Fail,2025-03-14 07:04:36,0.1125
2362,1843,61461.77,26569.38,12417.06,22475.33,REFER,2025-01-03 14:35:40,0.202
2363,2607,35844.02,,12754.8,-8516.02,REFER,2026-04-22 15:34:06,0.3558
2364,1248,57021.95,36466.2,24139.42,-3583.67,pass,2026-01-01 18:02:47,0.4233
2365,1122,68171.53,37780.65,18836.96,11553.92,REFER,2025-08-17 08:43:55,0.2763
2366,864,29769.02,14172.9,7055.91,8540.21,REFER,2025-09-24 19:58:32,0.237
2367,2899,60161.51,42039.51,3267.98,14854.02,Fail,2025-01-24 14:48:17,0.0543
2368,109,,62404.0,26888.14,-5143.84,FAIL,2025-05-28 21:15:03,0.3195
2369,2985,23381.51,12733.75,,-118.17,REFER,2025-08-26 22:04:51,0.4604
2370,1714,12486.7,11428.42,,-3408.73,REFER,2025-03-23 10:31:07,0.3577
2371,1853,82119.36,44345.7,24163.34,13610.32,pass,2025-11-07 10:52:55,0.2942
2372,478,62610.8,,16713.68,13576.43,pass,2025-06-03 15:53:06,0.2669
2373,1531,30555.95,16085.34,3679.07,10791.54,PASS,2026-05-24 14:18:43,0.1204
2374,1752,12200.46,8828.61,774.3,2597.55,FAIL,2025-05-04 12:19:18,0.0635
2375,830,-11911.15,8319.29,3927.47,-335.61,PASS,2025-03-23 13:21:07,0.3297
2376,725,86865.0,48886.16,43404.18,-5425.34,PASS,2025-10-24 12:04:43,0.4997
2377,1353,25285.62,13304.82,7619.11,4361.69,pass,2026-02-26 18:24:13,0.3013
2378,1173,44805.59,37808.31,22329.95,-15332.67,REFER,2025-08-26 12:42:48,0.4984
2379,2735,76207.5,36997.64,1923.24,-37286.62,PASS,2025-08-17 15:33:28,0.0252
2380,68,35301.33,21346.6,,-3502.34,REFER,2026-01-26 22:14:09,0.4945
2381,46,22035.4,8885.13,2752.38,10397.89,FAIL,2025-10-25 18:43:44,
2382,3179,17217.13,13058.94,3580.75,577.44,PASS,2026-04-02 20:11:55,0.208
2383,3029,36180.17,22735.96,3208.69,10235.52,FAIL,2025-03-01 19:30:23,0.0887
2384,537,37046.05,30372.69,16238.37,-9565.01,PASS,2025-10-16 12:40:40,
2385,2280,54017.45,42144.29,11850.89,22.27,Fail,2025-10-19 11:03:55,0.2194
2386,1109,87308.14,67506.93,20846.53,-1045.32,REFER,2026-06-05 19:36:02,0.2388
2387,549,44437.43,32381.37,21987.49,-9931.43,pass,2025-06-24 22:07:09,
2388,1324,77601.7,61983.7,25611.96,-9993.96,REFER,2025-02-21 08:14:27,0.33
2389,1462,47244.94,26223.07,22212.04,-1190.17,pass,2026-04-29 19:59:27,0.4701
2390,352,32684.15,28739.33,13316.35,-9371.53,REFER,2026-04-18 22:18:11,0.4074
2391,1255,72768.74,59436.43,10122.64,3209.67,pass,2025-10-17 20:22:20,0.1391
2392,845,49448.93,39447.01,14965.69,-4963.77,REFER,2026-05-16 19:40:57,0.3026
2393,3116,50277.49,39499.05,1552.31,9226.13,REFER,2026-02-03 09:21:49,0.0309
2394,730,72686.63,66268.74,14702.89,-8285.0,PASS,2025-09-19 19:56:49,0.2023
2395,3006,60081.78,53708.33,10118.05,-3744.6,pass,2025-02-12 09:14:52,0.1684
2396,1170,41453.82,31252.31,2521.33,7680.18,FAIL,2025-06-23 09:51:31,0.0608
2397,1616,45273.62,21589.05,5145.57,18539.0,pass,2025-01-18 20:55:50,0.1137
2398,2164,16246.04,8739.6,2846.81,4659.63,REFER,2026-05-02 18:01:37,0.1752
2399,641,11024.43,5754.94,1479.4,3790.09,REFER,2026-03-13 22:17:48,0.1342
2400,933,71813.42,62927.8,11244.36,-2358.74,pass,2025-03-13 19:13:15,0.1566
2401,2784,11555.49,7381.05,1820.94,2353.5,pass,2025-05-12 14:55:36,0.1576
2402,2470,45348.02,22218.1,19973.18,3156.74,Fail,2025-09-25 14:59:53,0.4404
2403,2247,84802.03,43738.06,42141.53,-1077.56,REFER,2026-02-24 11:38:27,0.4969
2404,620,68673.97,,,-7693.32,Fail,2025-02-22 19:24:25,0.3587
2405,2430,37735.34,17674.31,5472.09,,Fail,2026-01-25 21:54:23,0.145
2406,1764,-44863.22,,4085.35,5321.87,PASS,2025-12-21 14:32:46,0.0911
2407,1120,79001.84,54535.22,19435.95,5030.67,PASS,2026-05-08 14:50:11,0.246
2408,110,19620.62,9560.29,,5868.19,PASS,2025-08-19 18:52:53,0.2137
2409,2410,11879.39,4859.17,2071.08,4949.14,pass,2025-04-19 16:35:41,0.1743
2410,1111,10114.15,7570.45,2459.4,84.3,pass,2025-07-29 07:07:12,0.2432
2411,1675,22854.07,16118.7,,-4379.24,PASS,2025-05-01 10:56:59,0.4863
2412,884,39133.3,17294.82,2028.88,19809.6,Fail,2025-12-14 15:35:52,0.0518
2413,368,25793.49,14456.27,3668.67,7668.55,pass,2025-08-02 07:21:18,0.1422
2414,82,13387.63,10704.57,6159.41,-3476.35,FAIL,2025-03-15 20:43:42,0.4601
2415,1991,66945.04,52387.68,26060.51,-11503.15,REFER,2025-03-04 15:05:20,0.3893
2416,928,29981.53,27616.18,6998.75,-4633.4,FAIL,2025-04-02 11:06:44,0.2334
2417,1394,52144.32,25719.07,15973.85,10451.4,REFER,2026-04-21 21:40:51,0.3063
2418,1473,5898.8,5013.73,718.56,166.51,Fail,2026-01-14 08:50:24,0.1218
2419,2176,,27712.88,24039.29,5646.34,FAIL,2025-09-03 15:14:24,0.4188
2420,1563,36288.64,21375.66,16617.35,-1704.37,Fail,2025-12-20 20:20:16,0.4579
2421,1084,4984.79,2783.03,1346.71,855.05,Fail,2025-01-08 17:10:00,0.2702
2422,2095,42225.77,21065.53,14001.8,7158.44,PASS,2026-03-30 07:17:44,0.3316
2423,1207,19119.83,10508.6,2072.94,6538.29,REFER,2025-07-31 21:06:05,0.1084
2424,1476,88834.77,69269.7,36273.74,-16708.67,PASS,2025-04-16 18:45:01,0.4083
2425,120,12762.31,11987.38,,-483.47,FAIL,2025-04-06 12:17:50,
2426,1392,70154.81,31598.46,31284.73,7271.62,Fail,2026-05-08 15:33:13,0.4459
2427,701,70805.88,40687.26,33027.91,-2909.29,PASS,2026-04-09 15:31:06,0.4665
2428,2429,60033.99,43697.55,27251.62,-10915.18,FAIL,2026-04-18 08:12:08,0.4539
2429,1270,88738.2,,28774.85,24347.83,pass,2026-04-24 07:35:44,0.3243
2430,3001,67686.4,34584.08,14853.02,18249.3,pass,2025-11-01 10:58:05,0.2194
2431,3184,20046.79,13802.49,9122.71,-2878.41,Fail,2025-01-24 21:58:38,0.4551
2432,2310,53174.32,25998.46,24145.95,3029.91,Fail,2025-10-28 14:09:53,0.4541
2433,2563,64498.59,40167.2,24824.78,-493.39,FAIL,2025-05-30 16:57:45,0.3849
2434,2087,85292.62,68371.55,10309.54,6611.53,FAIL,2025-07-21 21:46:28,0.1209
2435,2082,64662.99,32803.87,26086.03,5773.09,REFER,2025-01-27 08:18:14,0.4034
2436,778,13714.36,7721.35,,-196.59,pass,2025-12-03 13:32:58,0.4513
2437,1676,67553.99,27657.8,20010.31,19885.88,FAIL,2025-07-22 08:10:43,0.2962
2438,991,36129.53,30892.19,15768.29,-10530.95,PASS,2025-04-29 17:35:37,0.4364
2439,1475,72078.38,67942.67,20218.92,-16083.21,pass,2025-06-06 08:18:54,0.2805
2440,2724,64348.48,54703.73,25899.3,-16254.55,FAIL,2026-04-27 17:04:07,0.4025
2441,1466,54697.35,50863.32,11682.85,-7848.82,PASS,2025-11-14 16:34:24,
2442,558,9555.46,8561.32,3666.78,-2672.64,pass,2025-07-24 07:26:50,0.3837
2443,151,60736.7,36876.31,27291.21,-3430.82,FAIL,2026-01-20 20:25:13,0.4493
2444,409,33300.93,24943.88,201.81,8155.24,pass,2025-04-11 14:58:28,0.0061
2445,3169,46327.3,30187.62,13700.43,2439.25,pass,2025-02-20 08:08:10,0.2957
2446,1543,7426.7,4837.21,3670.93,-1081.44,PASS,2025-07-20 15:12:18,0.4943
2447,2022,50465.79,22219.18,13402.18,14844.43,REFER,2025-09-04 09:50:00,
2448,1584,50721.61,23088.91,16518.04,11114.66,FAIL,2025-01-30 19:09:32,0.3257
2449,89,69801.89,37842.07,29537.93,2421.89,REFER,2026-03-14 09:18:05,0.4232
2450,1094,36018.52,16494.06,10550.8,8973.66,PASS,2025-12-29 14:51:51,0.2929
2451,53,20788.86,14252.27,2387.25,,PASS,2025-01-10 22:43:04,0.1148
2452,134,8576.47,4783.68,,2635.01,REFER,2025-04-30 22:19:09,0.135
2453,1259,22751.58,18488.07,10255.96,-5992.45,pass,2025-12-10 13:22:02,0.4508
2454,3191,44964.48,39615.33,6834.05,-1484.9,FAIL,2026-01-04 12:02:30,0.152
2455,499,86703.44,50414.47,540.9,35748.07,PASS,2025-10-28 19:57:57,0.0062
2456,683,48083.58,44842.16,267.58,2973.84,Fail,2025-07-25 20:19:16,0.0056
2457,1681,-6350.52,5190.81,895.95,-263.76,Fail,2026-05-27 22:50:07,0.1411
2458,1230,12147.21,5761.71,,764.44,pass,2026-01-21 22:36:17,
2459,2035,25422.16,13949.07,1323.04,10150.05,PASS,2025-07-01 16:13:46,
2460,1603,82621.03,58069.37,13168.34,11383.32,FAIL,2025-03-08 11:21:41,0.1594
2461,1799,18496.66,8132.5,4636.16,5728.0,pass,2026-02-15 17:11:24,
2462,2463,57660.29,27978.69,11658.06,-18023.54,PASS,2025-08-24 10:13:49,
2463,1857,79945.87,37084.58,1531.38,41329.91,Fail,2025-09-08 16:23:12,0.0192
2464,3056,56506.45,46242.47,26210.87,-15946.89,REFER,2026-05-08 09:19:14,0.4639
2465,1813,32361.2,26133.47,2299.96,3927.77,Fail,2025-09-14 11:04:42,0.0711
2466,1191,71241.61,55158.93,4472.42,11610.26,FAIL,2025-01-10 16:33:44,0.0628
2467,2725,9329.81,7734.59,3283.45,-1688.23,PASS,2025-11-02 19:24:38,0.3519
2468,798,23720.4,22148.01,4067.51,-2495.12,PASS,2025-02-02 20:00:47,0.1715
2469,2360,42960.64,,20583.12,3004.68,PASS,2025-06-27 13:52:20,0.4791
2470,266,,13706.81,2871.89,7815.06,FAIL,2026-05-21 12:09:04,0.1177
2471,1928,46021.4,20873.73,10514.94,14632.73,Fail,2025-09-25 13:28:27,0.2285
2472,2865,60832.09,27300.97,13017.0,20514.12,REFER,2025-07-26 19:01:45,0.214
2473,2976,11881.85,8657.12,180.49,3044.24,REFER,2026-05-27 18:27:14,0.0152
2474,1348,18831.44,13610.27,7101.99,-1880.82,FAIL,2026-02-19 12:41:31,0.3771
2475,513,77991.66,73857.28,21512.92,-17378.54,REFER,2025-07-05 22:12:34,0.2758
2476,73,44597.6,39830.4,,-3267.77,PASS,2025-08-02 08:41:01,0.1802
2477,2848,88717.06,69067.49,,-21803.29,PASS,2026-02-08 07:20:56,0.4672
2478,891,29189.18,,5827.75,4978.11,pass,2026-01-06 16:02:20,0.1997
2479,803,76114.81,52079.19,1247.53,22788.09,PASS,2025-01-01 22:25:34,0.0164
2480,2136,65229.17,29701.17,20884.45,14643.55,PASS,2025-01-19 16:29:43,0.3202
2481,2163,49114.96,25773.62,7521.22,15820.12,Fail,2025-12-01 13:52:34,0.1531
2482,180,24235.79,20781.43,1716.61,1737.75,Fail,2025-01-14 18:44:44,0.0708
2483,1806,25595.5,14711.07,5603.25,5281.18,FAIL,2026-04-12 11:03:41,0.2189
2484,2270,50355.09,22261.09,4252.89,-23841.11,pass,2025-01-17 10:30:43,0.0845
2485,404,71117.66,54965.29,17063.36,-910.99,PASS,2025-08-31 19:14:44,
2486,2861,45988.44,39789.99,4008.4,2190.05,FAIL,2025-02-11 12:28:37,0.0872
2487,723,77346.45,72898.2,2785.8,1662.45,Fail,2026-03-25 18:41:08,0.036
2488,19,,59659.71,7322.9,-65.59,pass,2025-07-28 21:09:48,0.1094
2489,1905,58328.54,29645.63,3092.15,25590.76,REFER,2025-08-12 09:22:59,0.053
2490,2330,,5391.63,3947.76,2614.11,pass,2025-11-26 15:26:22,
2491,2532,26409.89,11144.58,3234.85,12030.46,pass,2026-05-27 13:45:17,0.1225
2492,1765,56789.17,37908.67,23707.11,-4826.61,Fail,2025-05-13 09:23:11,0.4175
2493,2679,89423.49,51787.45,43201.29,-5565.25,,2025-12-08 10:21:20,0.4831
2494,845,85739.11,70875.65,34060.81,-19197.35,Fail,2025-07-28 20:28:20,0.3973
2495,2878,27641.35,24007.95,188.82,-3444.58,Fail,2025-10-18 15:57:18,0.0068
2496,169,38389.82,27437.69,6700.6,4251.53,pass,2026-06-02 10:19:21,0.1745
2497,2691,25998.04,12637.0,9449.62,3911.42,Fail,2025-07-15 21:38:03,0.3635
2498,1831,70201.19,46122.46,13453.23,10625.5,FAIL,2025-02-27 14:40:02,0.1916
2499,1506,71467.2,51655.01,15812.01,4000.18,FAIL,2026-02-13 12:57:28,0.2212
2500,1590,54672.7,50588.41,10122.58,-6038.29,PASS,2025-11-15 11:30:10,0.1851
2501,1941,14843.13,6719.64,4351.98,3771.51,FAIL,2025-10-14 08:33:39,0.2932
2502,1140,36606.03,26030.43,8890.72,,pass,2026-01-07 09:49:54,0.2429
2503,3025,7406.46,5499.82,2521.54,-614.9,PASS,2026-03-02 11:00:37,0.3405
2504,1921,14184.7,8862.46,551.16,4771.08,FAIL,2025-02-17 21:03:42,0.0389
2505,454,84567.32,57651.05,26394.15,522.12,FAIL,2026-04-20 20:01:42,0.3121
2506,1832,48551.18,45954.79,2585.75,10.64,FAIL,2025-09-05 20:53:46,
2507,470,82213.47,67209.38,11295.37,3708.72,PASS,2025-01-25 12:01:37,0.1374
2508,3061,24842.85,19593.73,4568.54,680.58,REFER,2026-05-14 10:37:00,0.1839
2509,2815,27773.58,22837.54,12114.14,-7178.1,PASS,2026-03-16 14:59:28,0.4362
2510,1342,35134.69,18633.37,,-420.14,pass,2026-02-02 07:26:27,0.4816
2511,2954,41891.47,22639.16,,18425.53,pass,2026-03-20 11:30:10,0.0197
2512,344,80421.93,40137.83,16203.63,24080.47,pass,2025-01-20 17:45:25,0.2015
2513,2707,68455.19,43960.31,3492.64,21002.24,PASS,2026-04-01 13:22:26,0.051
2514,3194,,48281.37,,13511.51,FAIL,2025-06-03 19:49:53,0.2503
2515,703,34177.54,15429.55,16537.69,2210.3,Fail,2026-01-23 21:19:27,0.4839
2516,1228,19011.74,13368.02,3093.31,2550.41,Fail,2025-04-06 12:15:48,0.1627
2517,3034,18698.65,16176.38,2257.86,,pass,2025-10-23 22:54:32,0.1207
2518,1255,29657.85,16640.38,874.9,12142.57,FAIL,2026-06-06 11:25:44,0.0295
2519,171,28449.01,17715.41,10286.29,447.31,PASS,2025-04-07 15:10:40,0.3616
2520,2506,68002.71,47987.09,10323.65,9691.97,FAIL,2025-06-22 11:08:51,0.1518
2521,2689,80051.55,41706.55,19418.43,18926.57,REFER,2026-03-09 11:03:25,0.2426
2522,1166,88444.92,60200.19,,20138.11,FAIL,2026-06-16 20:32:08,0.0917
2523,587,30687.13,17200.38,12576.22,910.53,FAIL,2025-03-26 19:29:54,0.4098
2524,2636,13869.2,12297.95,1815.28,-244.03,pass,2025-12-28 08:09:34,
2525,1545,51884.89,24126.38,9152.0,18606.51,PASS,2025-02-16 17:19:53,0.1764
2526,2086,39321.11,17964.2,5543.64,15813.27,pass,2025-02-13 14:59:38,0.141
2527,2590,72062.06,51113.57,2714.53,18233.96,Fail,2025-07-05 13:47:52,0.0377
2528,1348,55883.17,22817.84,,28636.41,FAIL,2025-01-21 21:08:16,
2529,2,-58378.8,44527.03,27834.77,-13983.0,pass,2025-09-29 22:10:08,0.4768
2530,606,22497.72,9282.82,3132.1,10082.8,pass,2025-10-24 19:28:05,
2531,1737,31557.09,18848.59,2627.2,10081.3,Fail,2026-04-11 07:31:29,
2532,2167,26091.56,15834.18,4400.75,5856.63,REFER,2026-05-04 22:34:42,0.1687
2533,2268,37023.25,23411.13,14427.77,-815.65,REFER,2026-04-20 07:46:31,0.3897
2534,2668,11081.81,9078.71,76.68,1926.42,Fail,2025-06-26 13:44:50,0.0069
2535,1949,28661.45,19418.06,1633.93,7609.46,REFER,2025-07-08 22:01:26,0.057
2536,284,63517.05,57718.19,30209.08,-24410.22,Fail,2025-11-14 21:42:22,0.4756
2537,384,74611.62,33996.95,27743.66,12871.01,PASS,2025-01-19 22:50:03,0.3718
2538,711,8287.63,6221.34,2066.13,0.16,Fail,2026-02-04 19:25:00,0.2493
2539,368,10608.41,8380.55,744.37,1483.49,pass,2026-02-27 14:24:01,0.0702
2540,746,78718.9,51330.81,27304.58,83.51,PASS,2026-03-07 18:48:39,
2541,1486,62844.2,31423.83,7358.97,24061.4,Fail,2025-11-26 20:06:09,0.1171
2542,923,6592.07,2811.54,2954.14,826.39,pass,2026-03-25 07:23:37,0.4481
2543,207,11913.11,8144.06,1336.47,2432.58,REFER,2026-02-20 19:22:38,0.1122
2544,2227,62682.45,57094.49,11510.02,-5922.06,REFER,2026-06-15 17:25:24,
2545,592,77415.01,35459.13,24831.97,17123.91,FAIL,2025-12-09 10:55:11,0.3208
2546,3049,48358.79,,14263.13,-2811.97,Fail,2025-01-22 07:54:27,0.2949
2547,2980,15444.05,14520.3,4331.76,-3408.01,FAIL,2025-06-26 08:58:56,0.2805
2548,31,62328.97,37228.56,76.76,25023.65,pass,2025-12-22 22:15:36,
2549,1610,30824.57,16801.38,4068.48,9954.71,REFER,2025-10-15 17:17:03,0.132
2550,229,47745.04,41940.33,10990.99,-5186.28,Fail,2026-06-15 18:25:10,0.2302
2551,1516,16572.36,8470.6,4905.46,3196.3,REFER,2026-03-08 08:02:29,0.296
2552,1723,14557.75,12541.44,511.81,1504.5,Fail,2025-09-17 09:30:51,0.0352
2553,41,46838.64,27462.46,16482.26,2893.92,REFER,2025-11-16 22:24:15,0.3519
2554,1102,72618.16,41039.21,,-2219.23,pass,2026-06-16 21:42:16,0.4654
2555,766,75514.86,33123.01,18155.33,24236.52,FAIL,2025-01-01 10:07:38,0.2404
2556,3114,32717.7,29714.18,9485.5,-6481.98,,2025-10-10 09:39:29,0.2899
2557,1108,54074.5,33997.56,11473.46,8603.48,Fail,2025-05-11 10:21:18,0.2122
2558,1561,24596.25,15709.56,3506.86,5379.83,FAIL,2026-02-04 21:02:06,0.1426
2559,2193,54385.3,47818.82,10334.17,-3767.69,FAIL,2025-05-17 16:32:14,0.19
2560,1909,36504.89,29457.83,5935.09,1111.97,Fail,2025-05-22 15:36:06,
2561,2885,9443.91,8751.87,221.8,470.24,PASS,2025-08-19 10:33:09,0.0235
2562,2297,57132.24,35765.91,10579.57,10786.76,pass,2025-03-18 20:21:19,0.1852
2563,1530,42888.58,17610.59,21339.58,3938.41,pass,2025-04-06 14:25:24,0.4976
2564,2674,,4304.57,2453.76,,Fail,2025-11-01 15:49:15,
2565,1880,82473.41,76499.74,9094.07,-3120.4,FAIL,2026-01-25 13:48:51,0.1103
2566,2449,15742.46,13182.39,,2182.78,REFER,2025-10-21 21:24:55,0.024
2567,2863,,70598.52,140.1,16185.89,Fail,2025-05-16 15:11:35,0.0016
2568,679,48847.99,35078.33,9539.28,4230.38,pass,2025-12-11 16:55:23,0.1953
2569,117,80685.7,,77.98,32198.94,pass,2025-02-01 21:49:19,0.001
2570,1514,14748.19,10836.12,1992.4,1919.67,pass,2025-12-16 10:00:32,0.1351
2571,2447,65434.26,48015.76,4543.12,12875.38,PASS,2025-04-12 18:22:23,0.0694
2572,63,,35272.87,13305.29,,FAIL,2025-07-17 07:33:19,0.2423
