session_id,customer_id,brand_name,campaign_id,session_started_at,device_type,landing_page,referrer_domain,gclid,fbclid,session_duration_seconds,page_views_count,is_bot
7025,,DebtBusters,,2025-01-14 07:38:19,Mobile,https://www.fasta.co.za/,email,,,1550,,0
7026,689,FASTA,39,2026-01-18 15:36:21,Desktop,https://www.fasta.co.za/apply,direct,,,1564,12,0
7027,1745,FASTA,7,2025-12-17 15:07:36,Desktop,https://justmoney.co.za/loans,facebook.com,gclid_48lfdc32wl,fbclid_3jxvwog26a,1693,4,0
7028,1393,FASTA,,2025-09-12 08:21:44,desktop,https://debtbusters.co.za/apply,google.com,,,1347,11,0
7029,,JustMoney,,2025-03-01 17:11:13,Mobile,https://justmoney.co.za/loans,direct,gclid_5qz6qvk0ld,,903,22,0
7030,640,FASTA,58,2026-05-27 17:13:50,MOBILE,https://www.fasta.co.za/calculator,justmoney.co.za,gclid_ju5bsb89oy,,1222,7,0
7031,25,FASTA,14,2025-03-17 17:56:32,MOBILE,https://www.fasta.co.za/,email,,,1364,5,0
7032,,DebtBusters,29,2025-09-16 09:34:01,Mobile,https://www.fasta.co.za/calculator,facebook.com,,,163,12,0
7033,,FASTA,,2025-01-14 09:56:07,MOBILE,https://www.fasta.co.za/apply,bing.com,,,232,1,0
7034,1665,DebtBusters,45,2025-07-05 18:26:35,,https://www.fasta.co.za/apply,,,,611,3,0
7035,,FASTA,36,2025-11-19 11:57:44,mobile,https://www.fasta.co.za/,google.com,,fbclid_9ei28rf91l,871,,0
7036,178,JustMoney,15,2025-10-07 09:48:22,Tablet,https://debtbusters.co.za/apply,instagram.com,,,270,,0
7037,541,FASTA,,2025-07-30 12:24:07,desktop,https://www.fasta.co.za/apply,google.com,,,1515,9,0
7038,,DebtBusters,58,2025-06-03 22:17:33,desktop,https://justmoney.co.za/loans,debtbusters.co.za,gclid_mof5jj77mv,,1019,,0
7039,,FASTA,14,2025-08-26 10:58:00,Desktop,https://www.fasta.co.za/apply,bing.com,,,1438,16,1
7040,,FASTA,38,2026-01-29 14:56:46,Mobile,https://www.fasta.co.za/,,,,1706,13,0
7041,,DebtBusters,,2026-03-06 15:30:21,Desktop,https://www.fasta.co.za/apply,direct,,fbclid_bjrf0o4f0f,1067,6,1
7042,1580,FASTA,2,2026-01-25 22:06:07,Desktop,https://www.fasta.co.za/calculator,facebook.com,,,,8,0
7043,60,DebtBusters,49,2026-01-07 11:57:05,Desktop,https://debtbusters.co.za/apply,instagram.com,,,1362,,0
7044,1626,FASTA,24,2025-10-12 20:54:00,desktop,https://justmoney.co.za/loans,,,,677,16,0
7045,1260,FASTA,48,2026-04-10 13:55:59,Tablet,https://www.fasta.co.za/,,,,991,18,0
7046,1876,JustMoney,50,2025-08-16 18:24:14,MOBILE,https://www.fasta.co.za/calculator,,gclid_yapk01ehl8,,766,11,0
7047,239,FASTA,47,2025-02-02 15:22:07,desktop,https://justmoney.co.za/loans,,,,609,24,0
7048,1481,FASTA,18,2025-09-06 19:31:58,mobile,https://www.fasta.co.za/,debtbusters.co.za,,,1331,21,0
7049,,FASTA,23,2025-11-30 09:09:45,mobile,https://debtbusters.co.za/apply,google.com,gclid_r63m9j6rzt,fbclid_1cbtxtbafd,500,6,0
7050,1508,FASTA,,2025-06-21 13:21:11,mobile,https://www.fasta.co.za/,bing.com,,,949,20,0
7051,1118,FASTA,,2025-10-05 10:36:49,MOBILE,https://www.fasta.co.za/apply,bing.com,gclid_ftxib845v2,fbclid_3elt4ehscj,1292,25,0
7052,431,FASTA,15,2025-06-09 16:40:53,Tablet,https://www.fasta.co.za/,instagram.com,,,806,5,1
7053,267,FASTA,,2026-01-13 22:28:12,Mobile,https://www.fasta.co.za/,,,,,4,0
7054,1998,FASTA,11,2026-06-12 14:19:00,MOBILE,https://www.fasta.co.za/,debtbusters.co.za,,,1494,2,0
7055,273,FASTA,17,2026-01-15 13:20:20,Tablet,https://debtbusters.co.za/apply,debtbusters.co.za,gclid_i5aoggs5se,,1125,22,0
7056,1309,FASTA,,2025-09-14 11:57:25,,https://www.fasta.co.za/,debtbusters.co.za,,,,12,0
7057,1034,JustMoney,1,2025-10-03 19:43:41,MOBILE,https://debtbusters.co.za/apply,instagram.com,gclid_cwlfq52myo,,1631,13,0
7058,1415,JustMoney,22,2025-04-03 10:01:59,Tablet,https://www.fasta.co.za/calculator,justmoney.co.za,gclid_uxmd4nqpui,,86,24,0
7059,325,DebtBusters,25,2026-04-05 09:10:37,Mobile,https://www.fasta.co.za/,facebook.com,,,1004,8,0
7060,740,FASTA,57,2025-06-16 07:17:42,Tablet,https://debtbusters.co.za/apply,justmoney.co.za,,,1321,4,0
7061,,FASTA,22,2025-07-02 12:25:11,mobile,https://www.fasta.co.za/,google.com,,,1765,10,0
7062,21,FASTA,,2025-04-06 11:25:07,MOBILE,https://www.fasta.co.za/calculator,email,gclid_na8apbp2ph,,1274,20,0
7063,473,FASTA,5,2025-02-13 21:00:25,Mobile,https://justmoney.co.za/loans,,,,,10,0
7064,1047,FASTA,,2025-07-24 20:18:45,Tablet,https://www.fasta.co.za/calculator,,,,,,0
7065,1800,FASTA,22,2025-11-15 19:49:15,Tablet,https://www.fasta.co.za/apply,email,,fbclid_u25e1pzjln,1800,16,0
7066,1195,FASTA,42,2025-02-24 11:38:39,desktop,https://www.fasta.co.za/apply,,,,582,13,0
7067,1224,FASTA,7,2025-02-14 11:03:20,Tablet,https://www.fasta.co.za/calculator,instagram.com,gclid_14ev5cuco6,fbclid_kyupxs3xhs,1390,17,0
7068,,JustMoney,36,2025-06-11 07:36:29,desktop,https://www.fasta.co.za/apply,direct,gclid_64fby6jiz8,,1653,16,0
7069,210,JustMoney,58,2026-02-17 07:27:32,Tablet,https://www.fasta.co.za/apply,debtbusters.co.za,,,435,12,0
7070,1994,FASTA,32,2026-03-10 20:17:17,desktop,https://debtbusters.co.za/apply,instagram.com,gclid_knebh2v77o,fbclid_x7iv5qic4a,1363,9,0
7071,600,FASTA,,2026-06-16 08:00:14,Mobile,https://justmoney.co.za/loans,,,,,13,0
7072,30,FASTA,11,2025-02-15 08:34:58,Desktop,https://justmoney.co.za/loans,debtbusters.co.za,,,1411,4,0
7073,892,DebtBusters,11,2025-03-10 17:34:09,mobile,https://www.fasta.co.za/apply,debtbusters.co.za,gclid_8uh7f8sqzm,,836,12,0
7074,926,FASTA,40,2025-11-22 16:57:47,Mobile,https://www.fasta.co.za/calculator,facebook.com,gclid_0sss55px9q,fbclid_971dt3ie75,1592,18,0
7075,711,JustMoney,5,2025-09-24 21:30:24,mobile,https://www.fasta.co.za/calculator,,,fbclid_gk80q7xwio,519,24,0
7076,855,JustMoney,39,2025-08-17 09:06:31,Desktop,https://www.fasta.co.za/,direct,,,851,21,0
7077,,JustMoney,,2025-08-12 21:31:20,mobile,https://www.fasta.co.za/,debtbusters.co.za,,,1518,22,1
7078,624,FASTA,,2025-07-28 14:24:45,desktop,https://www.fasta.co.za/,email,,,172,20,0
7079,,FASTA,,2025-07-13 13:09:22,MOBILE,https://www.fasta.co.za/,bing.com,,,697,22,0
7080,966,DebtBusters,28,2025-05-06 15:36:08,,https://justmoney.co.za/loans,instagram.com,,,1548,12,0
7081,1169,FASTA,20,2025-11-06 16:41:10,Desktop,https://justmoney.co.za/loans,google.com,,,809,4,0
7082,832,FASTA,29,2026-02-12 19:17:52,mobile,https://www.fasta.co.za/calculator,,gclid_3cs4gggw93,,389,19,0
7083,1039,FASTA,37,2026-02-24 07:41:06,MOBILE,https://debtbusters.co.za/apply,bing.com,,,1010,,1
7084,675,FASTA,10,2026-02-23 10:38:50,Tablet,https://www.fasta.co.za/apply,,,,521,,0
7085,1965,FASTA,27,2026-03-12 09:55:40,Mobile,https://debtbusters.co.za/apply,debtbusters.co.za,,,1075,9,0
7086,960,DebtBusters,9,2025-08-28 10:26:45,mobile,https://www.fasta.co.za/calculator,justmoney.co.za,,,,13,0
7087,910,JustMoney,,2025-09-16 07:46:36,Desktop,https://www.fasta.co.za/calculator,direct,,,802,7,0
7088,,FASTA,35,2025-03-21 18:51:35,Desktop,https://www.fasta.co.za/apply,instagram.com,gclid_g8h8tt0g45,,789,,0
7089,326,DebtBusters,3,2026-04-28 21:11:25,Desktop,https://justmoney.co.za/loans,email,gclid_7xsg4vlgmj,,1087,22,0
7090,,FASTA,28,2025-03-21 09:23:56,Tablet,https://www.fasta.co.za/apply,,gclid_m7mhdhcup8,,1459,3,0
7091,1843,FASTA,42,2025-03-09 20:01:33,Desktop,https://debtbusters.co.za/apply,,gclid_78vo14g3nn,,,23,0
7092,1917,JustMoney,,2026-04-09 21:12:43,desktop,https://www.fasta.co.za/apply,google.com,,,45,1,0
7093,696,JustMoney,,2025-09-19 22:10:22,desktop,https://justmoney.co.za/loans,debtbusters.co.za,,,1330,16,0
7094,,FASTA,43,2025-10-22 14:27:15,desktop,https://debtbusters.co.za/apply,,,,1163,24,0
7095,1855,FASTA,27,2025-05-19 21:59:35,desktop,https://debtbusters.co.za/apply,,,,970,19,0
7096,,FASTA,56,2026-02-11 12:22:20,Tablet,https://www.fasta.co.za/,justmoney.co.za,,,541,6,0
7097,1254,FASTA,20,2025-07-18 17:02:00,Tablet,https://www.fasta.co.za/,email,,,1130,9,0
7098,,FASTA,,2025-09-20 08:16:22,Desktop,https://justmoney.co.za/loans,direct,,,1774,8,0
7099,800,JustMoney,17,2025-04-30 11:22:11,MOBILE,https://www.fasta.co.za/calculator,bing.com,,,1570,23,0
7100,613,FASTA,10,2025-10-18 20:40:22,Desktop,https://debtbusters.co.za/apply,google.com,,,123,12,0
7101,1015,JustMoney,18,2025-08-15 16:16:08,MOBILE,https://www.fasta.co.za/calculator,bing.com,gclid_olhmbvzifw,,141,19,0
7102,1758,FASTA,37,2025-11-28 11:39:15,Tablet,https://www.fasta.co.za/,google.com,gclid_bwmabls8u2,fbclid_txj1d6vvkj,1149,24,0
7103,,FASTA,,2026-04-12 14:40:25,Tablet,https://www.fasta.co.za/calculator,direct,,,91,19,0
7104,1393,FASTA,11,2026-04-07 12:14:34,MOBILE,https://debtbusters.co.za/apply,facebook.com,gclid_j8mth5wg6g,,825,22,0
7105,133,FASTA,39,2026-05-18 16:39:34,Tablet,https://www.fasta.co.za/,instagram.com,,,192,23,0
7106,,FASTA,22,2025-06-19 07:45:35,Mobile,https://www.fasta.co.za/apply,bing.com,,,372,13,0
7107,1269,FASTA,,2026-05-02 22:24:08,Desktop,https://www.fasta.co.za/,bing.com,,,,5,0
7108,,DebtBusters,44,2026-06-01 07:54:57,MOBILE,https://www.fasta.co.za/apply,,,,1013,,0
7109,1669,FASTA,,2025-04-13 18:03:26,,https://justmoney.co.za/loans,direct,,fbclid_bwelp5ru3q,1629,9,1
7110,1995,DebtBusters,56,2025-05-11 14:12:52,Desktop,https://www.fasta.co.za/,justmoney.co.za,,,960,,0
7111,,FASTA,,2025-06-04 14:27:50,MOBILE,https://debtbusters.co.za/apply,email,gclid_0epg1wnhaw,fbclid_zno9c24ugn,1635,2,0
7112,,DebtBusters,,2026-02-10 22:55:43,mobile,https://debtbusters.co.za/apply,google.com,,,753,5,0
7113,,JustMoney,2,2026-01-14 12:17:54,Mobile,https://justmoney.co.za/loans,justmoney.co.za,,,1413,25,0
7114,698,FASTA,18,2025-12-11 16:14:17,MOBILE,https://debtbusters.co.za/apply,google.com,,,896,23,0
7115,,JustMoney,38,2025-07-23 11:12:29,desktop,https://www.fasta.co.za/calculator,bing.com,,fbclid_i1fepps0m1,1720,17,0
7116,983,DebtBusters,59,2025-04-18 08:26:06,MOBILE,https://justmoney.co.za/loans,,,,1624,9,0
7117,,JustMoney,30,2025-07-06 22:44:36,Desktop,https://www.fasta.co.za/,,,,1671,20,0
7118,1517,FASTA,8,2025-11-20 09:32:26,mobile,https://debtbusters.co.za/apply,instagram.com,,,1413,16,0
7119,,FASTA,14,2025-08-03 20:50:48,mobile,https://www.fasta.co.za/calculator,email,,,106,1,0
7120,,FASTA,49,2025-12-22 16:10:51,,https://www.fasta.co.za/calculator,instagram.com,gclid_knva750qcn,,1187,1,0
7121,611,JustMoney,50,2025-04-24 19:12:51,Mobile,https://justmoney.co.za/loans,justmoney.co.za,,,75,3,0
7122,825,FASTA,32,2025-08-02 10:45:31,desktop,https://www.fasta.co.za/apply,direct,,,141,22,0
7123,1450,FASTA,14,2025-10-29 13:16:30,Desktop,https://debtbusters.co.za/apply,google.com,,,419,2,0
7124,413,FASTA,14,2025-11-01 16:21:15,Mobile,https://www.fasta.co.za/apply,google.com,,,948,6,0
7125,1026,FASTA,51,2026-04-12 09:41:06,Mobile,https://www.fasta.co.za/,debtbusters.co.za,,fbclid_xa0e4azj7p,106,3,0
7126,1857,FASTA,34,2025-05-30 20:49:22,mobile,https://justmoney.co.za/loans,email,,,35,17,0
7127,536,FASTA,4,2025-10-22 13:40:11,Desktop,https://www.fasta.co.za/calculator,justmoney.co.za,gclid_ak4iaskzgc,fbclid_yer73bvri1,85,10,0
7128,,FASTA,,2026-05-24 20:43:17,Mobile,https://debtbusters.co.za/apply,email,,,642,13,0
7129,,DebtBusters,,2026-04-24 22:32:42,desktop,https://www.fasta.co.za/apply,,,,1503,9,0
7130,,FASTA,26,2026-04-29 14:12:03,mobile,https://www.fasta.co.za/calculator,google.com,gclid_6n72gvv4t2,,1153,9,1
7131,,JustMoney,56,2025-10-24 12:00:13,desktop,https://www.fasta.co.za/calculator,google.com,,,1479,,0
7132,,DebtBusters,10,2026-02-14 16:50:31,Tablet,https://www.fasta.co.za/apply,google.com,,,1685,,0
7133,1440,DebtBusters,11,2025-07-12 18:15:26,Tablet,https://justmoney.co.za/loans,instagram.com,,fbclid_hz42nmz0x3,1439,21,0
7134,107,FASTA,39,2025-11-12 20:15:22,Mobile,https://www.fasta.co.za/,direct,,,413,1,0
7135,500,FASTA,14,2025-06-19 20:46:40,desktop,https://debtbusters.co.za/apply,,gclid_wtdm8rjswe,,1383,25,1
7136,1576,JustMoney,,2025-04-10 07:06:43,mobile,https://www.fasta.co.za/calculator,debtbusters.co.za,,fbclid_493pywbn21,380,19,0
7137,1847,FASTA,12,2025-03-06 15:39:08,Desktop,https://www.fasta.co.za/,,,,1206,11,0
7138,878,JustMoney,6,2025-02-11 16:35:35,mobile,https://www.fasta.co.za/apply,facebook.com,,,1111,10,0
7139,260,DebtBusters,,2026-01-27 16:11:25,Desktop,https://www.fasta.co.za/calculator,,,,74,10,0
7140,896,FASTA,2,2026-03-22 20:21:02,,https://justmoney.co.za/loans,email,,,1262,10,0
7141,,DebtBusters,57,2025-07-28 13:16:04,mobile,https://www.fasta.co.za/,facebook.com,gclid_f8a6we4ftc,fbclid_8tmm4at245,416,13,0
7142,485,JustMoney,,2025-01-23 14:46:39,MOBILE,https://www.fasta.co.za/calculator,,,,1750,21,0
7143,1943,FASTA,,2025-10-02 16:14:01,Mobile,https://debtbusters.co.za/apply,justmoney.co.za,,,754,,0
7144,175,FASTA,13,2025-07-07 15:44:31,MOBILE,https://justmoney.co.za/loans,facebook.com,gclid_jz7eoubwb3,,26,,0
7145,1367,DebtBusters,47,2025-05-20 15:01:56,MOBILE,https://www.fasta.co.za/apply,,,,1015,3,0
7146,132,FASTA,,2025-04-04 22:54:33,Mobile,https://www.fasta.co.za/calculator,,,,194,20,1
7147,447,JustMoney,22,2025-06-20 20:39:02,Tablet,https://www.fasta.co.za/calculator,google.com,,,1176,11,0
7148,,DebtBusters,,2026-05-22 18:18:24,Tablet,https://www.fasta.co.za/calculator,facebook.com,gclid_uain7s6t2g,,217,24,0
7149,413,DebtBusters,54,2026-01-12 15:08:47,MOBILE,https://www.fasta.co.za/calculator,,,,1123,14,0
7150,272,FASTA,39,2025-11-16 18:31:37,Mobile,https://debtbusters.co.za/apply,email,,,571,9,0
7151,,JustMoney,,2025-07-24 13:53:04,MOBILE,https://www.fasta.co.za/calculator,,gclid_pj23ii5pcs,,,7,0
7152,904,FASTA,36,2025-04-15 19:08:07,Tablet,https://debtbusters.co.za/apply,bing.com,,,1615,24,0
7153,1984,FASTA,26,2025-08-25 10:03:43,Tablet,https://www.fasta.co.za/calculator,justmoney.co.za,,,1194,11,0
7154,,JustMoney,,2025-07-25 19:01:02,Mobile,https://www.fasta.co.za/calculator,google.com,,,,,0
7155,1830,FASTA,33,2025-11-09 19:59:04,MOBILE,https://www.fasta.co.za/calculator,facebook.com,gclid_lhl2amhxra,,37,19,0
7156,1187,DebtBusters,8,2025-02-12 08:58:31,desktop,https://www.fasta.co.za/apply,instagram.com,gclid_5f20y5bec8,,495,12,0
7157,1215,DebtBusters,60,2025-08-28 12:54:28,mobile,https://www.fasta.co.za/apply,instagram.com,gclid_84psf6854h,,1668,9,0
7158,914,FASTA,,2025-08-12 11:29:06,desktop,https://www.fasta.co.za/calculator,,,,951,22,0
7159,1626,FASTA,50,2026-02-04 07:47:22,desktop,https://www.fasta.co.za/apply,facebook.com,,,1255,8,1
7160,1452,DebtBusters,10,2025-12-26 08:02:43,Tablet,https://www.fasta.co.za/calculator,google.com,,,284,1,0
7161,905,FASTA,45,2026-02-28 14:22:30,Tablet,https://justmoney.co.za/loans,,,,1059,16,0
7162,804,FASTA,44,2025-03-06 07:05:58,desktop,https://debtbusters.co.za/apply,google.com,,,962,,0
7163,301,DebtBusters,29,2026-03-17 17:22:22,,https://justmoney.co.za/loans,bing.com,gclid_tv78ignet0,,62,16,0
7164,956,JustMoney,28,2025-08-08 22:24:39,mobile,https://www.fasta.co.za/calculator,facebook.com,,,,8,0
7165,1114,DebtBusters,9,2026-04-23 10:46:59,Mobile,https://www.fasta.co.za/calculator,instagram.com,gclid_b152urpk2s,,753,15,0
7166,,FASTA,21,2025-03-10 11:08:36,mobile,https://justmoney.co.za/loans,justmoney.co.za,,,494,16,0
7167,310,DebtBusters,,2026-05-10 13:20:23,desktop,https://www.fasta.co.za/apply,justmoney.co.za,,fbclid_gzijtodpx5,688,13,0
7168,1542,FASTA,21,2025-01-18 16:59:53,mobile,https://www.fasta.co.za/calculator,bing.com,,,163,9,0
7169,826,DebtBusters,,2025-08-27 13:07:15,desktop,https://justmoney.co.za/loans,justmoney.co.za,,,600,16,0
7170,1114,FASTA,39,2025-08-06 16:38:22,Tablet,https://debtbusters.co.za/apply,justmoney.co.za,,,,3,0
7171,781,DebtBusters,5,2025-03-24 21:38:48,Mobile,https://justmoney.co.za/loans,direct,,,1714,3,1
7172,1672,FASTA,29,2025-11-19 22:27:31,MOBILE,https://www.fasta.co.za/apply,instagram.com,,,1077,25,0
7173,,JustMoney,14,2025-06-14 16:15:40,MOBILE,https://www.fasta.co.za/,justmoney.co.za,gclid_ukuoz5lcwg,,1472,5,0
7174,330,JustMoney,59,2026-04-02 21:33:27,Mobile,https://www.fasta.co.za/apply,debtbusters.co.za,,,192,23,0
7175,1823,FASTA,45,2025-05-13 16:09:43,Tablet,https://www.fasta.co.za/apply,bing.com,,,243,19,0
7176,,DebtBusters,36,2025-02-12 11:57:10,Mobile,https://www.fasta.co.za/,justmoney.co.za,gclid_mhxrylavnh,,,22,0
7177,434,DebtBusters,1,2025-03-25 20:35:21,Desktop,https://www.fasta.co.za/,,,fbclid_8qv0rx0vbw,664,14,0
7178,,FASTA,8,2025-10-19 18:38:21,desktop,https://debtbusters.co.za/apply,justmoney.co.za,,fbclid_lcaidljvm2,743,,0
7179,1884,DebtBusters,57,2025-12-17 13:21:14,Desktop,https://www.fasta.co.za/calculator,justmoney.co.za,,,1540,8,0
7180,1639,DebtBusters,57,2025-12-17 09:37:12,Mobile,https://www.fasta.co.za/calculator,,,fbclid_fjy35djb6e,1459,5,0
7181,,FASTA,15,2026-03-18 10:08:36,MOBILE,https://debtbusters.co.za/apply,facebook.com,,,1318,22,0
7182,16,DebtBusters,24,2026-06-13 12:18:53,Desktop,https://justmoney.co.za/loans,direct,,,1495,8,0
7183,382,FASTA,22,2025-09-18 20:18:23,Desktop,https://debtbusters.co.za/apply,email,gclid_w3u4hnbk4t,,1699,14,0
7184,273,FASTA,44,2025-07-26 13:28:52,Desktop,https://www.fasta.co.za/apply,google.com,gclid_htgjqthe8o,fbclid_4mzcv6g3zj,839,18,0
7185,1955,FASTA,12,2025-05-03 22:46:49,MOBILE,https://debtbusters.co.za/apply,instagram.com,,,1353,1,0
7186,1774,FASTA,22,2025-08-09 08:30:43,desktop,https://www.fasta.co.za/,google.com,,,926,,0
7187,552,DebtBusters,51,2026-03-07 08:51:14,mobile,https://debtbusters.co.za/apply,facebook.com,,,1266,10,0
7188,434,FASTA,21,2025-07-12 21:36:49,Mobile,https://www.fasta.co.za/,instagram.com,gclid_y3f22wshmm,,959,14,0
7189,1668,FASTA,,2025-04-28 08:49:25,Mobile,https://www.fasta.co.za/calculator,,,,160,17,0
7190,,FASTA,14,2026-03-16 08:02:23,Desktop,https://justmoney.co.za/loans,email,,,,17,0
7191,1424,FASTA,43,2025-04-01 13:19:41,mobile,https://www.fasta.co.za/,facebook.com,,,11,6,0
7192,,FASTA,54,2025-01-09 21:59:38,Mobile,https://www.fasta.co.za/apply,justmoney.co.za,,,416,22,0
7193,,JustMoney,,2025-02-14 20:43:57,MOBILE,https://justmoney.co.za/loans,google.com,,,188,1,0
7194,9,FASTA,,2025-03-28 17:31:46,MOBILE,https://justmoney.co.za/loans,instagram.com,,,252,12,0
7195,35,FASTA,,2025-02-17 20:44:09,desktop,https://justmoney.co.za/loans,bing.com,,fbclid_3foh0eys68,1519,17,0
7196,,DebtBusters,43,2026-03-13 19:35:26,Mobile,https://www.fasta.co.za/,,,fbclid_5covnbu8jk,,2,0
7197,,FASTA,39,2025-02-14 16:38:09,mobile,https://debtbusters.co.za/apply,,,,104,10,0
7198,287,FASTA,23,2025-08-10 19:03:13,desktop,https://www.fasta.co.za/calculator,google.com,,,1406,2,0
7199,1858,DebtBusters,32,2025-03-25 15:55:40,Desktop,https://debtbusters.co.za/apply,justmoney.co.za,gclid_dxhv7h2eoo,,78,7,0
7200,910,DebtBusters,,2026-03-08 08:36:39,MOBILE,https://justmoney.co.za/loans,email,,,1743,6,0
7201,392,FASTA,20,2025-04-27 15:16:11,mobile,https://justmoney.co.za/loans,bing.com,,,761,11,0
7202,193,JustMoney,,2025-10-12 09:07:28,MOBILE,https://www.fasta.co.za/,,,,1586,19,0
7203,1630,FASTA,2,2025-12-22 12:54:54,Desktop,https://justmoney.co.za/loans,,,,126,8,0
7204,,FASTA,35,2025-07-07 07:18:09,desktop,https://debtbusters.co.za/apply,google.com,,,131,15,0
7205,1450,DebtBusters,2,2025-09-22 07:48:13,MOBILE,https://debtbusters.co.za/apply,,,,1757,1,0
7206,1021,FASTA,8,2025-04-06 19:09:42,desktop,https://www.fasta.co.za/,instagram.com,,fbclid_vjad1vdc9h,344,16,0
7207,1991,FASTA,57,2026-03-11 18:12:24,desktop,https://justmoney.co.za/loans,bing.com,,,1008,12,0
7208,1051,DebtBusters,21,2025-11-04 20:53:04,Mobile,https://www.fasta.co.za/apply,facebook.com,,,831,2,0
7209,1665,JustMoney,36,2026-02-03 09:27:50,mobile,https://www.fasta.co.za/calculator,direct,,,404,19,0
7210,641,JustMoney,47,2025-02-14 16:37:59,Mobile,https://debtbusters.co.za/apply,justmoney.co.za,,,1774,1,0
7211,,JustMoney,,2025-03-06 08:05:17,mobile,https://debtbusters.co.za/apply,,gclid_o209x9ukq1,,595,17,0
7212,99,JustMoney,,2025-12-01 14:01:42,Tablet,https://debtbusters.co.za/apply,instagram.com,,,,7,0
7213,1824,FASTA,10,2026-01-11 13:20:32,Mobile,https://debtbusters.co.za/apply,instagram.com,,,19,18,0
7214,,FASTA,54,2025-10-17 15:21:58,Desktop,https://debtbusters.co.za/apply,bing.com,,,212,14,1
7215,,DebtBusters,,2025-06-08 17:38:53,mobile,https://www.fasta.co.za/calculator,justmoney.co.za,gclid_dhsgn65wya,fbclid_gdnqhuo220,175,7,0
7216,1320,JustMoney,4,2026-03-11 21:51:14,MOBILE,https://www.fasta.co.za/apply,bing.com,,,77,1,0
7217,390,DebtBusters,18,2026-05-11 09:59:45,Desktop,https://www.fasta.co.za/apply,justmoney.co.za,,,1372,17,0
7218,,FASTA,,2026-01-01 10:33:08,,https://debtbusters.co.za/apply,justmoney.co.za,,,1253,14,0
7219,,FASTA,32,2025-05-23 11:45:35,Desktop,https://www.fasta.co.za/apply,,,,850,10,0
7220,,JustMoney,,2025-10-16 20:46:49,desktop,https://www.fasta.co.za/calculator,,,,706,22,0
7221,1032,FASTA,4,2026-01-21 16:33:05,Tablet,https://www.fasta.co.za/apply,,,,468,22,0
7222,604,DebtBusters,59,2025-02-04 07:18:37,mobile,https://debtbusters.co.za/apply,direct,,,311,,0
7223,1312,JustMoney,33,2025-04-28 17:50:28,Desktop,https://debtbusters.co.za/apply,facebook.com,,,479,13,0
7224,527,FASTA,24,2026-03-17 08:19:35,desktop,https://www.fasta.co.za/apply,justmoney.co.za,,,777,9,0
7225,685,FASTA,45,2026-04-29 21:16:43,MOBILE,https://www.fasta.co.za/,bing.com,,,483,3,0
7226,548,DebtBusters,,2025-05-07 09:04:14,Mobile,https://www.fasta.co.za/calculator,facebook.com,gclid_np3tqfdypl,fbclid_jt9lbsa2xm,1176,16,0
7227,,FASTA,48,2026-06-07 13:42:06,mobile,https://www.fasta.co.za/apply,justmoney.co.za,gclid_0zyl66tqpo,fbclid_3hf6ca8swg,1480,7,0
7228,407,FASTA,25,2026-04-27 21:04:31,Tablet,https://debtbusters.co.za/apply,instagram.com,,,883,10,0
7229,628,FASTA,13,2025-02-08 21:52:24,Tablet,https://www.fasta.co.za/,,gclid_bm8k23usts,,561,10,0
7230,,JustMoney,8,2025-11-26 16:04:48,desktop,https://debtbusters.co.za/apply,,,,920,23,1
7231,1251,FASTA,18,2026-01-17 07:56:28,Desktop,https://justmoney.co.za/loans,direct,,,1658,14,0
7232,505,FASTA,,2026-02-05 12:13:15,Tablet,https://www.fasta.co.za/apply,google.com,,,1532,18,0
7233,561,FASTA,36,2025-02-24 07:54:42,Tablet,https://debtbusters.co.za/apply,google.com,,,869,,0
7234,272,DebtBusters,,2025-11-15 11:28:09,MOBILE,https://www.fasta.co.za/calculator,,gclid_xalikn59fa,,672,3,0
7235,,DebtBusters,22,2025-10-18 13:10:16,Mobile,https://www.fasta.co.za/,email,,fbclid_sm2bbb4ayo,1419,9,0
7236,1468,DebtBusters,40,2025-05-18 18:53:19,Mobile,https://debtbusters.co.za/apply,direct,,,,19,0
7237,1046,FASTA,27,2025-01-06 18:53:28,mobile,https://www.fasta.co.za/apply,bing.com,,,574,16,0
7238,1806,JustMoney,,2025-11-10 07:01:39,Tablet,https://www.fasta.co.za/apply,,,fbclid_orcde5cvck,802,15,0
7239,878,JustMoney,35,2025-06-02 08:29:16,MOBILE,https://www.fasta.co.za/calculator,,,,499,19,0
7240,726,DebtBusters,,2025-09-03 10:50:11,Desktop,https://justmoney.co.za/loans,facebook.com,gclid_mngzc556c8,,41,2,0
